frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz,F15_data.tx,F15_data.ty,F15_data.tz
1450,0.9741495365,0.6099292157,0.146484108,0.8086447385,0.5214142663,0.2151842653,1.282516852,0.6494319552,1.353238786,0.02391783229,0.07538658109,0.5638531757,0.02400925951,0.07431471603,0.5643040798,0.2155601359,0.5919336179,1.243102101,0.4707707316,0.8808671884,1.51017484,-0.06536038354,0.3947811655,0.9464023825,0.3975700615,0.6020511343,1.294867275,0.1522225492,0.2456136483,-0.555193669,2.231714116,0.5086249395,0.8647269017,0.1518224718,0.4879382529,-0.8134093963,0.3263629809,0.8399956256,1.401523591,0.02421069978,0.2498110678,0.8613565496,0.5836589163,0.8154412087,1.508333855,0.5142991919,0.6874413219,1.381097553,0.3925085556,0.7191643893,1.37730952
1451,0.9759167806,0.6091026761,0.1458410729,0.8098844952,0.5218501132,0.2145108045,1.284957488,0.6496664187,1.35369233,0.02441800514,0.07375461379,0.5627308636,0.02447666599,0.07243011803,0.5628455117,0.2191205904,0.5903253429,1.242397227,0.4757203467,0.8787767044,1.508177806,-0.06406998618,0.3933581325,0.94367182,0.3998685052,0.5999785296,1.294526018,0.1574328993,0.2442494794,-0.5531985301,2.231646923,0.5086349744,0.8643597905,0.1539463842,0.4883384849,-0.8148006005,0.3318229747,0.8374172758,1.402241792,0.0238642649,0.2492806223,0.8606680081,0.5912065742,0.8110435284,1.506165262,0.5202969385,0.6852951938,1.380044324,0.3990075993,0.7182188788,1.377151407
1452,0.9776897741,0.608322391,0.1450951641,0.811099582,0.5223325157,0.2137618161,1.287317328,0.6501670714,1.354183672,0.02563034431,0.07214597734,0.5607740425,0.02565560381,0.07066970144,0.5606428486,0.2232030917,0.5884522451,1.240845459,0.4827266331,0.8761365893,1.506367322,-0.06192369064,0.3914600518,0.9408200291,0.4022033712,0.5979976932,1.294097233,0.1637590038,0.2431288813,-0.5511265069,2.231729832,0.5085315778,0.8641224258,0.1559468326,0.4886662055,-0.8158028384,0.3392593538,0.8343950901,1.403438166,0.02453957129,0.2487355701,0.8595780007,0.6007055414,0.8064332077,1.504106581,0.5275509237,0.6827618078,1.378997602,0.4067846797,0.7166501249,1.376810739
1453,0.9795890974,0.6075422345,0.1443598614,0.8123835869,0.5228472859,0.2130495275,1.28988785,0.6509996235,1.354912371,0.02704306242,0.07051069071,0.5583321273,0.02703015592,0.06896486051,0.5580185077,0.2272908694,0.5862848256,1.23876642,0.4912424173,0.8730253387,1.504769853,-0.05937588366,0.389102133,0.9379504047,0.4047024395,0.5960108254,1.293696877,0.1703999813,0.2414826381,-0.5486030957,2.231989873,0.5083279905,0.8640598796,0.1573936742,0.4887800553,-0.816312413,0.3483284784,0.8308541942,1.405427628,0.02568928219,0.2481200351,0.8584677439,0.6120006165,0.8012305318,1.502503427,0.5359662998,0.6793717108,1.378162221,0.4156525971,0.7141391172,1.376169428
1454,0.9816114762,0.6067217726,0.1435487041,0.8137160611,0.5233944497,0.2122743895,1.292843206,0.6520342772,1.355817708,0.02812593197,0.06876368748,0.555587095,0.02806471588,0.06719013954,0.555111837,0.2309606125,0.5837719015,1.236355201,0.5004769909,0.8694680006,1.503185796,-0.05695002112,0.3863330928,0.9349335217,0.4073769502,0.5938259255,1.293244441,0.1766326127,0.2388918185,-0.5455825689,2.232315875,0.5079403597,0.8639804699,0.1579655962,0.4887405029,-0.8165533656,0.3583727148,0.8267396195,1.408139026,0.02661966065,0.247349767,0.8574351648,0.6245867694,0.7950666401,1.501330251,0.5452033394,0.6748329888,1.377482603,0.4252104688,0.7105447661,1.375051727
1455,0.9836344913,0.6058857995,0.1425032546,0.8149924018,0.5239876141,0.2112721886,1.295979485,0.6531364504,1.356670956,0.02910629289,0.06690720437,0.5522900697,0.02898631992,0.06534615451,0.551678831,0.2344857795,0.5809120274,1.233394393,0.5105566328,0.865394205,1.501484279,-0.05446699747,0.3831551714,0.9315929692,0.4101044074,0.5914484363,1.292581383,0.1828718336,0.235899592,-0.542416016,2.232622862,0.5073115448,0.8637431177,0.1579145249,0.4887166064,-0.8167423865,0.3693883898,0.8220961909,1.411222769,0.02748967045,0.2464476171,0.8561539577,0.6383581848,0.7881051627,1.500226258,0.5551739192,0.6694500079,1.376731985,0.4354225451,0.706091341,1.373480958
1456,0.9856524085,0.6050448869,0.1412919997,0.8162274628,0.524626562,0.2101129858,1.299190373,0.6543108379,1.357469577,0.03034632651,0.06493401077,0.5484672052,0.03015694328,0.06342400397,0.5477506949,0.2382420766,0.5777817314,1.229885139,0.5216933535,0.8608539169,1.499723734,-0.05163238664,0.3796009535,0.9279895688,0.4128634726,0.5889762576,1.291769456,0.189675591,0.232918781,-0.5391964049,2.232936868,0.5065088823,0.8634624792,0.1576278147,0.4887155836,-0.8168672858,0.3814607369,0.8170717806,1.414521761,0.02858087947,0.2454616968,0.8545525017,0.6532981204,0.7806358962,1.499030603,0.5658863536,0.6636353232,1.375896688,0.4463480426,0.7011052638,1.371687639
1457,0.9876595256,0.6042096889,0.1399838245,0.8174359958,0.5253110792,0.2088670099,1.302369308,0.6555627958,1.358211287,0.03220826133,0.06283611907,0.5441448247,0.03193862673,0.06141399834,0.5433587992,0.2426054068,0.5744570712,1.225829077,0.5340994464,0.8558972472,1.497963499,-0.04815154482,0.3757023748,0.9241846596,0.4156330509,0.5865075069,1.290871269,0.1976022916,0.230362614,-0.5360156559,2.233284029,0.505599584,0.8632534862,0.1574926848,0.4887442946,-0.8169159742,0.3946751132,0.8118156847,1.417880243,0.0301747548,0.2444399002,0.8525594039,0.6693904517,0.7729498912,1.497584516,0.5773497532,0.6578022535,1.374965014,0.4580470102,0.6959131219,1.369903946
1458,0.9896501858,0.6033909048,0.1386480256,0.8186326474,0.5260409064,0.2076046542,1.305409471,0.6568983779,1.358894057,0.03505443284,0.06060457773,0.5393494915,0.03469352487,0.05930546141,0.5385347379,0.2479519918,0.5710134042,1.221228449,0.5479876102,0.85057462,1.496264056,-0.04372949989,0.3714906426,0.9202402618,0.4183923497,0.5841404955,1.289950336,0.2072108991,0.2286447055,-0.532964656,2.23369064,0.5046507415,0.8632313893,0.1578962015,0.4888091103,-0.8168764884,0.4091170977,0.8064788877,1.421144013,0.03255270973,0.2434297654,0.8501035552,0.6866198639,0.7653396687,1.495731547,0.5895742408,0.6523650167,1.373927419,0.4705805686,0.6908417686,1.368363926
1459,0.9916188032,0.602599255,0.1373542885,0.8198319757,0.5268157139,0.2063964461,1.308203786,0.6583242964,1.359516067,0.03924737701,0.05822940987,0.5341081024,0.03878398798,0.0570866805,0.5333104091,0.2546584876,0.5675252978,1.216086173,0.5635710669,0.8449370479,1.494687252,-0.03807083253,0.3669962975,0.9162192248,0.4211209124,0.5819737067,1.289071017,0.2190608958,0.2281791914,-0.5301334892,2.234183187,0.5037293938,0.8635117517,0.1592252871,0.488915929,-0.816736994,0.4248725783,0.8012142369,1.424160519,0.03599617473,0.2424783833,0.8471141585,0.7049719706,0.7580992996,1.49331759,0.6025710137,0.6477388336,1.372776379,0.4840109925,0.6862185743,1.36730347
1460,0.9935599005,0.6018454712,0.1361726312,0.8210484834,0.5276350988,0.2053129887,1.310644955,0.6598478068,1.360075615,0.04514995919,0.05569969724,0.5284480027,0.04457267935,0.05474500517,0.5277181192,0.2631020994,0.5640665798,1.2104059,0.5810636752,0.8390365151,1.493296472,-0.03087954767,0.3622494149,0.9121853592,0.4237986269,0.5801057782,1.288298358,0.2337121108,0.2293810237,-0.5276118848,2.234788355,0.5029026555,0.8642103925,0.1618667605,0.48907034,-0.8164857637,0.4420278271,0.7961765278,1.426778833,0.04078669348,0.2416323519,0.8435207284,0.7244333532,0.7515243495,1.490190669,0.6163522508,0.6443400047,1.371505955,0.4984016362,0.682371832,1.36696004
1461,0.9955583908,0.6009387466,0.1351439109,0.8222386635,0.5285638324,0.2043822744,1.31242128,0.6615159766,1.361180546,0.05265953058,0.0522279497,0.5218678412,0.05190671853,0.0515196595,0.5212770377,0.27266046,0.5598895539,1.204035386,0.6007919067,0.8324483622,1.4925965,-0.0221393305,0.3566100814,0.9082771948,0.4264741124,0.5785709524,1.28769864,0.2512258298,0.231474687,-0.5254307794,2.23568723,0.502198171,0.8655002716,0.165061458,0.4890128627,-0.8160813062,0.4611890195,0.7909668024,1.429728576,0.04645713389,0.2407533098,0.8393568881,0.7456623719,0.7450049253,1.486745876,0.6311733739,0.6415991052,1.370432215,0.5142751905,0.6788995877,1.367308763
1462,0.9976690865,0.5997330722,0.1343170266,0.8233679309,0.5296081508,0.2036502594,1.313481712,0.6633798611,1.363252118,0.06135529153,0.04738388506,0.5141999273,0.06034158396,0.04699538518,0.5138232601,0.2826362412,0.5545367072,1.196992744,0.6227163063,0.8249293789,1.492874113,-0.01213851534,0.3497142074,0.904619014,0.4292029537,0.5773070689,1.287342394,0.2710719295,0.2335528019,-0.5233948424,2.236957568,0.5015817569,0.8674508261,0.1680089919,0.4885211303,-0.8154175832,0.4826017325,0.7852383373,1.433642016,0.05249777001,0.2396973728,0.8348280473,0.7690199032,0.7379636363,1.483445622,0.6471603525,0.6388295442,1.369816043,0.5318638163,0.6752949352,1.368185924
1463,0.9998338332,0.5983361738,0.1336762249,0.8244554663,0.5307077947,0.2031118871,1.314098689,0.6654167512,1.365914081,0.07110916765,0.04171060338,0.5058438522,0.06978871367,0.04169608273,0.5057360896,0.2932834901,0.5484979267,1.189435265,0.646492613,0.8167691425,1.493779379,-0.001050120921,0.3420060967,0.9011406559,0.431963985,0.576244819,1.287199805,0.292914323,0.2359043041,-0.5213743891,2.238459976,0.5010079372,0.8699232974,0.1710287171,0.4877431458,-0.8144925754,0.5058017236,0.7791949504,1.438133012,0.05911272239,0.2385052389,0.8300016101,0.7940363283,0.7307084253,1.480148383,0.6641204957,0.6362426756,1.369471624,0.5507849239,0.6717013578,1.369525485
1464,1.002056856,0.5968993696,0.1331687147,0.8255826926,0.5318420607,0.2027209079,1.314589401,0.6676178635,1.36875884,0.08185751084,0.03577315687,0.4971343837,0.08022395994,0.03616758466,0.4973299575,0.3049049837,0.5422688857,1.181471529,0.6718173807,0.8082591045,1.494925594,0.01100774493,0.3339406008,0.8977140667,0.4347828102,0.5753203855,1.287195288,0.316493096,0.2388694897,-0.5192965753,2.240108552,0.5004704316,0.8727559365,0.174516694,0.4868853148,-0.8133555498,0.5303668718,0.7730418357,1.442775767,0.06656330148,0.2372303985,0.8248851048,0.8202841066,0.7235511347,1.476675218,0.6819060525,0.6340552827,1.369171549,0.5707004673,0.6682665923,1.371219456
1465,1.004342406,0.5955740224,0.1327413224,0.8268310253,0.5329902758,0.2024311915,1.315270794,0.6699733375,1.37137882,0.09353719155,0.03013796291,0.4884049525,0.09162367241,0.03095702394,0.4889179914,0.3178037791,0.5363458861,1.173208498,0.6983867908,0.7996897431,1.495924926,0.02391696121,0.3259728329,0.8942097183,0.4376848564,0.5744698607,1.287253004,0.3415486378,0.2427879491,-0.5170885597,2.241817226,0.4999625866,0.8757869941,0.1788690664,0.4861536041,-0.8120563564,0.5558746323,0.7669825902,1.447143724,0.07511086195,0.2359266492,0.8194856829,0.8473355081,0.7168033155,1.47284599,0.7003691054,0.632483507,1.368687668,0.5912722257,0.6651378577,1.373159307
1466,1.006694635,0.5945115416,0.132340423,0.8282817773,0.5341318192,0.2021968313,1.31645954,0.6724720083,1.373366636,0.1060853152,0.02537322682,0.4799871952,0.1039644232,0.02661323392,0.4808115933,0.3322829902,0.5312261776,1.164751176,0.7258965036,0.7913500524,1.496388101,0.037559168,0.3185580525,0.8904961888,0.4406952955,0.5736292435,1.287297043,0.3678215196,0.2479984979,-0.5146774222,2.243499709,0.4994771473,0.8788547793,0.1844819003,0.4857535556,-0.8106454939,0.5819019299,0.7612187165,1.450809408,0.08501666301,0.2346483105,0.8138101624,0.8747624937,0.7107760643,1.468479209,0.7193614966,0.6317426505,1.367791158,0.6121616978,0.6624615676,1.375235966
1467,1.009117544,0.5938633831,0.1319119751,0.8300161084,0.5352461177,0.2019722064,1.318472053,0.6751014201,1.374315232,0.1194391091,0.02204902892,0.472210947,0.1172228987,0.0236868216,0.4733204499,0.3486457185,0.5274080654,1.156202668,0.7540416296,0.783527378,1.495924298,0.05181569716,0.3121516261,0.8864400975,0.4438390031,0.5727344441,1.287251516,0.3950525,0.2548390402,-0.5119898313,2.245069463,0.4990061512,0.8817976906,0.1917511197,0.4858902021,-0.8091740192,0.6080251557,0.7559495288,1.453344406,0.09654179631,0.2334503188,0.8078650885,0.9021367153,0.7057800564,1.463392104,0.7387348556,0.6320471543,1.366252751,0.6330300788,0.6603831553,1.377339916
1468,1.011615018,0.5937810463,0.1314016585,0.8321150165,0.5363126132,0.2017119984,1.32162456,0.6778480797,1.373818005,0.1335359804,0.02073707915,0.4654046845,0.1313759593,0.02272991745,0.4667529789,0.3671951397,0.5253908093,1.147664652,0.7825168181,0.7765076032,1.494141271,0.06656766015,0.3072090667,0.8819063954,0.4471405546,0.5717212973,1.287040573,0.4229826588,0.2636463651,-0.508951459,2.246439721,0.4985409441,0.8844542203,0.2010725436,0.4867678843,-0.8076933031,0.6338202667,0.7513724657,1.454319479,0.1099471814,0.2323881999,0.8016568153,0.9290296314,0.702125778,1.457400923,0.7583407261,0.6336107563,1.363843115,0.6535383196,0.6590470153,1.379361377
1469,1.013886374,0.5938664591,0.1307797847,0.8340205243,0.5373395399,0.2014738253,1.324665659,0.6805326444,1.37209799,0.1484106728,0.02026492348,0.4588698101,0.1464714089,0.0226151319,0.4603031868,0.3880188473,0.5243818854,1.138575446,0.8119944101,0.7695707012,1.491150704,0.08195688869,0.3029997568,0.8767507409,0.4500718532,0.5703391618,1.286853924,0.4522290232,0.2744056947,-0.5059378034,2.247633743,0.498054902,0.8868035066,0.2114735218,0.4881458495,-0.8065889328,0.659788255,0.7468622784,1.453911613,0.1251343111,0.2308510282,0.7947592605,0.9559748018,0.6994943435,1.45033242,0.7778353935,0.6368012055,1.360315031,0.67366912,0.6583360064,1.381680306
1470,1.015852896,0.5937355491,0.1301846835,0.8354397782,0.5383300024,0.2014345603,1.326679186,0.6831223189,1.36977673,0.1642431861,0.01940424471,0.4520298421,0.1626525058,0.02215554378,0.4533499729,0.4109306274,0.5234678406,1.128629703,0.8432015558,0.7620826982,1.487496514,0.09825541517,0.2986550163,0.871133591,0.4523992112,0.5685416997,1.286965481,0.4834778869,0.2866994229,-0.5031217053,2.248827909,0.4975831233,0.889121033,0.2221442108,0.489593404,-0.8059160436,0.6866762989,0.7419242304,1.452734443,0.1418591189,0.2284544894,0.7870450559,0.9837585806,0.6974340331,1.44236453,0.7972669769,0.6416129878,1.355868825,0.6938013337,0.6580625541,1.384708913
1471,1.017769655,0.5935798527,0.1297211175,0.8367691861,0.5392753545,0.201635086,1.328422122,0.6857805112,1.366951298,0.1811005583,0.01866660102,0.4452910989,0.179951095,0.02183764862,0.4463739045,0.4357551674,0.5229551322,1.1182275,0.8758575817,0.7544239078,1.483354914,0.1154632559,0.2944296226,0.865286026,0.4545232292,0.5665514445,1.287340392,0.516475465,0.3003218849,-0.500223804,2.250092114,0.4971700822,0.8915751838,0.2336268575,0.4911074228,-0.8053160963,0.7143707669,0.7369216936,1.450934471,0.1600850439,0.2256028802,0.7788738756,1.012271758,0.6960195812,1.43375434,0.8170113759,0.6476707092,1.350859235,0.7141274631,0.6582385628,1.388301666
1472,1.019769739,0.593639083,0.1292788879,0.838282017,0.5402144981,0.2018986747,1.330554026,0.6885757984,1.363507629,0.1989111522,0.01861100683,0.438798826,0.1982604857,0.02219542449,0.4395947988,0.4622094873,0.5231170509,1.107557105,0.9095898082,0.7468876588,1.478708671,0.1334596413,0.2905842695,0.8592092831,0.4567411551,0.5645391472,1.287736008,0.5508226587,0.3152044676,-0.497203883,2.251383463,0.4967813853,0.8940886669,0.2463216319,0.4928625765,-0.8046429874,0.7426645965,0.7321407142,1.448464904,0.1796507529,0.2227135344,0.7703672184,1.041309455,0.6952373728,1.42455582,0.8373446807,0.654526895,1.345434794,0.7347415253,0.6588053325,1.392110521
1473,1.021986275,0.5941527425,0.128747366,0.8402515239,0.5411859213,0.2020485939,1.333734534,0.6915763658,1.359331741,0.2176032438,0.01979662286,0.4326968064,0.2174739115,0.02376311434,0.4332310792,0.490010271,0.5242271139,1.096805496,0.9440251434,0.7397661588,1.473538179,0.1521234197,0.2873794662,0.8529031791,0.4593501473,0.5626749755,1.287909153,0.5861210658,0.3312769056,-0.4940215655,2.252659049,0.4963823126,0.8965841623,0.2606288404,0.4950329087,-0.8037510725,0.7713505687,0.7278660744,1.445276971,0.2003946595,0.2202039765,0.7616451773,1.070666334,0.6950733046,1.414821637,0.8585427719,0.6617335394,1.339744369,0.7557375038,0.6597022551,1.395786658
1474,1.024552478,0.5953601024,0.1280155736,0.8429509751,0.5422276476,0.2019081474,1.33862333,0.6948500903,1.35430985,0.2371051339,0.02278256323,0.4271274322,0.2374846235,0.02707503987,0.4274998343,0.5188739107,0.5265589121,1.086158335,0.9787900564,0.7333504747,1.467821339,0.1713330903,0.2850754863,0.8463661215,0.4626473137,0.5611284848,1.287616174,0.6219731612,0.3484670696,-0.490636177,2.253875971,0.4959378004,0.898984332,0.276948946,0.4977916396,-0.8024951516,0.8002212816,0.7243813775,1.441319902,0.2221548733,0.2184918221,0.7528262771,1.100136611,0.6955128634,1.404603236,0.8808813528,0.6688421231,1.333937367,0.7772094777,0.6608667091,1.398980593
1475,1.02760177,0.5975001855,0.1269723358,0.8466536743,0.5433771841,0.2013006555,1.345880129,0.6984644843,1.348328353,0.2573454656,0.0281276343,0.4222320495,0.2581861984,0.03266531909,0.422617144,0.5485166815,0.5303859279,1.075800105,1.013510641,0.7279306163,1.461533629,0.1909669275,0.2839323353,0.8395952503,0.4669297607,0.5600686133,1.286612989,0.6579824832,0.3667008288,-0.4870065825,2.254991337,0.495412462,0.9012118108,0.2956826863,0.5013107669,-0.8007304758,0.8290692065,0.7219692039,1.436541067,0.2447693092,0.2179946489,0.7440275302,1.129514097,0.6965412232,1.393950955,0.9046359005,0.6754034643,1.328163648,0.7992516731,0.6622340902,1.401342205
1476,1.031267942,0.6008117547,0.1255065083,0.8516329683,0.5446714658,0.2000493778,1.35616466,0.7024864969,1.341273699,0.2782537457,0.03639000654,0.4181515723,0.2794730593,0.04106748922,0.4187986711,0.5786550479,0.5359813265,1.065914432,1.047812772,0.7237957253,1.454648395,0.2109031929,0.2842097394,0.8325867105,0.4724946554,0.559663703,1.284655132,0.6937538212,0.3859019909,-0.4830909978,2.255962253,0.494770649,0.9031891787,0.3172312862,0.505760465,-0.798312774,0.8576868279,0.7209113401,1.430886285,0.2680759551,0.2191298379,0.7353647126,1.158592254,0.6981433624,1.382914144,0.9300815364,0.6809674022,1.322573115,0.8219584362,0.6637379791,1.402520696
1477,1.035119713,0.605030024,0.1236499582,0.857206336,0.5457441551,0.1984998911,1.368677148,0.7068047486,1.332522326,0.2995699808,0.04773226245,0.415243531,0.3011472397,0.05249894139,0.4164722936,0.6099134343,0.5436910249,1.056260486,1.082113455,0.7210305037,1.446690726,0.2309472342,0.2856263638,0.8253000605,0.4788962813,0.5592907258,1.281933,0.729202205,0.4067502345,-0.4790805276,2.256664052,0.4940681381,0.9047629616,0.3414632094,0.5107370955,-0.7955030943,0.8859543022,0.7210588782,1.424002317,0.2926703888,0.2211003011,0.7267734782,1.187187163,0.7006245707,1.371030153,0.9569429343,0.6859457471,1.316591496,0.8446558616,0.6655940657,1.402697746
1478,1.038795756,0.6097846423,0.1214864366,0.8627364127,0.5463718544,0.1969664856,1.382323982,0.7112870225,1.321823151,0.3212273473,0.06169217367,0.4134871063,0.3232114615,0.06655768157,0.4155918865,0.6429073565,0.5534170305,1.046469036,1.117012084,0.7193796577,1.437391574,0.2511289192,0.2877823745,0.8176607401,0.4855907332,0.5584513145,1.278737667,0.7646934329,0.4297032654,-0.4751592336,2.257073065,0.4933716371,0.9058841004,0.367901102,0.5158874986,-0.7926365488,0.914030852,0.7220456967,1.415711244,0.3190348491,0.223067695,0.7180508256,1.215412401,0.7041558485,1.357970342,0.9847778425,0.6910206499,1.309721138,0.8669151443,0.6679851305,1.402267961
1479,1.042536653,0.6151418533,0.1190296543,0.8685663908,0.5467910413,0.195273307,1.397328968,0.7159695737,1.309666285,0.3434513705,0.07787471275,0.4125120108,0.3458673676,0.082832169,0.4157183856,0.677344945,0.5647604526,1.03658119,1.152413309,0.7186237432,1.427079427,0.2716692272,0.2907485441,0.8096669987,0.4927335231,0.5574955995,1.275024645,0.8005090389,0.4543296744,-0.4712234961,2.257302406,0.492663654,0.9066760745,0.3964269215,0.5214287618,-0.7896298001,0.9421327775,0.7238275028,1.406268651,0.3468436432,0.2253758292,0.7091580688,1.24351253,0.7085216391,1.34403134,1.013615207,0.6961456608,1.30227367,0.8892031293,0.670793616,1.401247279
1480,1.046519482,0.62116249,0.1162905325,0.874976696,0.5472330652,0.1932434356,1.413871767,0.7208617988,1.296535677,0.3664026397,0.09588161282,0.4119481548,0.3692516859,0.100907599,0.4164129715,0.7128838054,0.5773075242,1.026641422,1.188179414,0.7185186568,1.41608217,0.2927334357,0.2945869102,0.8013221986,0.5004341818,0.5567557632,1.270754757,0.8368548684,0.4802058153,-0.4671713984,2.257412735,0.4918986746,0.907239542,0.4268443095,0.5275938241,-0.7863933058,0.970433742,0.7263369736,1.395932202,0.3757136326,0.2283613666,0.7000596339,1.271688274,0.7134810448,1.329506803,1.043439099,0.7012521822,1.294560591,0.9119428425,0.6738792817,1.399653143
