frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz
2881,-0.3487414181,0.2318514353,0.2551633154,-0.456376151,0.06611027043,0.1559584355,-0.4447380872,0.050967243,-0.1116049228,0.8793163824,0.5886506236,1.435497508,NaN,NaN,NaN,NaN,NaN,NaN,0.5619430691,0.4612152039,1.130007982,NaN,NaN,NaN,-0.03846742644,0.6970973788,1.170520302,1.766232543,0.3885691225,1.772583618,0.9989058318,0.7516131116,-1.755639651,NaN,NaN,NaN,-0.1473091649,0.3585213602,-0.8447139273,0.05980993663,0.523510353,-1.10451161,NaN,NaN,NaN,NaN,NaN,NaN,1.346184492,0.3528781225,0.814957617
2882,-0.3510871765,0.2286142396,0.2568049269,-0.4612377405,0.06499120403,0.1574028119,-0.4482975519,0.04886754942,-0.1099869627,0.8773633659,0.5903625087,1.437573125,NaN,NaN,NaN,NaN,NaN,NaN,0.5627417514,0.4613656918,1.129742952,NaN,NaN,NaN,-0.03815159947,0.6969481809,1.170860673,1.766073999,0.3889004407,1.772626732,0.9978111535,0.754503154,-1.756903201,NaN,NaN,NaN,-0.1459903086,0.3573659825,-0.8451621657,0.05800752065,0.5242640906,-1.105067849,NaN,NaN,NaN,NaN,NaN,NaN,1.347876795,0.3528502743,0.8153248923
2883,-0.3536751835,0.2253212968,0.2585764974,-0.4663827916,0.06402753334,0.158912973,-0.4521376295,0.04674708073,-0.1082515987,0.8754907695,0.5920190421,1.439648408,NaN,NaN,NaN,NaN,NaN,NaN,0.5635105778,0.4614915971,1.129489607,NaN,NaN,NaN,-0.03784007929,0.6968117312,1.171243323,1.765915773,0.3892715851,1.772729383,0.9966645421,0.7572992371,-1.758017761,NaN,NaN,NaN,-0.1447113233,0.3562333674,-0.8455113034,0.05632381376,0.5248814349,-1.105510333,NaN,NaN,NaN,NaN,NaN,NaN,1.349464848,0.3528671844,0.8156051596
2884,-0.3565262822,0.2220051421,0.2604645462,-0.4718062863,0.06327108482,0.1604632905,-0.4562691476,0.04463182216,-0.106416108,0.8736939295,0.5936206371,1.441695311,NaN,NaN,NaN,NaN,NaN,NaN,0.5642331636,0.461585981,1.12923165,NaN,NaN,NaN,-0.03752378826,0.6966857785,1.171661865,1.765762156,0.3896867338,1.772886458,0.9954046557,0.76003465,-1.758962972,NaN,NaN,NaN,-0.1434702687,0.3551339127,-0.8457639927,0.05483716251,0.5253716026,-1.105893045,NaN,NaN,NaN,NaN,NaN,NaN,1.35093,0.3529228205,0.8157647094
2885,-0.3596613198,0.2186982408,0.2624555106,-0.4775032459,0.06277361648,0.1620280708,-0.4607029375,0.04254768755,-0.1044978274,0.8719681894,0.5951676527,1.443685791,NaN,NaN,NaN,NaN,NaN,NaN,0.5648931406,0.461641886,1.128952773,NaN,NaN,NaN,-0.03719364181,0.6965680777,1.172109908,1.765617433,0.3901500717,1.77309283,0.9939700981,0.7627426508,-1.759718509,NaN,NaN,NaN,-0.1422652063,0.3540780321,-0.8459229155,0.05362593642,0.5257438542,-1.106269934,NaN,NaN,NaN,NaN,NaN,NaN,1.352253622,0.3530111086,0.8157698147
2886,-0.3631011503,0.2154329789,0.2645357433,-0.483468738,0.06258681192,0.163581559,-0.4654498364,0.04052051074,-0.1025141541,0.8703089,0.596660394,1.445591808,NaN,NaN,NaN,NaN,NaN,NaN,0.5654741583,0.461652333,1.128636655,NaN,NaN,NaN,-0.03684054855,0.6964563891,1.172581052,1.765485888,0.3906657886,1.773343362,0.9922994184,0.7654564563,-1.760264079,NaN,NaN,NaN,-0.1410942009,0.3530761522,-0.8459907829,0.05276852799,0.5260074991,-1.106694923,NaN,NaN,NaN,NaN,NaN,NaN,1.353417106,0.3531259325,0.8155867322
2887,-0.3669297497,0.2119492395,0.2667985293,-0.4900471534,0.06261321627,0.1652320721,-0.4707546248,0.03837824218,-0.100358906,0.868790537,0.5980369717,1.447472669,NaN,NaN,NaN,NaN,NaN,NaN,0.56604742,0.4616003275,1.128213242,NaN,NaN,NaN,-0.03645178341,0.6963327419,1.173089383,1.765386891,0.3912188867,1.77363103,0.9905219354,0.7681613215,-1.760659618,NaN,NaN,NaN,-0.139962602,0.3521149479,-0.8459542386,0.05214431068,0.5260452291,-1.106992474,NaN,NaN,NaN,NaN,NaN,NaN,1.354460634,0.3532473871,0.8150693138
2888,-0.3711745167,0.2080158031,0.2693133384,-0.4974837974,0.06271744365,0.1670725989,-0.4767712087,0.03596192121,-0.09795009921,0.867479475,0.5992448177,1.449391758,NaN,NaN,NaN,NaN,NaN,NaN,0.5666913914,0.4614747741,1.127638043,NaN,NaN,NaN,-0.03601959062,0.6961772356,1.173640941,1.765337074,0.3917870125,1.773944162,0.9888093332,0.7708140243,-1.760982921,NaN,NaN,NaN,-0.1388670587,0.3511721865,-0.8458128245,0.05158713397,0.5257653552,-1.106987376,NaN,NaN,NaN,NaN,NaN,NaN,1.355443488,0.3533617143,0.8141369259
2889,-0.3757714492,0.2037082973,0.2720306627,-0.5056251299,0.06289423,0.1690544061,-0.4833741122,0.03331693766,-0.09534148886,0.866358919,0.6002981437,1.45132713,NaN,NaN,NaN,NaN,NaN,NaN,0.5674006236,0.4612775513,1.126933046,NaN,NaN,NaN,-0.03554231319,0.69598473,1.174217251,1.765336618,0.3923633211,1.774270632,0.9871636695,0.7734050257,-1.7612405,NaN,NaN,NaN,-0.1377925739,0.3502449415,-0.8455886305,0.05110712156,0.52521563,-1.106734057,NaN,NaN,NaN,NaN,NaN,NaN,1.356375701,0.353472055,0.8128540743
2890,-0.3806382843,0.1990823358,0.2749640419,-0.5142973766,0.06311449655,0.1711945561,-0.4904156907,0.030458448,-0.09252017277,0.8654192114,0.6012325664,1.453317675,NaN,NaN,NaN,NaN,NaN,NaN,0.5681801624,0.4610209945,1.126182737,NaN,NaN,NaN,-0.03501032504,0.6957559679,1.174852718,1.765392852,0.3929790511,1.774669999,0.9856124828,0.7758667008,-1.761381682,NaN,NaN,NaN,-0.1367003159,0.3492845318,-0.8452428753,0.05073816891,0.5243932402,-1.106229351,NaN,NaN,NaN,NaN,NaN,NaN,1.357280765,0.3535916786,0.8113553674
2891,-0.3857070673,0.1942049504,0.2781222449,-0.5233420298,0.06336143097,0.1735047422,-0.4977641629,0.02741473935,-0.0894785133,0.8646404329,0.602085294,1.455396036,NaN,NaN,NaN,NaN,NaN,NaN,0.569023588,0.4607214056,1.125465624,NaN,NaN,NaN,-0.03442426047,0.6954984451,1.175577724,1.765502531,0.3936616039,1.775193185,0.984167632,0.7781430176,-1.761361743,NaN,NaN,NaN,-0.1355672598,0.3482562826,-0.8447416381,0.0504986576,0.5233092982,-1.105474806,NaN,NaN,NaN,NaN,NaN,NaN,1.358169556,0.3537351042,0.8097675177
2892,-0.3909353702,0.1891688941,0.2814484344,-0.5326284071,0.06364836847,0.1759283383,-0.5053178935,0.0242510113,-0.08627818136,0.8639904346,0.6028728544,1.457530874,NaN,NaN,NaN,NaN,NaN,NaN,0.56990823,0.4603866623,1.124794675,NaN,NaN,NaN,-0.03379783012,0.6952171223,1.176367732,1.765650005,0.3943983781,1.775815095,0.9828077171,0.780241873,-1.761196043,NaN,NaN,NaN,-0.13440212,0.3471782618,-0.8441143537,0.05037540691,0.5220324177,-1.104532012,NaN,NaN,NaN,NaN,NaN,NaN,1.359033114,0.3539074772,0.8081431457
2893,-0.3962809246,0.1840669697,0.2848856194,-0.5420257891,0.06398892179,0.178408872,-0.5129753293,0.02103264219,-0.08298086232,0.8634371142,0.6036117112,1.459690844,NaN,NaN,NaN,NaN,NaN,NaN,0.57081139,0.4600246714,1.12418281,NaN,NaN,NaN,-0.03314473228,0.6949169241,1.177198168,1.76581967,0.3951767674,1.776510619,0.9815114103,0.782171212,-1.760899877,NaN,NaN,NaN,-0.1332136331,0.3460685022,-0.8433905293,0.05035517776,0.5206311824,-1.103462653,NaN,NaN,NaN,NaN,NaN,NaN,1.359862427,0.3541140415,0.8065348229
2894,-0.401701641,0.178992028,0.2883766317,-0.5514034155,0.06439700567,0.1808900368,-0.5206350112,0.0178252012,-0.07964826823,0.8629484137,0.6043182477,1.461844576,NaN,NaN,NaN,NaN,NaN,NaN,0.5717103401,0.4596433668,1.123642886,NaN,NaN,NaN,-0.03247865166,0.6946027302,1.178044421,1.765995982,0.3959841512,1.777254628,0.9802574493,0.7839390104,-1.760488508,NaN,NaN,NaN,-0.1320105595,0.3449449876,-0.8425997563,0.0504246573,0.519174116,-1.10232854,NaN,NaN,NaN,NaN,NaN,NaN,1.36064843,0.3543601578,0.8049950665
2895,-0.4071556205,0.174036969,0.2918641152,-0.5606304813,0.0648868537,0.1833156984,-0.5281955824,0.01469445692,-0.07634214434,0.8624923157,0.6050087557,1.463960661,NaN,NaN,NaN,NaN,NaN,NaN,0.5725823223,0.4592507056,1.123187689,NaN,NaN,NaN,-0.03181325926,0.6942793698,1.178881829,1.766163461,0.3968078879,1.778021976,0.9790246313,0.7855532594,-1.75997718,NaN,NaN,NaN,-0.1308016832,0.3438256433,-0.8417717176,0.0505704477,0.5177296619,-1.101191633,NaN,NaN,NaN,NaN,NaN,NaN,1.361382008,0.3546513123,0.8035763374
2896,-0.4126011596,0.1692947442,0.2952905288,-0.5695761361,0.0654730274,0.1856298983,-0.5355557936,0.0117063823,-0.07312427037,0.8620368405,0.6056994315,1.466007648,NaN,NaN,NaN,NaN,NaN,NaN,0.5734045489,0.4588546623,1.122829935,NaN,NaN,NaN,-0.03116221312,0.69395162,1.179685685,1.766306694,0.3976353108,1.7787875,0.9777918063,0.7870219543,-1.759381141,NaN,NaN,NaN,-0.1295958128,0.3427283299,-0.8409361901,0.05077905909,0.5163661722,-1.100114053,NaN,NaN,NaN,NaN,NaN,NaN,1.362054001,0.3549931147,0.8023310412
2897,-0.4179967477,0.1648583631,0.298598162,-0.5781094848,0.06617041747,0.187776851,-0.5426145031,0.008927156048,-0.07005645634,0.8615500423,0.6064063776,1.467954043,NaN,NaN,NaN,NaN,NaN,NaN,0.5741542057,0.4584632218,1.122582269,NaN,NaN,NaN,-0.03053916021,0.6936242067,1.180431232,1.76641034,0.3984537277,1.779526016,0.9765378706,0.7883530843,-1.758715651,NaN,NaN,NaN,-0.128401781,0.3416708409,-0.8401230425,0.05103690648,0.5151519054,-1.099158071,NaN,NaN,NaN,NaN,NaN,NaN,1.362655208,0.3553912869,0.8013115349
2898,-0.4233010579,0.1608209009,0.3017291645,-0.5860995893,0.06699423727,0.1897009384,-0.5492706743,0.006423160714,-0.0672005332,0.8610000051,0.6071456103,1.469768317,NaN,NaN,NaN,NaN,NaN,NaN,0.5748084549,0.4580843696,1.12245727,NaN,NaN,NaN,-0.02995773942,0.69330181,1.181093666,1.766459121,0.3992504218,1.780212328,0.9752417594,0.7895546258,-1.757995989,NaN,NaN,NaN,-0.1272284456,0.3406709047,-0.8393622289,0.05133031075,0.5141550355,-1.098386098,NaN,NaN,NaN,NaN,NaN,NaN,1.363176405,0.3558516416,0.8005701361
2899,-0.4284729299,0.1572755101,0.3046255876,-0.5934154727,0.06796000858,0.1913466978,-0.5554233686,0.004260977302,-0.06461833824,0.8603548395,0.6079330742,1.471418919,NaN,NaN,NaN,NaN,NaN,NaN,0.5753444403,0.4577260816,1.122467466,NaN,NaN,NaN,-0.02943158562,0.6929890724,1.181648149,1.766437824,0.4000126565,1.780821231,0.9738824399,0.7906345382,-1.757237454,NaN,NaN,NaN,-0.1260846886,0.3397461902,-0.8386837774,0.05164550352,0.5134436685,-1.097860648,NaN,NaN,NaN,NaN,NaN,NaN,1.363608353,0.3563800504,0.8001591366
2900,-0.4337896371,0.1541814257,0.307373009,-0.6004303124,0.0692536625,0.1927430433,-0.5614330957,0.0024188756,-0.06222115426,0.8596707264,0.6087157921,1.472868177,NaN,NaN,NaN,NaN,NaN,NaN,0.5757347566,0.4573587831,1.122533956,NaN,NaN,NaN,-0.02896006317,0.6926892443,1.182093219,1.766350484,0.4007265539,1.78133962,0.9724075492,0.7915789427,-1.756374302,NaN,NaN,NaN,-0.1250100483,0.3389303073,-0.8380586185,0.05200354065,0.5129630013,-1.097506294,NaN,NaN,NaN,NaN,NaN,NaN,1.363879981,0.3569778069,0.8000129494
2901,-0.4395198308,0.1514231359,0.3100733436,-0.6075839973,0.07101377665,0.1939488136,-0.5676986428,0.0008300175712,-0.05990136911,0.8590122213,0.6094320383,1.474099363,NaN,NaN,NaN,NaN,NaN,NaN,0.5759693255,0.4569529516,1.122559931,NaN,NaN,NaN,-0.02854175491,0.6924058188,1.18243547,1.766204856,0.4013801462,1.781755164,0.9707797018,0.7923994256,-1.755365219,NaN,NaN,NaN,-0.1240475065,0.3382553634,-0.83745639,0.0524092291,0.5126241553,-1.097219574,NaN,NaN,NaN,NaN,NaN,NaN,1.363932505,0.3576396999,0.7999965501
2902,-0.445622926,0.1489829413,0.3126074585,-0.6148583018,0.07318838498,0.1948658581,-0.5741882114,-0.0004985936995,-0.05778148918,0.8583409759,0.6100649732,1.475040999,NaN,NaN,NaN,NaN,NaN,NaN,0.5760339144,0.4565033585,1.12245556,NaN,NaN,NaN,-0.02820679975,0.6921290532,1.182588321,1.765970963,0.4019387826,1.781972715,0.9689956779,0.7931817997,-1.754329817,NaN,NaN,NaN,-0.1232195424,0.3377590201,-0.8369861237,0.05281700269,0.5124712127,-1.097097914,NaN,NaN,NaN,NaN,NaN,NaN,1.363759249,0.3583549016,0.7999843441
2903,-0.4520240621,0.1468184021,0.3149274084,-0.6221994246,0.07569646012,0.1954687669,-0.5808329247,-0.001594523801,-0.05590975422,0.857644043,0.6106131131,1.475686677,NaN,NaN,NaN,NaN,NaN,NaN,0.5759425189,0.4560091963,1.122198623,NaN,NaN,NaN,-0.02795971635,0.6918487557,1.182525286,1.765645319,0.4023996064,1.781970127,0.9670869694,0.7939539304,-1.753326144,NaN,NaN,NaN,-0.1225123498,0.3374309864,-0.8366886681,0.05321668367,0.5124961041,-1.097173945,NaN,NaN,NaN,NaN,NaN,NaN,1.363383939,0.3591176261,0.7999235251
2904,-0.4586177197,0.1448737533,0.3171068558,-0.6295229636,0.07843922069,0.1958562535,-0.5875336328,-0.002510370871,-0.05420800664,0.8569401174,0.6111023714,1.476133856,NaN,NaN,NaN,NaN,NaN,NaN,0.5757405629,0.4554851853,1.121876279,NaN,NaN,NaN,-0.02777456856,0.6915692984,1.182323808,1.765257979,0.4028004654,1.7818329,0.9651070751,0.7946750715,-1.752313792,NaN,NaN,NaN,-0.1218855164,0.3372147969,-0.8364897306,0.05362319281,0.5126375711,-1.097370879,NaN,NaN,NaN,NaN,NaN,NaN,1.36286137,0.359931579,0.7998715008
2905,-0.4652982625,0.1430933505,0.3192197432,-0.6367445243,0.08131776032,0.1961267803,-0.5941911149,-0.003298680862,-0.05259794786,0.8562477969,0.6115587145,1.476480004,NaN,NaN,NaN,NaN,NaN,NaN,0.575473447,0.4549460356,1.121575813,NaN,NaN,NaN,-0.02762544047,0.6912950752,1.182061423,1.764838902,0.4031792011,1.781646586,0.9631094808,0.7953045308,-1.751252363,NaN,NaN,NaN,-0.1212985716,0.3370540766,-0.836314896,0.05405150255,0.5128343637,-1.097611847,NaN,NaN,NaN,NaN,NaN,NaN,1.362246292,0.3608004601,0.7998857171
2906,-0.471959952,0.1414216028,0.3213401959,-0.6437797344,0.08423297631,0.1963784556,-0.6007060889,-0.004012010383,-0.0510012191,0.8555856044,0.6120081033,1.476822589,NaN,NaN,NaN,NaN,NaN,NaN,0.5751865636,0.4544064137,1.121384626,NaN,NaN,NaN,-0.02748642505,0.6910304549,1.18181574,1.76441797,0.4035736082,1.781496775,0.961147667,0.7958016696,-1.750101498,NaN,NaN,NaN,-0.1207109921,0.3368925014,-0.8360896889,0.05451663199,0.5130252052,-1.097819962,NaN,NaN,NaN,NaN,NaN,NaN,1.361593409,0.3617279552,0.8000236119
2907,-0.4784969559,0.1398029584,0.3235424699,-0.6505442461,0.08708556062,0.1967089972,-0.6069792156,-0.004702935193,-0.04933944039,0.8549719997,0.6124764817,1.477259081,NaN,NaN,NaN,NaN,NaN,NaN,0.5749253024,0.4538809555,1.121390224,NaN,NaN,NaN,-0.02733161838,0.6907797722,1.18166443,1.764024998,0.4040214344,1.781469098,0.9592751204,0.7961259265,-1.748820859,NaN,NaN,NaN,-0.1200822001,0.3366737985,-0.8357395923,0.0550336489,0.5131487931,-1.097918333,NaN,NaN,NaN,NaN,NaN,NaN,1.360957378,0.3627177589,0.8003425891
2908,-0.4848033499,0.1381819438,0.3259009435,-0.6569537241,0.08977605284,0.1972157609,-0.6129110968,-0.005424004216,-0.04753420783,0.8544253786,0.6129898106,1.477886965,NaN,NaN,NaN,NaN,NaN,NaN,0.5747350489,0.4533843259,1.12168023,NaN,NaN,NaN,-0.02713511963,0.6905473582,1.18168524,1.763689729,0.4045604193,1.781649219,0.95754535,0.7962368631,-1.747370069,NaN,NaN,NaN,-0.1193715563,0.3363417876,-0.8351900223,0.05561767879,0.5131438365,-1.097830034,NaN,NaN,NaN,NaN,NaN,NaN,1.360392798,0.3637736284,0.8009000146
2909,-0.4909074387,0.136594151,0.3283227954,-0.663061404,0.09230866557,0.197828388,-0.6185465172,-0.006113741664,-0.04567990156,0.8538617169,0.613558554,1.478643513,NaN,NaN,NaN,NaN,NaN,NaN,0.5745484415,0.4529435724,1.12217765,NaN,NaN,NaN,-0.02697415133,0.6903695316,1.181810224,1.763335381,0.4051638756,1.781941375,0.9558770532,0.7962318329,-1.745861791,NaN,NaN,NaN,-0.1186793755,0.3359740131,-0.8345286429,0.05614632977,0.5130889324,-1.09763394,NaN,NaN,NaN,NaN,NaN,NaN,1.359834278,0.3648978525,0.8015745254
2910,-0.4968240103,0.1350656154,0.3306594024,-0.6689060895,0.09467974998,0.1984200106,-0.6239151902,-0.006714316344,-0.04392943157,0.8532059141,0.6141690247,1.479421759,NaN,NaN,NaN,NaN,NaN,NaN,0.5743084515,0.4525665822,1.122757658,NaN,NaN,NaN,-0.02691677096,0.6902598173,1.181926307,1.762894299,0.4057796296,1.782204131,0.9542046984,0.7962403661,-1.744449771,NaN,NaN,NaN,-0.1180904854,0.335659599,-0.8338947809,0.05651258886,0.5130796161,-1.097457087,NaN,NaN,NaN,NaN,NaN,NaN,1.359228112,0.3660824777,0.8021974182
2911,-0.5024267054,0.13352641,0.332901391,-0.6743818505,0.09677775017,0.1990028277,-0.6288950148,-0.007283884262,-0.04229230626,0.8524896716,0.6148110008,1.480252793,NaN,NaN,NaN,NaN,NaN,NaN,0.5740759902,0.4522393836,1.123436181,NaN,NaN,NaN,-0.02692329876,0.69018842,1.182043569,1.762409816,0.4064072347,1.782454632,0.9526054414,0.7962703931,-1.743155226,NaN,NaN,NaN,-0.117540922,0.3353599262,-0.8332912718,0.05675473327,0.5130801095,-1.097294736,NaN,NaN,NaN,NaN,NaN,NaN,1.358646333,0.3673160062,0.8027549757
2912,-0.5075890541,0.1319063254,0.3350391827,-0.6793828186,0.09849080551,0.199588821,-0.6333638365,-0.007880857659,-0.04077823376,0.8517446511,0.6154742354,1.481167641,NaN,NaN,NaN,NaN,NaN,NaN,0.573912004,0.4519480306,1.12422909,NaN,NaN,NaN,-0.02695401593,0.6901255713,1.18217205,1.761925223,0.4070462404,1.782709961,0.9511563894,0.7963298018,-1.741999448,NaN,NaN,NaN,-0.1169666758,0.3350364647,-0.832720973,0.05691107454,0.5130546877,-1.097142165,NaN,NaN,NaN,NaN,NaN,NaN,1.35816089,0.3685869529,0.8032334123
2913,-0.5124499456,0.1302186263,0.3371341687,-0.6838735531,0.09986997522,0.2001415478,-0.6372817318,-0.008502808953,-0.03936850458,0.8509997489,0.6161484947,1.482145808,NaN,NaN,NaN,NaN,NaN,NaN,0.5738486349,0.4516140842,1.125245451,NaN,NaN,NaN,-0.02695921709,0.6900066479,1.182295836,1.761456862,0.4076975317,1.78300482,0.9499356917,0.7962713968,-1.740821972,NaN,NaN,NaN,-0.1163433371,0.3347042539,-0.8321481974,0.05708197509,0.5130058326,-1.097000713,NaN,NaN,NaN,NaN,NaN,NaN,1.35770325,0.3699966561,0.803753278
2914,-0.5171740202,0.1284939386,0.3392507322,-0.6878692675,0.1010185242,0.2006287126,-0.6406742973,-0.009141533851,-0.03803020629,0.8502992129,0.6168148219,1.483157251,NaN,NaN,NaN,NaN,NaN,NaN,0.5739074045,0.4511672532,1.126562737,NaN,NaN,NaN,-0.02688721395,0.6897742289,1.182403484,1.761028485,0.40836034,1.783372478,0.9489945008,0.7959561752,-1.73946282,NaN,NaN,NaN,-0.1156416449,0.3343720211,-0.8315326604,0.05738036095,0.5129326728,-1.096863995,NaN,NaN,NaN,NaN,NaN,NaN,1.357213513,0.3716175081,0.8044403691
2915,-0.5217477143,0.12673623,0.3414539943,-0.6914171837,0.1019510661,0.2011419104,-0.643600292,-0.009804344176,-0.03667672386,0.8496496848,0.617498459,1.484257395,NaN,NaN,NaN,NaN,NaN,NaN,0.5740768967,0.4506518,1.12819596,NaN,NaN,NaN,-0.02674678895,0.6894668507,1.182562665,1.760647609,0.4090708475,1.783856728,0.9482742267,0.7953837051,-1.737910423,NaN,NaN,NaN,-0.1148793512,0.3340087765,-0.8308105075,0.05777330269,0.5128028303,-1.096662301,NaN,NaN,NaN,NaN,NaN,NaN,1.356713696,0.3734202622,0.8053247093
2916,-0.5262004447,0.1249806891,0.343782857,-0.694608127,0.1027164677,0.201746462,-0.6461640781,-0.01046329579,-0.03524848471,0.8490237563,0.6182297051,1.485475569,NaN,NaN,NaN,NaN,NaN,NaN,0.5743086547,0.4501231388,1.130133542,NaN,NaN,NaN,-0.02658050487,0.6891417174,1.18281731,1.76028551,0.4098560796,1.784471946,0.9476778464,0.7945788807,-1.736178277,NaN,NaN,NaN,-0.1141168997,0.3336169053,-0.8299439047,0.05818699081,0.512616726,-1.096351104,NaN,NaN,NaN,NaN,NaN,NaN,1.356187113,0.3753785107,0.8064073974
2917,-0.5305087302,0.1232297299,0.3461925507,-0.6974776311,0.1033323102,0.2024209131,-0.648410128,-0.01111548475,-0.03377473545,0.8484250084,0.6189927872,1.48678922,NaN,NaN,NaN,NaN,NaN,NaN,0.5745921345,0.4495962902,1.132303954,NaN,NaN,NaN,-0.02639629282,0.6888079021,1.18314847,1.759942192,0.4106993778,1.785188816,0.9471842315,0.7935998153,-1.734326121,NaN,NaN,NaN,-0.1133469827,0.3331985881,-0.8289678991,0.05861731233,0.512382877,-1.095951918,NaN,NaN,NaN,NaN,NaN,NaN,1.355660564,0.3774416648,0.8076390454
2918,-0.5346491469,0.1214857909,0.3486381504,-0.7000612338,0.1038161815,0.2031437794,-0.6503829448,-0.01175806068,-0.03228481435,0.8478570448,0.6197719098,1.48817577,NaN,NaN,NaN,NaN,NaN,NaN,0.5749167459,0.4490861952,1.13463561,NaN,NaN,NaN,-0.02620210045,0.6884744607,1.183537153,1.75961769,0.4115840724,1.785977989,0.9467721529,0.7925045402,-1.732413773,NaN,NaN,NaN,-0.1125623068,0.3327559762,-0.8279175714,0.05906014373,0.5121097828,-1.095486289,NaN,NaN,NaN,NaN,NaN,NaN,1.355160937,0.3795591458,0.8089702849
2919,-0.5385983351,0.1197513134,0.3510745712,-0.7023944895,0.1041856455,0.2038935359,-0.6521270669,-0.01238825679,-0.03080814367,0.847323491,0.6205512361,1.489612621,NaN,NaN,NaN,NaN,NaN,NaN,0.5752718379,0.4486076736,1.13705685,NaN,NaN,NaN,-0.02600589706,0.6881504161,1.183964318,1.759312068,0.4124934602,1.786810087,0.9464202583,0.7913509709,-1.730501161,NaN,NaN,NaN,-0.1117555993,0.3322911718,-0.8268280467,0.05951134385,0.5118059085,-1.094975804,NaN,NaN,NaN,NaN,NaN,NaN,1.354715208,0.3816803604,0.8103517718
2920,-0.5423330029,0.1180287285,0.3534565682,-0.7045129782,0.1044582207,0.2046486102,-0.6536870702,-0.01300340987,-0.02937422194,0.8468279922,0.6213148746,1.491077144,NaN,NaN,NaN,NaN,NaN,NaN,0.5756466891,0.4481753974,1.139495943,NaN,NaN,NaN,-0.02581567712,0.6878447468,1.184410866,1.759025416,0.4134107904,1.787655695,0.9461070581,0.7901968894,-1.728648337,NaN,NaN,NaN,-0.1109196142,0.3318062162,-0.8257345008,0.05996674845,0.5114796728,-1.094442101,NaN,NaN,NaN,NaN,NaN,NaN,1.354350441,0.3837546847,0.811734187
2921,-0.5458299281,0.1163204502,0.3557387404,-0.7064523124,0.1046513649,0.2053873793,-0.6551075681,-0.01360097041,-0.02801261633,0.846374212,0.6220468721,1.492546678,NaN,NaN,NaN,NaN,NaN,NaN,0.5760305031,0.4478038807,1.141881085,NaN,NaN,NaN,-0.02563946192,0.6875663823,1.184857645,1.758757852,0.4143192583,1.788485361,0.9458109181,0.7890999398,-1.726915485,NaN,NaN,NaN,-0.1100471354,0.331303084,-0.8246721647,0.06042216671,0.5111394426,-1.093906874,NaN,NaN,NaN,NaN,NaN,NaN,1.354093787,0.3857314575,0.8130682328
2922,-0.549065956,0.1146288779,0.3578755382,-0.708248141,0.1047824691,0.2060881688,-0.6564332104,-0.01417850254,-0.02675295501,0.845965831,0.6227312114,1.493998532,NaN,NaN,NaN,NaN,NaN,NaN,0.576412409,0.4475074851,1.144140408,NaN,NaN,NaN,-0.02548529965,0.6873242027,1.185285445,1.758509518,0.4152020056,1.789269598,0.9455100607,0.7881176392,-1.725362908,NaN,NaN,NaN,-0.1091309776,0.3307836861,-0.8236763251,0.06087337952,0.5107935326,-1.093391873,NaN,NaN,NaN,NaN,NaN,NaN,1.353972484,0.3875599829,0.8143046248
2923,-0.552017996,0.1129564056,0.3598212746,-0.7099361514,0.1048688586,0.2067292559,-0.6577086794,-0.01473367408,-0.02562491973,0.8456065447,0.6233518152,1.495409979,NaN,NaN,NaN,NaN,NaN,NaN,0.5767814679,0.4473004413,1.146201993,NaN,NaN,NaN,-0.0253612637,0.6871270448,1.185675014,1.758280585,0.4160421294,1.789978883,0.9451825742,0.7873074031,-1.72405101,NaN,NaN,NaN,-0.1081639859,0.330249879,-0.8227823219,0.06131613949,0.5104502109,-1.0929189,NaN,NaN,NaN,NaN,NaN,NaN,1.354013849,0.3891895411,0.8153940788
2924,-0.5546630147,0.1113054396,0.3615301403,-0.7115520682,0.1049278017,0.2072888751,-0.6589786855,-0.01526423646,-0.02465823837,0.8453000623,0.6238925557,1.496758258,NaN,NaN,NaN,NaN,NaN,NaN,0.5771266826,0.4471968866,1.147993885,NaN,NaN,NaN,-0.02527544931,0.6869837133,1.186007062,1.758071248,0.4168226979,1.79058366,0.9448064286,0.7867265852,-1.723040258,NaN,NaN,NaN,-0.1071390327,0.3297034813,-0.8220255432,0.06174617284,0.5101177097,-1.092509805,NaN,NaN,NaN,NaN,NaN,NaN,1.354245277,0.390569409,0.8162872942
