frame,AA01_data.tx,AA01_data.ty,AA01_data.tz,AA02_data.tx,AA02_data.ty,AA02_data.tz,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz
625,0.9327431997,0.5953584735,-0.8144027213,0.7298802873,0.6148406894,-0.6620161599,0.4705470735,0.1700127515,0.4598171618,0.2144893055,0.1953172014,0.4120058131,0.1269253857,0.09039953311,0.2265356319,0.4396946224,0.6321415626,-0.9949742311,-0.1822177094,0.0882522293,0.6878412713,0.2526182746,0.6108713485,-0.9549132261,0.9088464301,0.8096713437,-1.26735837,0.5369221955,0.1457819459,0.565700559,0.212856421,0.4624144837,1.070272716,0.04851133411,0.3444845439,-0.7184313042,-0.1420821363,0.1726883962,0.7991664294,-0.3330477092,0.236615012,-0.596448149,0.5579988958,0.7607046781,-1.156139414,-0.05369721073,0.2050544015,-0.6371971239,-0.3332808084,0.2367663727,0.80724764,0.003195671108,0.1615972885,0.8041764801,0.19816453,0.8217886641,1.299366314
626,0.9348854707,0.5959266828,-0.8119816652,0.7319606993,0.6151718671,-0.6600901303,0.4722638415,0.1715386354,0.4604156388,0.2154278653,0.1963982144,0.4126064823,0.1281203069,0.0909577913,0.2272335575,0.4371334895,0.629228949,-0.9913129518,-0.1804286962,0.08929554581,0.6882991882,0.2527430354,0.6114741471,-0.9540986191,0.8905031631,0.8075179585,-1.266926757,0.5322768567,0.1493004721,0.5734276614,0.2131715492,0.4643627482,1.067141909,0.04960897057,0.3446806727,-0.7178644488,-0.1418108783,0.1755514079,0.8006667194,-0.331820866,0.2360668105,-0.5956340254,0.5566463324,0.760741643,-1.153490765,-0.0521287279,0.205066803,-0.6369739195,-0.3320562473,0.2369259288,0.8073148072,0.003382750627,0.1609654904,0.8039977385,0.1992849909,0.8220783666,1.299257455
627,0.9369521705,0.5964271868,-0.8097232919,0.7338312865,0.6155356742,-0.6583475675,0.4738211971,0.1730034942,0.4608655063,0.216411398,0.1973602966,0.4131873758,0.1292875521,0.09149023428,0.2279286343,0.4348347995,0.6254578538,-0.9872656353,-0.1786975181,0.09021455548,0.6887538478,0.2527574579,0.6119878334,-0.9533693469,0.8733279715,0.8063520127,-1.266101405,0.526508074,0.1523275997,0.5810947099,0.2131452667,0.4660617034,1.064924292,0.05068494699,0.3447000619,-0.7173123998,-0.1414011418,0.1778197703,0.8018434175,-0.3305534812,0.2354046254,-0.5950046863,0.5552533132,0.7606699442,-1.150995044,-0.05067797469,0.205202635,-0.6366688167,-0.3309598563,0.2371571792,0.8074276639,0.003428537897,0.1602828193,0.8037874139,0.2002982637,0.8222747829,1.299067457
628,0.938827042,0.5968864828,-0.8076325006,0.7354297263,0.6159127499,-0.656765919,0.4751934416,0.1743923198,0.461146239,0.2173355385,0.1982005279,0.4137259541,0.1303165925,0.09198505834,0.2286087881,0.4323789498,0.6206053011,-0.9827939899,-0.1769427756,0.09102754135,0.689147598,0.2525987892,0.6122754444,-0.9526370738,0.8563011789,0.8059511397,-1.264568374,0.5194630232,0.1551118711,0.589092427,0.2128911672,0.4676242771,1.0633963,0.0515283824,0.3445815551,-0.7167563776,-0.1409265845,0.1797238498,0.802772422,-0.3292557827,0.2347404551,-0.5946051997,0.5537478211,0.7604398284,-1.148557815,-0.0495524867,0.2054379081,-0.6362927858,-0.3300550379,0.2374224523,0.8075837871,0.003500646909,0.1594230113,0.8035519748,0.2012519059,0.8223742131,1.298732638
629,0.9405796947,0.5973928608,-0.8055378265,0.736937131,0.6162813805,-0.6551366929,0.4765662111,0.1757560578,0.4614514471,0.2182271842,0.1989976289,0.4143248117,0.1312854322,0.09245761523,0.2293741641,0.429475205,0.6147412939,-0.9778698023,-0.1749671822,0.09182501387,0.6895425305,0.2524428629,0.6121711804,-0.9516640538,0.8382443429,0.8055919331,-1.262037609,0.5114341749,0.1581173411,0.5979815765,0.2126946058,0.4693118003,1.062060892,0.05212950531,0.3443774934,-0.7160564254,-0.1403986448,0.1817436595,0.8037518195,-0.3277702873,0.2341872731,-0.5942886648,0.5522009559,0.7599970222,-1.145898175,-0.04867822484,0.2056326272,-0.6357917321,-0.3292128581,0.2376722187,0.8078339146,0.003942252597,0.1583236932,0.8034018459,0.2022926544,0.8224783783,1.298293456
630,0.9423531553,0.597951905,-0.8033642257,0.7384838748,0.6166518523,-0.6533962162,0.4780409829,0.1771291941,0.4618713958,0.21920407,0.1997804389,0.4150512434,0.132331063,0.09292441997,0.2302859839,0.4263906927,0.6080230578,-0.9724849674,-0.1727390594,0.09262138521,0.6900177821,0.2524253666,0.6117184145,-0.9504303488,0.8196287456,0.8052643146,-1.258618871,0.5026289111,0.1612999121,0.6076653511,0.2125729353,0.4711274521,1.060981095,0.05267835228,0.3440671806,-0.7151679389,-0.1397348807,0.1838420884,0.8048231363,-0.3260009392,0.2336796292,-0.5939685709,0.5507333565,0.7593550159,-1.142987348,-0.04784892687,0.2057625445,-0.6351187146,-0.3283253417,0.2379263135,0.808213845,0.004755425016,0.1570678512,0.8033884113,0.2034431231,0.8226325318,1.297820722
631,0.9441201957,0.5985570163,-0.8011460894,0.7400373419,0.6170253197,-0.6515810021,0.4795805424,0.1784978627,0.4623863149,0.2202445582,0.2005444286,0.4158742096,0.1334381813,0.09338162571,0.2313057736,0.4232167763,0.600628667,-0.9667193633,-0.1703599249,0.09340469256,0.6905654916,0.2525068373,0.6109891947,-0.9489966442,0.8007467811,0.8049699935,-1.254518622,0.4931197838,0.1645580542,0.6179341647,0.2124443159,0.4730108452,1.060134493,0.05318619878,0.3436576211,-0.7141310035,-0.1389770905,0.1859482677,0.8059436534,-0.3240307463,0.233193379,-0.5936323456,0.5492896299,0.7585501275,-1.139882591,-0.04704067701,0.2058324017,-0.6343138114,-0.3274054711,0.238179956,0.8086854056,0.00581724777,0.1556976325,0.8034716868,0.2046542794,0.8228078451,1.297316728
632,0.9458535628,0.5992014944,-0.7989178502,0.7415648818,0.6174028645,-0.6497276198,0.4811475979,0.1798482524,0.4629764766,0.2213269361,0.2012850676,0.4167626729,0.1345913998,0.09382534656,0.2323950405,0.4200449877,0.5927358126,-0.9606535854,-0.1679313834,0.09416315886,0.6911778299,0.2526478381,0.6100555148,-0.9474238431,0.7818906957,0.804710046,-1.249942938,0.4829793274,0.167789425,0.6285790045,0.2122266994,0.4749018081,1.05949894,0.05366423454,0.3431557427,-0.7129857834,-0.1381672088,0.1879913163,0.8070709399,-0.3219428486,0.2327046202,-0.5932673831,0.5478144028,0.7576186205,-1.136641235,-0.04622964882,0.2058468494,-0.633417174,-0.3264663383,0.2384283447,0.8092104024,0.007004727156,0.1542553548,0.8036115506,0.2058769623,0.8229756492,1.296783836
633,0.947525991,0.5998785248,-0.7967139681,0.7430338199,0.6177854797,-0.6478726866,0.482704792,0.1811665858,0.4636222004,0.2224294275,0.2019978034,0.4176856034,0.1357752603,0.09425163541,0.2335152813,0.4169670079,0.5845217696,-0.9543689981,-0.1655551203,0.09488516412,0.6918469882,0.2528089575,0.6089892747,-0.9457731016,0.7633526767,0.8044848714,-1.245097415,0.4722801531,0.1708908369,0.6393915395,0.2118378615,0.4767403536,1.059052572,0.05412357407,0.3425683804,-0.7117725111,-0.1373472884,0.189900319,0.808162868,-0.3198205161,0.2321896718,-0.592861052,0.5462523308,0.7565966695,-1.133320708,-0.04539209345,0.2058104311,-0.6324690125,-0.3255211323,0.238666639,0.809750633,0.008194793884,0.1527834618,0.8037677016,0.2070618833,0.8231074288,1.29622448
634,0.9491102072,0.6005811754,-0.7945689183,0.7444114633,0.6181740617,-0.6460528608,0.484214708,0.1824391081,0.4643038561,0.2235301985,0.2026780492,0.4186119815,0.1369742419,0.0946564706,0.2346279861,0.4140746578,0.5761633659,-0.9479477758,-0.1633328969,0.09555923083,0.6925651752,0.2529508096,0.6078622578,-0.9441058521,0.745424907,0.804294149,-1.240187147,0.4610949976,0.1737582512,0.6501641933,0.211195424,0.4784666601,1.058773829,0.05457526194,0.3419022652,-0.7105314825,-0.1365594981,0.1916043172,0.8091776151,-0.317747147,0.2316250603,-0.5924006996,0.5445481047,0.7555203425,-1.129978539,-0.04450433318,0.2057275723,-0.6315095884,-0.3245831319,0.2388899488,0.810267894,0.009264304139,0.1513245012,0.8038996395,0.2081596243,0.8231748213,1.295641172
635,0.9505789313,0.6013024027,-0.7925171808,0.7456651016,0.6185694147,-0.6443048331,0.4856398729,0.1836520828,0.4650018643,0.2246073588,0.2033211797,0.4195107965,0.138172762,0.09503575126,0.2356946376,0.4114598978,0.5678369549,-0.9414729326,-0.1613665479,0.09617402357,0.6933246198,0.2530340332,0.6067461225,-0.9424838118,0.7283995882,0.8041367933,-1.235416736,0.4494967252,0.1762868014,0.6606901832,0.2102168654,0.4800210689,1.058641458,0.055030273,0.3411640185,-0.7093030602,-0.135846135,0.1930323127,0.8100736542,-0.3158062658,0.2309875154,-0.5918736547,0.5426464508,0.7544256012,-1.126672356,-0.04354276043,0.2056025736,-0.6305792178,-0.3236657049,0.2390933328,0.8107239831,0.01009004001,0.1499211245,0.8039666652,0.2091206328,0.8231496224,1.295036505
636,0.95190487,0.602035067,-0.7905932308,0.7467620018,0.6189722648,-0.6426653183,0.4869427551,0.1847917962,0.4656966954,0.2256389575,0.2039225354,0.4203510423,0.1393551716,0.09538530163,0.2366767056,0.4092148369,0.55971839,-0.9350283415,-0.1597579813,0.09671836311,0.6941175836,0.2530192905,0.6057124104,-0.9409689795,0.7125689301,0.8040109089,-1.230990368,0.4375582838,0.1783708429,0.6707635221,0.2088195218,0.481344094,1.058634529,0.05549950731,0.3403601531,-0.7081276824,-0.1352496523,0.1941132846,0.8108097319,-0.3140815229,0.2302539733,-0.5912672276,0.5404921286,0.7533483169,-1.123459874,-0.04248384222,0.2054396078,-0.6297182845,-0.3227823146,0.2392718057,0.811080695,0.01054870924,0.1486161103,0.803927902,0.2098952146,0.8230037975,1.294413154
637,0.9530607048,0.6027719579,-0.788831532,0.7476693981,0.619383285,-0.6411710465,0.4880857577,0.1858445701,0.4663688651,0.2266029737,0.204477435,0.4211017097,0.1405057442,0.09570088416,0.2375356374,0.4074317516,0.5519830022,-0.928698744,-0.1586091803,0.09718125493,0.6949363794,0.2528672658,0.6048325703,-0.9396236181,0.6982251075,0.803913744,-1.227111934,0.4253526147,0.1799040309,0.6801789847,0.2069205768,0.4823764481,1.058732433,0.05599377992,0.3394970794,-0.7070458794,-0.1348127026,0.1947762189,0.8113448335,-0.312656693,0.2294015894,-0.5905687076,0.5380299231,0.7523243048,-1.120398872,-0.04130413012,0.2052427218,-0.6289672618,-0.3219465312,0.2394203534,0.8112998125,0.01051694435,0.1474524102,0.8037423379,0.2104335237,0.8227094989,1.293773866
638,0.9540518657,0.6035172965,-0.7873082281,0.7484103784,0.6197971734,-0.6398776898,0.4890906177,0.1868559823,0.4669909724,0.227569613,0.2049653424,0.4217398542,0.1416425301,0.09598598774,0.2382563494,0.4054763494,0.5434797728,-0.922012449,-0.157479057,0.0975535334,0.6957599743,0.2525711475,0.6039565955,-0.938271238,0.6845700023,0.8040936297,-1.222949853,0.4118893612,0.1809531094,0.6898613817,0.2046336959,0.4831608838,1.059236331,0.05634802621,0.3384173685,-0.7058719216,-0.1344857279,0.1950314658,0.8115780518,-0.3113358518,0.2286069056,-0.5900189418,0.5349896364,0.7513143584,-1.117328914,-0.0400553977,0.2050287585,-0.6282433271,-0.3211430207,0.2397132166,0.8118501517,0.01043639278,0.1465164238,0.8038510522,0.2108541964,0.8222703382,1.292916755
639,0.9549219958,0.6042260156,-0.7859284106,0.7490408268,0.6201618327,-0.638682879,0.4899870791,0.1878545289,0.467662393,0.2285712244,0.2053754136,0.4223774933,0.1427678222,0.09623609117,0.2389645075,0.4029380425,0.5334024171,-0.9145655511,-0.156063836,0.09785303124,0.6966631529,0.2521890241,0.6028718212,-0.9366768291,0.6708550464,0.8046066555,-1.217777083,0.3965902134,0.1816985054,0.7005916073,0.2020862473,0.4838140931,1.060382201,0.05646944753,0.3370005921,-0.7043942109,-0.1342300819,0.1949975421,0.8115968028,-0.3099211922,0.2279531749,-0.5896780369,0.5313398262,0.7501915814,-1.114035467,-0.03879866163,0.2047655316,-0.6273810881,-0.3203864148,0.240250701,0.8130552075,0.01063638493,0.1457950735,0.8045801386,0.2112411685,0.821745089,1.291809684
640,0.9556949522,0.6048760099,-0.7845555928,0.7495740293,0.620458571,-0.6374668458,0.4907786765,0.1888129915,0.468465779,0.2295568671,0.2057263758,0.4231043309,0.143867961,0.09644787122,0.2397495554,0.4002368362,0.5224957742,-0.90662149,-0.1546356195,0.09810326436,0.6977056713,0.2517694776,0.6016065213,-0.934885175,0.6574265672,0.8052274775,-1.212028735,0.380179235,0.182206928,0.7118606065,0.1992528252,0.4843761376,1.061978859,0.05647768425,0.3353486553,-0.7026885822,-0.1340680634,0.1947562805,0.8115685535,-0.3084887384,0.227308564,-0.5893307197,0.5273671082,0.7489215841,-1.110567298,-0.03751985571,0.2044196493,-0.6263728932,-0.3196996915,0.2409030871,0.8145906146,0.01086217161,0.145174876,0.8056378245,0.2115288899,0.8211706566,1.290647755
641,0.9563524259,0.6055198574,-0.7831896614,0.7499865392,0.6207333378,-0.6362375041,0.4914800108,0.1897099579,0.4693446468,0.2304848348,0.2060418077,0.4238816941,0.1449329042,0.09663087116,0.2405704015,0.3977479697,0.5115767578,-0.8985650142,-0.153445404,0.0983142956,0.6988284111,0.2513132385,0.600261576,-0.9330508256,0.6445688656,0.8058205129,-1.206255318,0.3634001241,0.1825345371,0.7230224498,0.1961378431,0.484858674,1.063721631,0.0564569741,0.3336217132,-0.7009466517,-0.1339975527,0.194370398,0.8115456029,-0.3071443424,0.2265903539,-0.5888680735,0.5233014068,0.747554524,-1.1070863,-0.03623587047,0.2040113573,-0.6253293388,-0.3190826295,0.2415176016,0.8160268666,0.0108831978,0.1445244311,0.8066099232,0.2116864243,0.820545404,1.289529273
642,0.9568760979,0.6062103127,-0.781830887,0.7502548881,0.6210322507,-0.6350031553,0.4921054105,0.1905240245,0.470242327,0.2313132781,0.2063454937,0.4246705319,0.1459524434,0.09679477712,0.2413855763,0.3958490857,0.5014596598,-0.890784716,-0.1527443601,0.09849678651,0.6999719706,0.2508211538,0.5989374191,-0.9313290123,0.6325657876,0.8062466534,-1.20100648,0.3469967368,0.1827322008,0.733431313,0.192745437,0.4852723078,1.065305726,0.05649177684,0.3319792376,-0.6993610346,-0.1340164698,0.1939030489,0.811579696,-0.3059941121,0.2257167275,-0.5881813224,0.519372763,0.7461392518,-1.103754781,-0.03496373924,0.2035608291,-0.6243614914,-0.3185357128,0.2419402658,0.8169346361,0.0104683198,0.1437116542,0.8070824246,0.2116826871,0.8198684136,1.288552228
643,0.9572476406,0.6070002922,-0.7804799159,0.7503555914,0.6214015761,-0.633772483,0.4926689452,0.1912337747,0.4711019476,0.2320002132,0.2066614117,0.4254314072,0.146916209,0.09694941176,0.2421532173,0.3949202361,0.4929561755,-0.8836730306,-0.1527838191,0.09866196009,0.7010766963,0.2502941945,0.5977340395,-0.9298756634,0.621700673,0.8063634018,-1.19683114,0.3317130354,0.1828455005,0.7424414308,0.18907947,0.4856265515,1.066426245,0.05666677798,0.3305800215,-0.6981253621,-0.1341227456,0.1934178069,0.8117219966,-0.305144377,0.2246067283,-0.5871618508,0.5158113355,0.7447233034,-1.100735501,-0.03372063324,0.2030881723,-0.6235809128,-0.318060183,0.2420159499,0.8168847504,0.009385756749,0.1426038124,0.8066415114,0.2114864675,0.8191394522,1.28781429
644,0.957472668,0.6079730708,-0.7793254537,0.7502760941,0.6219124828,-0.6327153075,0.4932128459,0.1918826636,0.4718876354,0.2327174202,0.2069781981,0.4260837075,0.1480024945,0.09711852478,0.242775437,0.3942932947,0.4850059907,-0.8766816784,-0.153470404,0.09882617917,0.7022175666,0.2496945067,0.5966395854,-0.9285655985,0.6122106961,0.8063253377,-1.193356123,0.316069236,0.1824253194,0.7508959965,0.1848060756,0.4857061259,1.067549242,0.05703210544,0.3291382445,-0.697149103,-0.1343535429,0.1925574861,0.8117774951,-0.3045135639,0.2234810605,-0.5861376587,0.5120148015,0.7434383421,-1.097994555,-0.03221374123,0.2025519265,-0.6230383974,-0.3174024147,0.2419707009,0.8164638816,0.00789865376,0.1415842784,0.8058299193,0.2111090962,0.8183160961,1.286988658
645,0.9574609413,0.6090786806,-0.7784520153,0.7499308714,0.6225243001,-0.6318952907,0.4936577399,0.1924952398,0.472642274,0.2334879766,0.2072616176,0.426647095,0.1491921092,0.09729819389,0.2432712867,0.39322486,0.4763885947,-0.8692093617,-0.1545808197,0.09899121476,0.7035036078,0.2488859326,0.5955494337,-0.9271855487,0.6037576856,0.8063147991,-1.189893956,0.2987124503,0.1812611449,0.7597660839,0.179768747,0.4854201061,1.069170432,0.05739734295,0.3273969263,-0.6961817564,-0.1347842207,0.191134153,0.8116446217,-0.3040837257,0.2225197274,-0.5853086332,0.5074046072,0.7422775768,-1.095346682,-0.0304445892,0.2019258194,-0.6226184268,-0.3165375098,0.2420562225,0.8163575933,0.006278435468,0.1409223645,0.805283263,0.2105623364,0.817375689,1.28587329
646,0.9571845048,0.6102081915,-0.777698629,0.749314471,0.6231449921,-0.631165474,0.4939334414,0.1930402364,0.4734117691,0.2341466522,0.2075095591,0.427205994,0.1502905344,0.09746165649,0.2437442959,0.3921272376,0.4676874065,-0.8615913075,-0.1560787994,0.09913875718,0.7048832757,0.2478633968,0.5944328257,-0.9257843195,0.5959053311,0.8062537777,-1.186530293,0.2806642944,0.1797640572,0.7685739307,0.1742985893,0.4849686081,1.071000246,0.05762932678,0.3255587921,-0.695211135,-0.1353853349,0.1894584931,0.8114714288,-0.3039142972,0.2215681475,-0.5844222143,0.5023888642,0.7410995152,-1.092740977,-0.02872711288,0.201250531,-0.6222203914,-0.3157285227,0.2421397281,0.8162355437,0.004390989908,0.1403119487,0.804691992,0.2098539401,0.8163546738,1.284725097
647,0.9567738781,0.6113443052,-0.7769601106,0.7485743346,0.6237575386,-0.6304414862,0.4941135368,0.1935209582,0.4741609132,0.2346728909,0.2077390755,0.427755417,0.1512611535,0.0976000938,0.2442036094,0.3915836003,0.4595413091,-0.8542423493,-0.1577856471,0.09923804623,0.7061998895,0.2467865859,0.5933077973,-0.9244906412,0.5883767411,0.8061421753,-1.183414438,0.2630810264,0.1783575996,0.7767499924,0.1688320263,0.4845512294,1.072662104,0.0577698559,0.3238586203,-0.6943177157,-0.1359935923,0.1878280782,0.8113025786,-0.3038868943,0.2204787633,-0.5833320076,0.4975362285,0.7398311146,-1.090194969,-0.02719482393,0.2005922268,-0.6218413421,-0.3151093811,0.2420627978,0.8156606215,0.002237662266,0.1394420876,0.8036486177,0.2090688572,0.8152880707,1.283723259
648,0.9563595683,0.6124694874,-0.7761310798,0.7478579362,0.6243445514,-0.6296388537,0.4942715362,0.1939403033,0.474854737,0.2350461999,0.2079671449,0.4282907494,0.1520674044,0.09770473659,0.2446589093,0.3921781064,0.4525865677,-0.8475795621,-0.1595230075,0.09925714348,0.7072966649,0.2458151498,0.5921913834,-0.9234333295,0.5808944894,0.8059788702,-1.180696228,0.2471180983,0.1774588404,0.7837196524,0.1638053483,0.4843647575,1.07377776,0.05786137898,0.3225307264,-0.69358228,-0.1364446118,0.1865399864,0.8111819055,-0.3038830888,0.2191039548,-0.5818910602,0.493415105,0.7383972254,-1.087727166,-0.02598090125,0.200017388,-0.6214777479,-0.3148147863,0.2416661039,0.8141966612,-0.0001810896014,0.1380003548,0.8017464511,0.2082927866,0.8142109256,1.283046863
649,0.9559875435,0.6137086598,-0.7752708821,0.7471705418,0.6249874133,-0.6287874453,0.4945086486,0.1942877,0.4755385162,0.235405048,0.208208288,0.4287998267,0.152925811,0.09779045301,0.2450836528,0.3941085512,0.4467619282,-0.8413692775,-0.1615090317,0.09914797894,0.7082293221,0.2450372127,0.5910477134,-0.9226680814,0.5741761378,0.8057445115,-1.178478723,0.2320222599,0.1767174573,0.7895543944,0.1588434974,0.4842154704,1.074433993,0.05810845468,0.3214862295,-0.6930697188,-0.1367794451,0.1853171684,0.8110162095,-0.3038997594,0.2174846327,-0.5801581294,0.4899404702,0.7368514204,-1.08534399,-0.02477867553,0.1994685409,-0.6212204172,-0.3146038716,0.2409508867,0.8116962554,-0.003019495832,0.136106977,0.7988587307,0.2074410881,0.8130961437,1.282610466
650,0.9555258084,0.6151145818,-0.774516047,0.7463446771,0.6257151518,-0.6279818677,0.4947962404,0.1945234635,0.4762681233,0.2358177489,0.2084340601,0.4292820662,0.1539617404,0.09785044135,0.2454586423,0.396983583,0.4414983003,-0.835135696,-0.1640638841,0.09889038863,0.709173593,0.2443207647,0.589814445,-0.9221277651,0.5688525355,0.8053879251,-1.17671847,0.2163639703,0.1755479526,0.7947583805,0.1533377759,0.4838003376,1.074989104,0.05854848985,0.3204605124,-0.6927537071,-0.1371861645,0.1837281648,0.8107243931,-0.3040933275,0.2157478851,-0.5782672278,0.486546986,0.7352549175,-1.083037197,-0.02334738959,0.1988332497,-0.6211220674,-0.3142408559,0.240030441,0.808424841,-0.006412150404,0.134071373,0.7952360626,0.2063859085,0.8118765152,1.282220863
651,0.9548664649,0.6165937736,-0.7738672749,0.7452951853,0.6264609678,-0.6272279561,0.4950301817,0.194629696,0.4770262968,0.2361762962,0.208616943,0.4297487071,0.1550234913,0.097862957,0.245801759,0.4005358296,0.4366937443,-0.8289327988,-0.1671469452,0.09850776317,0.7101452977,0.2435261177,0.5884921744,-0.9217571156,0.5645476421,0.8048896385,-1.175339758,0.2002977782,0.174031052,0.7994024603,0.1473794942,0.4831678594,1.075469249,0.05900490291,0.3194449063,-0.6925819399,-0.1377073334,0.1818523864,0.8103607702,-0.3045533773,0.213891197,-0.5761926284,0.4831136553,0.733570334,-1.080799867,-0.0218869381,0.1981154059,-0.6211267743,-0.3138566706,0.238925149,0.8045569327,-0.01031670317,0.1318803198,0.7910334367,0.2051468506,0.8105440239,1.281894756
