frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz,F15_data.tx,F15_data.ty,F15_data.tz,F17_data.tx,F17_data.ty,F17_data.tz,F18_data.tx,F18_data.ty,F18_data.tz,F19_data.tx,F19_data.ty,F19_data.tz,F20_data.tx,F20_data.ty,F20_data.tz
671,1.043477867,-0.3408606693,-0.104114629,1.170901334,-0.1311458702,-0.09710403384,1.140657921,-0.1526006609,-0.05180011916,1.974143021,-0.1608853297,-0.1750420823,1.836222974,-0.730486486,1.313137618,1.489193136,-0.1339046627,0.2275720688,1.63671106,-0.5876145739,1.388124336,2.016348452,-0.5957300375,1.065574449,0.9275999967,0.1256873351,-0.2670940373,2.137314418,-0.02739460912,-0.4261711338,1.569525965,-0.01396438876,0.5371590223,1.701616942,-0.5753954774,-1.374074788,3.097847667,-0.6808799296,1.18111768,0.867811194,-0.4918242123,0.291958335,0.9230798313,0.101083453,-0.1499771978,2.830201448,-0.4882580671,-1.553943911,1.175104186,-0.5418357173,1.312077971,2.072304601,0.4465142952,-0.7634121759,3.352716841,-0.3127022953,-0.7270376313,2.119659436,-0.5059439163,-0.9107241937,3.012967442,-0.5148583691,-0.9331640736,0.6837526896,-0.2499003419,0.9487789064
672,1.02939638,-0.3418785448,-0.1111003283,1.15601231,-0.1318690047,-0.1067945282,1.126255519,-0.1529053307,-0.06251963408,1.952796643,-0.1540690178,-0.1584329622,1.835973104,-0.7254571959,1.311935955,1.476743345,-0.1416291987,0.2252362322,1.613248907,-0.5987193495,1.39990471,1.995174598,-0.5921029221,1.07578446,0.9205054569,0.1422548044,-0.2369055335,2.119743714,-0.02112981099,-0.4193612789,1.577228894,-0.03629850448,0.5482290487,1.696740421,-0.5731905443,-1.354466451,3.096126598,-0.6789549183,1.180831876,0.8522194876,-0.4919843728,0.2770080697,0.9074989319,0.1163820516,-0.1114667977,2.810422107,-0.4927893369,-1.56059957,1.164623327,-0.550775753,1.327837334,2.081464128,0.4314950554,-0.7678619974,3.334734824,-0.3169226207,-0.7361298782,2.124427355,-0.5330385082,-0.8865808356,2.988016789,-0.5164697495,-0.9267751754,0.6631494055,-0.2459408148,0.9685725256
673,1.013919458,-0.3426113668,-0.1181384168,1.139785935,-0.1331144308,-0.1165813256,1.110650243,-0.1536389926,-0.07353342991,1.931028046,-0.149898781,-0.1421690446,1.834812577,-0.7193499483,1.309848634,1.462527495,-0.1496994279,0.2228442678,1.589075763,-0.6125370833,1.411566921,1.971882161,-0.5880697331,1.087038339,0.9104061825,0.1562854932,-0.2085004672,2.10082449,-0.01449556785,-0.4129207897,1.583475803,-0.06030850214,0.5572335845,1.691497227,-0.5710562617,-1.333691705,3.092155707,-0.6753726682,1.179758244,0.83634022,-0.4903462225,0.2606067625,0.8945893668,0.1302653864,-0.06841148599,2.78951331,-0.496628628,-1.567804935,1.152837949,-0.5599507031,1.343966347,2.089350865,0.4138648715,-0.7739933624,3.315361112,-0.3215406693,-0.7456185996,2.131365711,-0.5605899109,-0.8628477901,2.960457648,-0.5200634593,-0.9192422128,0.6395555397,-0.2397716552,0.9877504698
674,0.9977380209,-0.3439546248,-0.125466072,1.122643027,-0.1348310288,-0.1263441493,1.093907352,-0.1550227226,-0.08398299222,1.908656292,-0.1465154821,-0.1267537852,1.832253647,-0.7150543777,1.310254406,1.448213253,-0.156723665,0.2198641839,1.566815027,-0.6228587124,1.422140853,1.948962757,-0.584595661,1.096912911,0.9049363327,0.1697413907,-0.1771369473,2.081950598,-0.00690175062,-0.4064529701,1.588523947,-0.08353326061,0.5700183419,1.685616261,-0.5692962179,-1.316551363,3.089272851,-0.6711766764,1.178862265,0.8187060727,-0.4904089833,0.2452381634,0.8819167673,0.1407414332,-0.02452286431,2.769329192,-0.501112514,-1.573921761,1.141909225,-0.5664154154,1.358584774,2.095468276,0.3958406491,-0.7810972115,3.294414927,-0.3264552641,-0.7532483927,2.138625922,-0.5862346859,-0.8431450059,2.935305475,-0.52435589,-0.9113310554,0.6163595464,-0.2328718139,1.007644162
675,0.9807078677,-0.345595536,-0.1332344047,1.104247536,-0.1373862493,-0.1363090825,1.075805976,-0.1574203999,-0.09346506326,1.885581304,-0.1439188316,-0.1124420124,1.82285128,-0.7151617123,1.318275658,1.434986769,-0.1625152016,0.2153632544,1.546490018,-0.630509993,1.430952073,1.926828523,-0.5821242588,1.10400777,0.9051473009,0.1837012288,-0.1413913138,2.065596509,0.003367235456,-0.3978485147,1.591923098,-0.1047623345,0.5901355098,1.679427061,-0.5673719951,-1.306431773,3.087873867,-0.6648176788,1.178506508,0.7970464402,-0.493564986,0.2305784599,0.8716564019,0.1483389797,0.02135174301,2.75019239,-0.5073349272,-1.577747119,1.132847475,-0.5691955646,1.370152751,2.099494681,0.3768336725,-0.7914221812,3.269444591,-0.3322731934,-0.7565064599,2.147439725,-0.611509916,-0.8289792131,2.912664826,-0.5314326743,-0.9018192857,0.5921741017,-0.2242206293,1.028311928
676,0.9628152246,-0.3476010507,-0.1410078499,1.084852074,-0.1401989144,-0.1462540802,1.056533748,-0.1602006048,-0.1026098771,1.861743826,-0.1423098832,-0.09870754248,1.813118955,-0.7156134321,1.32679344,1.420824862,-0.1675986267,0.2107523613,1.527517337,-0.6354331802,1.439112952,1.904118183,-0.580080253,1.110685619,0.9075344923,0.1963089521,-0.1043089739,2.047946022,0.01385807763,-0.3897147795,1.593932907,-0.1258952827,0.6115412785,1.672437498,-0.5658808166,-1.297907307,3.086625825,-0.658173435,1.178068397,0.7740183969,-0.4972064186,0.2169719574,0.8610361335,0.1529887617,0.06875032307,2.731231786,-0.5134381707,-1.581028533,1.123631509,-0.5699117009,1.380965076,2.102305424,0.3573347764,-0.8015049299,3.243775274,-0.3380574776,-0.7592276186,2.15648641,-0.6348001607,-0.817572004,2.890821681,-0.5389819167,-0.8920413557,0.5682389125,-0.2149731206,1.049381974
677,0.9445973664,-0.3507202381,-0.1484491788,1.064892538,-0.1427004076,-0.1556474172,1.035821248,-0.1631485308,-0.111194943,1.837696645,-0.1416942922,-0.084828683,1.806773386,-0.7148987766,1.333720756,1.406730638,-0.1710156506,0.2073166646,1.511972858,-0.6333329862,1.446577427,1.880857487,-0.5783397514,1.117063973,0.9168176418,0.2073420231,-0.06325434858,2.029164837,0.02440548742,-0.3810563007,1.595241673,-0.1471327846,0.6348418823,1.664514415,-0.5650887914,-1.291879656,3.086083398,-0.6528165934,1.178236136,0.7497815182,-0.5034302377,0.2060680826,0.8452647344,0.1530693501,0.117105285,2.714135486,-0.5199952705,-1.583653,1.114488498,-0.5660861052,1.390751111,2.104879486,0.3390096934,-0.8069071847,3.219545515,-0.3433210814,-0.7623880776,2.164874348,-0.6554098604,-0.8116433888,2.870823995,-0.5462175359,-0.8821029426,0.5462452827,-0.2068447384,1.072929358
678,0.9253598679,-0.3544040017,-0.1559986742,1.043921735,-0.145382149,-0.1649295418,1.013998981,-0.1663338848,-0.1196407324,1.81261775,-0.1418306437,-0.07178065191,1.802493778,-0.7136380102,1.338900261,1.390528338,-0.1738950992,0.2038363493,1.497357374,-0.62818243,1.453610724,1.85715383,-0.5771141453,1.123673615,0.9271688585,0.2165580218,-0.02194726505,2.007394963,0.03421315144,-0.3749567687,1.595453233,-0.168854064,0.6580019813,1.655401384,-0.5651552294,-1.285730054,3.085762651,-0.6480709539,1.177930227,0.7252687135,-0.5092324843,0.1962118703,0.828887284,0.1502359632,0.1656887541,2.696805059,-0.526181302,-1.586424821,1.104872213,-0.5611198431,1.400319604,2.106171177,0.320609698,-0.8116327772,3.19505846,-0.3485409215,-0.7656953973,2.172343165,-0.6727978959,-0.8075474862,2.851539342,-0.5528226395,-0.8730266875,0.525369612,-0.1985311639,1.096373976
679,0.9053255385,-0.3589294791,-0.1642605029,1.021906938,-0.1483065216,-0.1746146446,0.9918542764,-0.1694242785,-0.128506604,1.78577415,-0.1421127809,-0.05996697748,1.807714193,-0.7101399325,1.335647889,1.3691266,-0.1768915454,0.200366069,1.482424754,-0.6193566052,1.461416525,1.834316575,-0.5768903263,1.132822869,0.935409971,0.2232483539,0.01608357558,1.978077452,0.04067172209,-0.3761846461,1.594491603,-0.1922754442,0.6766469356,1.644445447,-0.5670098538,-1.273288237,3.086489756,-0.6455786769,1.175642367,0.7029094841,-0.5120043454,0.1866116465,0.8119097984,0.1440186687,0.2125517982,2.678095913,-0.5287774839,-1.591517866,1.093770217,-0.5588214219,1.4123116,2.105178123,0.3020883632,-0.8168648817,3.172751957,-0.35215376,-0.7720429054,2.1779419,-0.6833413556,-0.8011723807,2.834815871,-0.5554534637,-0.8658566106,0.5079851976,-0.1898949467,1.118679264
680,0.8846070834,-0.3642116744,-0.1728552369,0.9989961592,-0.1515002315,-0.1844154745,0.9690108872,-0.1727110665,-0.1373049481,1.757962709,-0.1430404994,-0.04891253216,1.818155985,-0.7057448443,1.328409197,1.345129372,-0.1794307846,0.1970400265,1.468511829,-0.6066902235,1.469273291,1.81184843,-0.5773399732,1.142803675,0.9448663545,0.2281413609,0.0539226096,1.944724824,0.04560895627,-0.3808922576,1.592532675,-0.2165395103,0.6941591033,1.632309853,-0.5700330108,-1.258861478,3.088033492,-0.6442021017,1.172486945,0.6809928557,-0.5140379055,0.1779616221,0.7937162316,0.1341709214,0.2590885354,2.659110697,-0.5298548993,-1.597392663,1.081951445,-0.5564458513,1.425170196,2.102450585,0.2834179335,-0.8218301111,3.151544652,-0.3550622813,-0.7796116996,2.182703097,-0.6894824684,-0.7956685141,2.820463336,-0.556074045,-0.8594068208,0.4927884768,-0.1810761659,1.141017567
681,0.8620626636,-0.369191447,-0.1808329707,0.9754280256,-0.1549866365,-0.1937995536,0.9452894135,-0.1762494091,-0.1461273317,1.729307559,-0.1443481396,-0.03917357614,1.826162134,-0.7011839468,1.321789815,1.319158339,-0.1824383931,0.1931964585,1.454377197,-0.595744841,1.476478191,1.786991083,-0.5771693541,1.151445106,0.9502938047,0.2308071342,0.0900182668,1.908371222,0.0490744142,-0.3889189383,1.589644849,-0.2410747316,0.7096117116,1.619274957,-0.5737203766,-1.244468747,3.087984595,-0.6425918624,1.169253593,0.6603754374,-0.5124926158,0.1710021728,0.7775365902,0.1229643367,0.3039300542,2.637602985,-0.5321480909,-1.602657434,1.068550223,-0.5539261767,1.438105756,2.098558157,0.2641177353,-0.8270357776,3.128888619,-0.3599933489,-0.7866964617,2.18489582,-0.6934443091,-0.789646682,2.80445935,-0.5555017592,-0.8563267463,0.4778302662,-0.1727594132,1.160443372
682,0.8365228155,-0.372857695,-0.1881314595,0.9510557632,-0.1582398248,-0.2033227371,0.9203393291,-0.1793585764,-0.1556909791,1.698921656,-0.1453973898,-0.03169784083,1.833123329,-0.6944205681,1.312795245,1.288231996,-0.1859858519,0.1888496504,1.439056004,-0.5864241188,1.482835923,1.758052965,-0.5773581136,1.15846188,0.9462013764,0.230326735,0.1201319621,1.863686121,0.05026079792,-0.4052498891,1.587120838,-0.2675473228,0.721472649,1.604312289,-0.5767426353,-1.228776839,3.086564655,-0.6419062952,1.164815357,0.6401885804,-0.5055393766,0.1658505496,0.7644233653,0.1118460962,0.3468487847,2.613049421,-0.5353588305,-1.607918045,1.051087566,-0.5518528877,1.451920171,2.093608514,0.2444600364,-0.8328377863,3.103522188,-0.3684266742,-0.7940270181,2.1824279,-0.6931174568,-0.7811895173,2.783243831,-0.552416549,-0.8575211637,0.4640537188,-0.1638621033,1.174551474
683,0.8097022245,-0.3766480305,-0.1949809525,0.925848144,-0.1617179908,-0.2123076619,0.8944331384,-0.1827573397,-0.1651136433,1.667609523,-0.1470182848,-0.02508488656,1.838138132,-0.6877396804,1.304472132,1.255909537,-0.1897259578,0.1841067804,1.423891777,-0.5777321801,1.48870203,1.727536595,-0.5768469656,1.165133376,0.9405056424,0.2276844094,0.1498523098,1.81735767,0.05042754982,-0.423215183,1.582738652,-0.2936882573,0.731475424,1.58847093,-0.5809238971,-1.213176531,3.083684653,-0.64092347,1.160527988,0.6212075742,-0.4960127778,0.1621576756,0.752363436,0.0986352481,0.3887912274,2.586521342,-0.5389630424,-1.612734735,1.033126738,-0.5492516091,1.465390058,2.087609905,0.2243659385,-0.8382219529,3.077432875,-0.3774375919,-0.8011253564,2.178460661,-0.690986097,-0.7730953283,2.761404723,-0.5490850262,-0.8612767936,0.4503217581,-0.1556726579,1.187249783
684,0.7806009748,-0.3810302651,-0.2014419171,0.8991506211,-0.165699257,-0.2196631238,0.8667528941,-0.1869882952,-0.1741301209,1.63500903,-0.1497691159,-0.01937280259,1.834379508,-0.6843084072,1.302323529,1.222973172,-0.1930455818,0.1778135827,1.408763142,-0.572718834,1.492871988,1.694078902,-0.5742638262,1.169205261,0.9370385456,0.2246765998,0.1835989541,1.772331182,0.05108234882,-0.4404855017,1.574347585,-0.3177584233,0.7417050324,1.571686881,-0.5874368382,-1.19997782,3.07618474,-0.6374026877,1.157832589,0.6056681259,-0.4845867403,0.1581074158,0.7425028005,0.08230519295,0.4286813912,2.555519548,-0.5456726044,-1.616026562,1.015291524,-0.5459423573,1.478115293,2.079380118,0.2027121981,-0.8426660158,3.047552586,-0.3887484998,-0.8063756274,2.171985256,-0.6898065085,-0.7670957249,2.740861489,-0.5469970353,-0.8694969627,0.4347158477,-0.14952224,1.197229893
685,0.7511300711,-0.3859540236,-0.2075043824,0.8719196874,-0.1702370001,-0.2264736951,0.8386164096,-0.1917989702,-0.1826453511,1.602290908,-0.1532595097,-0.01421264036,1.829136985,-0.6814740989,1.301722516,1.190358109,-0.1967855229,0.1712354558,1.394162423,-0.5682746325,1.496878149,1.660552574,-0.570555726,1.17354786,0.9335024981,0.2195058551,0.2180519752,1.728626043,0.05092613051,-0.4572105789,1.564225901,-0.3410346589,0.7505497241,1.554773522,-0.5955593504,-1.187431316,3.067978847,-0.6332361932,1.155544311,0.591319929,-0.4711748101,0.1559243517,0.7333399879,0.06375798189,0.4675984323,2.523462697,-0.5527063604,-1.61875423,0.9984687882,-0.5418308095,1.489806771,2.070282381,0.1808297855,-0.8473295166,3.018084418,-0.3996274279,-0.8107230671,2.165378137,-0.6874456441,-0.7621381211,2.720923538,-0.5448817805,-0.8795503681,0.4187721329,-0.1442608495,1.207215611
686,0.7238950106,-0.3926191003,-0.212287126,0.8456216273,-0.1762742919,-0.2326447112,0.8115849248,-0.1983212206,-0.1895707665,1.571868444,-0.1583451148,-0.00763929864,1.824447188,-0.679499464,1.304051644,1.163538453,-0.2021912499,0.1656429128,1.382810893,-0.5640967318,1.501855703,1.629588977,-0.5640080135,1.179394067,0.9330956528,0.2111148731,0.2570134298,1.693734934,0.04962827173,-0.4655880113,1.551375268,-0.3636325972,0.7569042542,1.540099076,-0.6075809847,-1.176523565,3.059985704,-0.6265799368,1.155287845,0.5785967769,-0.4544303699,0.158124021,0.723166589,0.04101124294,0.5072314855,2.492245932,-0.558577059,-1.620369786,0.9865023506,-0.5351592444,1.499370709,2.062308835,0.1590271554,-0.8511885918,2.994247507,-0.4064943652,-0.8141738621,2.162992946,-0.6851959429,-0.7592875248,2.70310876,-0.5423565928,-0.8895135252,0.4014696994,-0.1412742038,1.22200829
687,0.6969489307,-0.4002536482,-0.2161065066,0.819402122,-0.183245771,-0.238006653,0.7845913524,-0.2059416489,-0.1955996018,1.542151309,-0.1645452598,-0.0008423807667,1.817915737,-0.6785022075,1.309143101,1.139116978,-0.2084558967,0.1601883453,1.373303096,-0.5609803699,1.506860102,1.598673444,-0.5554383641,1.185200248,0.9338881584,0.2003511562,0.2987225139,1.662617658,0.04737253686,-0.4705394714,1.536235974,-0.3856301099,0.7617045814,1.526162727,-0.6221188204,-1.166931942,3.050959541,-0.6183508149,1.156426047,0.5677727633,-0.4348130144,0.1630207805,0.7132999828,0.01500709918,0.5465069549,2.460066575,-0.5647257171,-1.620946002,0.9766586426,-0.5268549185,1.507837077,2.054165338,0.1367919781,-0.8543417256,2.972305971,-0.4122696416,-0.8168090399,2.161669248,-0.6825510451,-0.7578678664,2.686493579,-0.5396493763,-0.9011152555,0.3833003645,-0.1400371891,1.238154919
688,0.6710287578,-0.407859034,-0.2201235329,0.7926271746,-0.1901531235,-0.2433092135,0.7576722809,-0.213118028,-0.2013339942,1.512104807,-0.1704499364,0.005000035331,1.81297768,-0.676818596,1.313150992,1.114459913,-0.2151141593,0.1548124522,1.362597006,-0.5555660776,1.512990523,1.56996598,-0.5478730971,1.194683148,0.933867278,0.1871343189,0.3364411744,1.631172448,0.04360909386,-0.4772358327,1.522476746,-0.4050127871,0.7665524096,1.511889192,-0.6350494468,-1.156693083,3.045378093,-0.6140332765,1.156166912,0.5551473679,-0.4180862918,0.1704055616,0.7029758898,-0.01001782334,0.5849583099,2.430442173,-0.5698352445,-1.621496074,0.9676525158,-0.5186761095,1.514747299,2.045230652,0.1155129204,-0.8593687997,2.952132242,-0.4162790838,-0.8190198619,2.161336047,-0.6786164682,-0.7567750288,2.671678428,-0.5398248461,-0.9117614,0.3666322048,-0.1382141887,1.255839089
689,0.6463974698,-0.4162559452,-0.2247652144,0.7650455253,-0.1975403604,-0.2487486218,0.7314056811,-0.2200131567,-0.2067736524,1.48206237,-0.1766009929,0.009637498282,1.811522772,-0.6740966977,1.314986883,1.090010074,-0.2234434298,0.1491155178,1.350732061,-0.5465616227,1.520962387,1.54536064,-0.5421514058,1.210177713,0.9310839955,0.1699245898,0.3701860658,1.600067947,0.03822763471,-0.4859096258,1.511251931,-0.4230313647,0.7723920182,1.496503288,-0.6464580594,-1.144518386,3.045652639,-0.6165947104,1.153412599,0.5391219997,-0.4035636879,0.1817311489,0.693192221,-0.03405257231,0.6236210122,2.404919503,-0.5725850844,-1.622595142,0.9619356935,-0.5102647097,1.51971834,2.035014334,0.09603863391,-0.8687362553,2.934938516,-0.4172359456,-0.8195224492,2.162860288,-0.6716568309,-0.7561767175,2.658827803,-0.5449393283,-0.9209704398,0.3511799284,-0.1357808058,1.277056134
690,0.6225032099,-0.4253604059,-0.2296279565,0.7367810379,-0.2054849845,-0.2540915832,0.7052766228,-0.227100378,-0.2117472764,1.452078746,-0.1832662806,0.01354845613,1.811465084,-0.6710985972,1.316306832,1.066132412,-0.2329798933,0.1432255923,1.338376473,-0.5356729303,1.529963101,1.523285046,-0.5369183741,1.229259791,0.9270840247,0.1496565704,0.4021149204,1.57022236,0.0314897566,-0.4948266545,1.500480848,-0.4395730355,0.7780211178,1.480520214,-0.6578884895,-1.131578714,3.04889255,-0.6225316001,1.149471092,0.5215989323,-0.3896188403,0.1961636842,0.6836625358,-0.0585735943,0.6619731185,2.381361935,-0.574012923,-1.62367479,0.9585316431,-0.5014170358,1.522854917,2.023838128,0.07752414235,-0.8803870394,2.919976632,-0.4159543801,-0.8187665167,2.165591475,-0.6625820747,-0.756390677,2.647340233,-0.5528223062,-0.9299324523,0.3362451667,-0.1334017497,1.300535834
691,0.5988508561,-0.4327831224,-0.2346428538,0.7077539905,-0.212248335,-0.2594588417,0.677675368,-0.2332657509,-0.2166146118,1.420694536,-0.1885969042,0.01663433475,1.810281104,-0.6678414886,1.317384114,1.040065657,-0.2406059756,0.1378598358,1.323444297,-0.5240279566,1.538805594,1.500695778,-0.5318997906,1.248518714,0.925072765,0.1299125739,0.4286758671,1.537901541,0.02344770601,-0.5062142816,1.488957494,-0.4505772432,0.7817886608,1.464789547,-0.6673992192,-1.119624802,3.051609872,-0.6276288052,1.145164542,0.5041347873,-0.3805940089,0.2100922267,0.6716696611,-0.08161828319,0.6971726004,2.357761679,-0.5763139713,-1.624037853,0.9510199515,-0.4941245385,1.524446436,2.012282306,0.05884314663,-0.890145509,2.904177487,-0.4148934936,-0.8197456913,2.167192963,-0.6544663557,-0.7565277073,2.636654888,-0.560167189,-0.9385644273,0.323576662,-0.129787827,1.32156108
692,0.5743862787,-0.4375143083,-0.2402290705,0.6775828913,-0.2176051287,-0.2653676182,0.6476129444,-0.2384216424,-0.2220409875,1.386704532,-0.1903446782,0.01798018894,1.806128264,-0.6643197887,1.318125766,1.009804493,-0.2443821131,0.1329674308,1.304316817,-0.5111315129,1.547874342,1.477007276,-0.5263900473,1.267652347,0.9261982642,0.1121804401,0.4466415512,1.500754028,0.0138431367,-0.5225944388,1.47809656,-0.4540274643,0.7838807957,1.447809129,-0.6731460645,-1.108663784,3.054043514,-0.6334262337,1.13981903,0.4872553436,-0.3795477678,0.2227423359,0.6563870101,-0.1021327205,0.7280398065,2.335057988,-0.5800814396,-1.621651624,0.9359334226,-0.4890174966,1.523547691,2.000007401,0.03969375777,-0.897353858,2.886148247,-0.4141130722,-0.8232827131,2.166318056,-0.6473042365,-0.7563426617,2.627022062,-0.5683754051,-0.947474064,0.3137982858,-0.1244366617,1.338877147
693,0.5499395273,-0.440884229,-0.2460553227,0.646697194,-0.2221968733,-0.2713755256,0.6163024981,-0.2429234954,-0.2275731185,1.351207474,-0.1902242378,0.01799081652,1.800786525,-0.6605394366,1.318643453,0.9773919008,-0.2462482486,0.1283676875,1.28275601,-0.4969342795,1.557463987,1.453528346,-0.520698811,1.288012979,0.9290077187,0.09445952363,0.4587641852,1.461215198,0.002805058054,-0.5419700411,1.467882467,-0.4524463459,0.7849982644,1.430245148,-0.6765284156,-1.098157596,3.057397502,-0.6407651313,1.133628166,0.470289374,-0.3835662856,0.2357846779,0.6393213319,-0.1211708675,0.7561275214,2.313603767,-0.584447486,-1.617803813,0.9173599782,-0.4850235151,1.520855594,1.9871398,0.02047625031,-0.903814328,2.867677415,-0.4128532596,-0.8280652404,2.164793119,-0.6407119456,-0.7562811634,2.618820441,-0.5780235468,-0.9563599189,0.3060728129,-0.1181076547,1.354757364
694,0.5278297827,-0.4440048167,-0.250916245,0.6162251483,-0.2255731956,-0.2761496498,0.5854301828,-0.2463137325,-0.2318765274,1.316187026,-0.1923203906,0.01856108474,1.797167332,-0.6565395604,1.319524867,0.9461249172,-0.2489005775,0.124596278,1.261753921,-0.4832308921,1.56626435,1.430064943,-0.5160616281,1.3086831,0.9327890629,0.07510089188,0.4704613246,1.422719175,-0.00903690575,-0.559764708,1.454943594,-0.4485735381,0.7842579022,1.416190358,-0.6804659798,-1.089031388,3.059629735,-0.6443832912,1.128715573,0.4530232015,-0.3880224619,0.2492968389,0.6212463228,-0.1399293403,0.7827052086,2.290518037,-0.5893961958,-1.616764094,0.9002171487,-0.4815929462,1.519142234,1.974949029,0.001126676223,-0.9090270593,2.850465649,-0.4123463784,-0.8338704439,2.165046289,-0.6372014124,-0.7564820707,2.611678349,-0.5845621682,-0.9637700094,0.2999594352,-0.1113939602,1.369778593
