frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz
709,1.207852237,-0.4537735989,0.8010354968,1.162801882,-0.1753322477,0.6986241457,1.162801882,-0.1753322477,0.6986241457,2.623722894,-0.4874515213,-1.144970274,0.8858897715,-0.4790752823,-2.11566933,3.52113837,-0.2089425903,1.060777849,1.386087361,-0.6745144925,-1.132126387,0.5249006119,-0.3781860904,-0.2342897367,2.104423671,-0.107257955,0.4480565021,2.332646529,-0.5560534533,1.697015761,1.550259732,-0.434302332,1.043396421
710,1.208754564,-0.4524816537,0.8013667239,1.162666831,-0.1749080663,0.6989570257,1.162666831,-0.1749080663,0.6989570257,2.62572709,-0.4861588204,-1.146020939,0.8860588063,-0.4789171231,-2.114166993,3.520978061,-0.2035211674,1.053182556,1.385839455,-0.6774763317,-1.130316866,0.5223739996,-0.3816680018,-0.2323149796,2.107069629,-0.1065110274,0.4487863174,2.335267776,-0.5556758171,1.69680823,1.550519665,-0.4358313634,1.049011115
711,1.209528437,-0.4511471174,0.8019921153,1.161920688,-0.1748972571,0.6998622252,1.161920688,-0.1748972571,0.6998622252,2.627695331,-0.4845927151,-1.147273391,0.8859199223,-0.4792437862,-2.111212945,3.521089517,-0.1971293957,1.044564478,1.385972218,-0.6806500753,-1.127429536,0.5199102823,-0.3856209331,-0.2295934016,2.109822887,-0.105975283,0.4501125528,2.338046532,-0.5552949741,1.696773699,1.55083638,-0.4372490563,1.055112149
712,1.210225799,-0.4498112266,0.8026829548,1.161031889,-0.1749143019,0.7008723639,1.161031889,-0.1749143019,0.7008723639,2.629629515,-0.4829642286,-1.148497183,0.8857472867,-0.4796414847,-2.108042284,3.52127281,-0.1902083069,1.036175439,1.386211765,-0.6835453333,-1.124404903,0.5175471176,-0.3893070242,-0.2267305769,2.112652247,-0.1054026651,0.4513796125,2.34072001,-0.5548949408,1.696848842,1.551278528,-0.4387999912,1.06119784
713,1.210899304,-0.4485159981,0.8032109448,1.160469737,-0.1745744484,0.7015204449,1.160469737,-0.1745744484,0.7015204449,2.631531569,-0.4814844919,-1.149461385,0.8858168295,-0.4796981588,-2.105890068,3.521327554,-0.1831957359,1.029269317,1.386285094,-0.6856732012,-1.122185085,0.5153225879,-0.3919893302,-0.2243335699,2.115527683,-0.1045466593,0.4519317794,2.343025715,-0.5544605397,1.696969934,1.551915335,-0.4407314278,1.066766104
714,1.211565204,-0.4472645143,0.8037068734,1.16005579,-0.173978408,0.7019616299,1.16005579,-0.173978408,0.7019616299,2.633041984,-0.4802783308,-1.150000378,0.8862627563,-0.4797027569,-2.104420544,3.52168025,-0.1752561185,1.022987315,1.386278979,-0.6871310378,-1.120528343,0.5132409243,-0.3939031019,-0.2221863693,2.118431835,-0.1035926948,0.4520825552,2.344875644,-0.5541343809,1.697350809,1.55285098,-0.4431484546,1.072040498
715,1.212193778,-0.4460275404,0.8044064102,1.159357886,-0.173456235,0.7026154292,1.159357886,-0.173456235,0.7026154292,2.633957093,-0.4792683677,-1.150183237,0.8869516327,-0.4801105993,-2.102560396,3.52271547,-0.165614802,1.015957269,1.386428694,-0.6883215279,-1.11862832,0.5112764188,-0.3957092739,-0.2197340617,2.121375399,-0.1028182483,0.4524739055,2.34640462,-0.5540124031,1.698161073,1.554089631,-0.4459314708,1.077503469
716,1.212769444,-0.4447993776,0.8052387862,1.15846568,-0.1729679907,0.7034116973,1.15846568,-0.1729679907,0.7034116973,2.634512795,-0.4783627985,-1.150130578,0.8877596326,-0.4807605121,-2.100438473,3.524169284,-0.1547983907,1.008664771,1.386684946,-0.6892148757,-1.116581557,0.5094229408,-0.3973102061,-0.217076525,2.124371717,-0.1021162274,0.4529426622,2.34768484,-0.5540102641,1.699270257,1.555550969,-0.4489932144,1.083040485
717,1.213276911,-0.4435745824,0.8061332941,1.157469063,-0.1724739168,0.7042804425,1.157469063,-0.1724739168,0.7042804425,2.634945312,-0.4774701061,-1.149962675,0.888563239,-0.48149158,-2.098183876,3.525777534,-0.1433325707,1.00159604,1.386998561,-0.6897815682,-1.114484863,0.5076744921,-0.398608439,-0.2143138645,2.127434559,-0.1013800428,0.4533256098,2.348788806,-0.5540440313,1.700547893,1.557154843,-0.4522472189,1.088536603
718,1.21370119,-0.4423479829,0.8070193091,1.156458171,-0.1719344372,0.7051518557,1.156458171,-0.1719344372,0.7051518557,2.635491206,-0.4764990816,-1.149799434,0.8892392409,-0.4821432312,-2.095926059,3.52727596,-0.1317419811,0.9952382827,1.387320591,-0.6899924315,-1.112435239,0.5060252954,-0.399506774,-0.2115463685,2.130578133,-0.1005036637,0.4534594608,2.349789342,-0.5540302228,1.701863512,1.55882124,-0.455607885,1.093876377
719,1.214027588,-0.4411146681,0.8078262447,1.155523399,-0.1713101811,0.7059562756,1.155523399,-0.1713101811,0.7059562756,2.636387409,-0.4753589022,-1.149760412,0.8896647746,-0.4825552025,-2.093794887,3.528400146,-0.1205502162,0.9900797854,1.387602383,-0.6898186246,-1.110529842,0.5044699012,-0.3999083113,-0.2088744875,2.13381713,-0.09938160735,0.4531808223,2.350759621,-0.5538858341,1.703086607,1.560470254,-0.4589904683,1.098943752
720,1.21424169,-0.4398699475,0.8084834429,1.15475541,-0.1705620269,0.7066240918,1.15475541,-0.1705620269,0.7066240918,2.637871278,-0.4739592675,-1.149964877,0.8897174101,-0.482567386,-2.091920656,3.528885274,-0.1102799597,0.9866097402,1.387795661,-0.6892315678,-1.108865994,0.5030033159,-0.3997164456,-0.2063988359,2.137166771,-0.09790886331,0.4523261554,2.351773217,-0.5535283471,1.704086564,1.562022082,-0.4623109866,1.103621943
721,1.214329312,-0.4386092829,0.8089200002,1.154245146,-0.1696511678,0.7070855831,1.154245146,-0.1696511678,0.7070855831,2.640180659,-0.472210594,-1.150531909,0.88927528,-0.482019555,-2.090434078,3.528465703,-0.1014532514,0.9853178029,1.387852575,-0.6882028077,-1.107541226,0.5016211482,-0.3988348212,-0.2042202168,2.140642881,-0.09598075326,0.4507317261,2.35290415,-0.5528757253,1.704732564,1.563397023,-0.4654860428,1.107793303
722,1.213955944,-0.4373302342,0.8092967866,1.153486819,-0.1685294078,0.7075045999,1.153486819,-0.1685294078,0.7075045999,2.641914363,-0.4707293259,-1.151164214,0.8881898173,-0.4809504145,-2.089300129,3.527688012,-0.0925870893,0.9854214584,1.38744692,-0.6865605052,-1.106567836,0.4998537351,-0.3969487489,-0.2024274763,2.14358229,-0.09369929929,0.4484591175,2.353278216,-0.5524937972,1.705285922,1.564455913,-0.4690208628,1.111667076
723,1.21304222,-0.4360367857,0.8097515948,1.152210691,-0.1672341096,0.7080211238,1.152210691,-0.1672341096,0.7080211238,2.642342785,-0.4698186736,-1.151610363,0.8865891838,-0.4795738518,-2.088356002,3.527057919,-0.0825704534,0.9860759521,1.38655181,-0.6842866784,-1.105828221,0.497573731,-0.3940734488,-0.2009252632,2.14576502,-0.09122748441,0.4457332721,2.352540564,-0.5526485134,1.705988386,1.565257128,-0.4731729805,1.115455374
724,1.211956736,-0.4347351918,0.810178674,1.150861842,-0.1658564741,0.7085295919,1.150861842,-0.1658564741,0.7085295919,2.642712535,-0.4689221636,-1.152057295,0.8847669969,-0.4779935877,-2.087541121,3.526243285,-0.07248289318,0.987677711,1.385568284,-0.6815850667,-1.105225158,0.4952899315,-0.3906095433,-0.1995379646,2.147871714,-0.08855292226,0.4426357141,2.351545709,-0.5528099687,1.706680101,1.566019245,-0.4774885309,1.119043634
725,1.211068012,-0.4334337086,0.81047242,1.149885065,-0.1644901117,0.7089247085,1.149885065,-0.1644901117,0.7089247085,2.644272122,-0.4674877144,-1.15269074,0.8830165343,-0.4763158992,-2.086795017,3.524905345,-0.06340371278,0.9906234419,1.38489639,-0.6786618596,-1.104661197,0.4935093064,-0.3869608725,-0.1980894428,2.15058227,-0.0856648814,0.4392485735,2.351150136,-0.5524513961,1.707202008,1.566963888,-0.4815149558,1.122316605
726,1.210744514,-0.4321426781,0.8105274729,1.149724827,-0.1632310554,0.7091015057,1.149724827,-0.1632310554,0.7091015057,2.648271936,-0.4649675779,-1.153695074,0.8816306306,-0.4746498219,-2.086057226,3.522698929,-0.05641253118,0.9953098814,1.384934906,-0.6757257869,-1.104038563,0.4927366331,-0.3835345406,-0.1964029731,2.154575686,-0.0825542587,0.4356546724,2.352212269,-0.5510492523,1.707396085,1.568315817,-0.4848009489,1.12515857
727,1.21009025,-0.4308086182,0.8102168143,1.149420826,-0.1618834398,0.708966408,1.149420826,-0.1618834398,0.708966408,2.653080534,-0.4616077542,-1.155766864,0.8797670598,-0.4723495831,-2.085666937,3.519380087,-0.05061256048,1.002106942,1.384578601,-0.6724804256,-1.104091724,0.4918711268,-0.3794343219,-0.1952004989,2.15883262,-0.07957209982,0.4314486366,2.352994041,-0.5492753745,1.70693737,1.569258428,-0.4876164057,1.127250374
728,1.20862818,-0.4294144603,0.8096225207,1.148419391,-0.1603181478,0.7086000014,1.148419391,-0.1603181478,0.7086000014,2.657293764,-0.4579610578,-1.15884251,0.8770239027,-0.4692058471,-2.085729289,3.515240041,-0.04485120354,1.010684233,1.383297786,-0.6686765352,-1.105015063,0.4902758061,-0.3741377151,-0.1947494474,2.162567717,-0.0767715872,0.4264850877,2.352439719,-0.5477217383,1.705923426,1.569473358,-0.4904420999,1.128653662
729,1.207354495,-0.4280297336,0.8089563485,1.147773775,-0.1587360365,0.7081619464,1.147773775,-0.1587360365,0.7081619464,2.662502004,-0.4539453823,-1.161962343,0.8743512064,-0.4659894667,-2.085830969,3.510727044,-0.03982659351,1.020387614,1.382350809,-0.6646003372,-1.105898088,0.4891442687,-0.3686191145,-0.1941889041,2.16680987,-0.07369900775,0.4212403986,2.352432857,-0.5457513489,1.704835376,1.569937086,-0.4931451791,1.129828407
730,1.207264684,-0.4267293223,0.8084351749,1.148535931,-0.1573430384,0.7078167941,1.148535931,-0.1573430384,0.7078167941,2.670292907,-0.4494837333,-1.164162784,0.872694433,-0.4634797497,-2.085556211,3.506282353,-0.03623854023,1.030563426,1.382991819,-0.6605463479,-1.105826862,0.4896617972,-0.3638601055,-0.1926551196,2.172587897,-0.06990344428,0.4161957846,2.354858031,-0.5427347498,1.704160978,1.571629392,-0.4955958126,1.131241526
731,1.207921486,-0.4255978385,0.8080463439,1.150345868,-0.1562223455,0.7075591951,1.150345868,-0.1562223455,0.7075591951,2.680449185,-0.4442992702,-1.16586586,0.8718373749,-0.4613883691,-2.084887197,3.501794683,-0.0343243534,1.042373047,1.384577412,-0.6565315341,-1.105109663,0.4914316375,-0.359719431,-0.1903413453,2.179650686,-0.06543915178,0.4112555333,2.359178186,-0.5385941254,1.703631492,1.574139209,-0.4977632666,1.132614283
732,1.208368129,-0.4246277237,0.8076234503,1.152248873,-0.1552777223,0.7072692184,1.152248873,-0.1552777223,0.7072692184,2.691713913,-0.4382979242,-1.167998069,0.870969181,-0.458999521,-2.084102285,3.496875877,-0.03373245101,1.056928999,1.385852345,-0.652356513,-1.10457212,0.4933830184,-0.3554253594,-0.1879708723,2.187120686,-0.06065977884,0.4060228532,2.363746757,-0.5337405001,1.702752157,1.576530146,-0.4997182932,1.133455118
733,1.208820265,-0.4237585233,0.8071565928,1.1544039,-0.1544482189,0.7069432145,1.1544039,-0.1544482189,0.7069432145,2.704111625,-0.4316771153,-1.170350068,0.8701399543,-0.4564562308,-2.083228271,3.491549003,-0.03427928613,1.073504797,1.387149226,-0.6479958546,-1.104073828,0.4956839717,-0.3510168951,-0.1854730361,2.195085831,-0.05556391302,0.4005304937,2.368782909,-0.5282808362,1.701676218,1.578995892,-0.5014842174,1.133917074
734,1.209493639,-0.4229300417,0.8066365628,1.156969995,-0.1536729026,0.7065781611,1.156969995,-0.1536729026,0.7065781611,2.717665749,-0.4246338771,-1.172712823,0.869399319,-0.4539014009,-2.082291866,3.485838367,-0.03577945415,1.091374216,1.388800314,-0.6434248041,-1.103473926,0.4985020689,-0.3465329308,-0.1827769445,2.203633753,-0.05015020365,0.3948113401,2.374505018,-0.5223223289,1.700557117,1.581729952,-0.5030844588,1.134154123
735,1.210604074,-0.4220822711,0.8060548513,1.160106281,-0.1528907628,0.7061716829,1.160106281,-0.1528907628,0.7061716829,2.732398566,-0.4173647567,-1.174877793,0.8687964053,-0.451477726,-2.081319779,3.479769529,-0.03804505851,1.109811602,1.391137472,-0.6386192058,-1.102631177,0.5020043928,-0.3420121018,-0.1798115357,2.212851727,-0.04441731849,0.3888983194,2.3811306,-0.5159723442,1.699548298,1.58492563,-0.5045425752,1.134321085
736,1.212367439,-0.4211552944,0.8054036036,1.163971933,-0.1520406027,0.7057220168,1.163971933,-0.1520406027,0.7057220168,2.748331219,-0.410065621,-1.176637048,0.8683798822,-0.449327634,-2.080338754,3.47336932,-0.04088546835,1.128092076,1.394492115,-0.633555287,-1.10140407,0.5063575242,-0.3374925877,-0.1765056407,2.22282662,-0.03836388352,0.3828242833,2.388876278,-0.5093382417,1.698803043,1.588776007,-0.5058822014,1.134573537
737,1.214999611,-0.4200891607,0.8046755216,1.168726139,-0.1510609171,0.7052279216,1.168726139,-0.1510609171,0.7052279216,2.765483775,-0.4029313693,-1.177783291,0.8681980377,-0.4475932545,-2.079375561,3.466665836,-0.04410746828,1.14549161,1.39919515,-0.6282092997,-1.099650952,0.511727544,-0.3330118604,-0.1727880507,2.233644847,-0.0319884063,0.3766218688,2.397957776,-0.5025270851,1.698474346,1.593473929,-0.5071268813,1.135067711
738,1.218716432,-0.4188237357,0.8038637136,1.174528056,-0.1498897559,0.7046885328,1.174528056,-0.1498897559,0.7046885328,2.783875333,-0.3961555549,-1.178109807,0.8682989076,-0.4464164151,-2.078456928,3.459688411,-0.04751580019,1.161286995,1.405576918,-0.6225570216,-1.097230182,0.5182800514,-0.3286063809,-0.1685875888,2.245392331,-0.02528918279,0.3703233364,2.408589945,-0.4956452388,1.698714832,1.599212008,-0.5082997945,1.13596039
739,1.223202778,-0.4179151521,0.8032320852,1.180987701,-0.1491787662,0.7043832312,1.180987701,-0.1491787662,0.7043832312,2.804209098,-0.3889575505,-1.17777649,0.869331485,-0.4459174427,-2.077189392,3.452754437,-0.05202478967,1.17800144,1.413185963,-0.6167259828,-1.09425671,0.5258745307,-0.3246672166,-0.1632218546,2.258264411,-0.01789155495,0.3641664844,2.421090091,-0.4876556685,1.69955268,1.605759467,-0.50954279,1.137428443
740,1.228096575,-0.4176055262,0.8028728218,1.187791179,-0.1491998485,0.7043971089,1.187791179,-0.1491998485,0.7043971089,2.826682107,-0.3808378254,-1.177083677,0.871459517,-0.4459618361,-2.075437826,3.445921535,-0.05815372508,1.197316711,1.421471351,-0.610785051,-1.090943386,0.5342671317,-0.3212632892,-0.1565694546,2.272220541,-0.009683054688,0.3581869642,2.435290011,-0.4780904842,1.7008021,1.612810903,-0.5108587899,1.139331534
741,1.233544018,-0.4173646562,0.8025220808,1.19521256,-0.1493229636,0.7044387767,1.19521256,-0.1493229636,0.7044387767,2.850555591,-0.3724163359,-1.176035327,0.8740035494,-0.4463079193,-2.073616715,3.438829715,-0.06510961708,1.217247629,1.430615496,-0.6046233102,-1.087295075,0.543469966,-0.3179484651,-0.1494002891,2.28699528,-0.001059093025,0.3521136109,2.450677774,-0.4679125231,1.702294026,1.620446431,-0.5120639919,1.141351365
742,1.23969171,-0.4166645142,0.8019168318,1.203526154,-0.1489211672,0.7042180202,1.203526154,-0.1489211672,0.7042180202,2.875094718,-0.3643238107,-1.174634367,0.8762842647,-0.446714469,-2.072140721,3.431115907,-0.07209452644,1.235808664,1.440803379,-0.598133484,-1.083315789,0.5534968634,-0.3142799108,-0.1424833063,2.302328049,0.007578086809,0.3456759124,2.466746181,-0.4580913523,1.703859501,1.628745538,-0.5129777797,1.143170462
743,1.246686902,-0.4149800748,0.8007951099,1.213006739,-0.1473715855,0.7034460568,1.213006739,-0.1473715855,0.7034460568,2.899568671,-0.3572032184,-1.172882141,0.877622329,-0.4469411143,-2.071424542,3.422413504,-0.07830565054,1.251013786,1.452222849,-0.5912130952,-1.07900827,0.5643635273,-0.3098193329,-0.1365861772,2.317963607,0.01581839469,0.3386044659,2.482993142,-0.4496045676,1.705330366,1.637787381,-0.5134235655,1.144472504
744,1.254497605,-0.4131092919,0.7996897668,1.223348929,-0.1454041673,0.7025835207,1.223348929,-0.1454041673,0.7025835207,2.92559612,-0.3500951363,-1.170318104,0.8787274625,-0.4473842938,-2.071224592,3.412943616,-0.08462099663,1.26526168,1.46495325,-0.5838128775,-1.073988655,0.5762562151,-0.3051773805,-0.1302964028,2.334375402,0.02455475555,0.3313160878,2.500722361,-0.4409550319,1.707520327,1.647534834,-0.5139387219,1.146376256
745,1.262994658,-0.4116664055,0.7989235044,1.234266982,-0.1437078162,0.7019654612,1.234266982,-0.1437078162,0.7019654612,2.954105335,-0.3422466842,-1.166875289,0.8803713954,-0.448323966,-2.071099357,3.403127282,-0.09190844086,1.280751697,1.478845691,-0.5760099341,-1.068199058,0.5891955534,-0.3008505924,-0.1226874562,2.351878739,0.03431732929,0.3241294501,2.520606224,-0.4309938229,1.710699495,1.657938323,-0.5147814937,1.149334112
746,1.272182637,-0.4098578394,0.7979204575,1.246068167,-0.1416075606,0.7011165946,1.246068167,-0.1416075606,0.7011165946,2.983336591,-0.334634108,-1.163143915,0.8819680509,-0.4493453532,-2.071167003,3.392895993,-0.09934603474,1.295196788,1.493752782,-0.5679038592,-1.062127941,0.6029553896,-0.2962421649,-0.1152538612,2.369989802,0.04413893234,0.316631031,2.541204266,-0.4212373937,1.713886475,1.669059822,-0.5153665171,1.152030987
747,1.282068518,-0.4068967219,0.7961057046,1.259062215,-0.1384369679,0.6995630223,1.259062215,-0.1384369679,0.6995630223,3.011537001,-0.328256304,-1.159713557,0.8829311233,-0.450034876,-2.071545869,3.382180184,-0.1061119241,1.306307976,1.509534245,-0.5596073364,-1.056260331,0.6173157355,-0.2907689744,-0.1094883888,2.388232358,0.05304188585,0.3084110974,2.561085032,-0.4132189305,1.71610266,1.680963199,-0.5151184467,1.153151901
748,1.292680456,-0.402957054,0.7936253721,1.273159736,-0.1342799641,0.6974216144,1.273159736,-0.1342799641,0.6974216144,3.039464346,-0.3228190983,-1.15642277,0.8824002229,-0.4505152861,-2.072456769,3.370474642,-0.1125725485,1.314336319,1.526413509,-0.5510066239,-1.050358913,0.6321300417,-0.2846248728,-0.1049034265,2.406977893,0.06125154319,0.2994467317,2.58101985,-0.4067617625,1.717927838,1.693436713,-0.5139888443,1.153050931
749,1.304028226,-0.3986980012,0.7909720887,1.288084668,-0.1296625239,0.6951007399,1.288084668,-0.1296625239,0.6951007399,3.068778966,-0.3174567364,-1.152761414,0.8802986447,-0.4511492205,-2.073934312,3.357539002,-0.11951261,1.32104845,1.544610407,-0.5419610333,-1.043948576,0.6474663231,-0.278334804,-0.1001563242,2.426769473,0.06958226113,0.2900158165,2.602452008,-0.4006860869,1.720387407,1.70630696,-0.5123622579,1.152877205
750,1.316093832,-0.3940652946,0.7880911229,1.30386926,-0.1245878006,0.6925645009,1.30386926,-0.1245878006,0.6925645009,3.099085241,-0.312324942,-1.148796989,0.877215456,-0.4518834354,-2.075817651,3.34370148,-0.1267378649,1.326427135,1.563984323,-0.5325529814,-1.037155488,0.6634316668,-0.2718222743,-0.09545618771,2.447392093,0.07793396812,0.280161839,2.624962817,-0.395030893,1.723171788,1.719697523,-0.5103200611,1.152507934
751,1.32885907,-0.3890036522,0.7849273223,1.320545416,-0.1190576827,0.6897766164,1.320545416,-0.1190576827,0.6897766164,3.129986736,-0.3075761863,-1.144598067,0.8737396798,-0.4526658697,-2.077945577,3.329291697,-0.134056875,1.330454958,1.584393947,-0.5228638602,-1.030106076,0.680133131,-0.2650103051,-0.09101231911,2.468629268,0.08620961512,0.2699279233,2.648133105,-0.3898327832,1.725970549,1.733732018,-0.5079428479,1.151819928
752,1.342305415,-0.3834565381,0.7814250277,1.338144533,-0.1130725381,0.6867003564,1.338144533,-0.1130725381,0.6867003564,3.161086224,-0.3033593032,-1.140234509,0.8704603167,-0.4534461978,-2.080156586,3.314640753,-0.1412811679,1.333114235,1.605697149,-0.512973758,-1.022927131,0.6976777179,-0.2578213555,-0.087034336,2.490262948,0.09431560976,0.2593566821,2.67154336,-0.3851255554,1.728472128,1.7485339,-0.5053103345,1.150689558
753,1.356413893,-0.3773658943,0.7775280976,1.356697355,-0.1066309076,0.6832985528,1.356697355,-0.1066309076,0.6832985528,3.191985807,-0.2998192893,-1.135777616,0.8679663636,-0.4541760748,-2.082288907,3.300081186,-0.1482251841,1.334387017,1.627750908,-0.5029611838,-1.015745856,0.7161722823,-0.2501770634,-0.08373218145,2.512073507,0.1021621151,0.248490125,2.694773857,-0.3809398892,1.730363664,1.764226329,-0.5025011183,1.148992753
754,1.371164916,-0.3706718448,0.7731800435,1.37623383,-0.09972914712,0.6795336874,1.37623383,-0.09972914712,0.6795336874,3.222287116,-0.2970972927,-1.131300239,0.8668468298,-0.4548090707,-2.084180512,3.285946841,-0.1547060119,1.334255196,1.650411274,-0.4929027972,-1.008689843,0.7357233769,-0.2419978078,-0.08131602525,2.533839815,0.109663211,0.2373696216,2.717404787,-0.377303138,1.731330951,1.780932074,-0.4995922953,1.146605016
