frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,AA01_data.tx,AA01_data.ty,AA01_data.tz,AA02_data.tx,AA02_data.ty,AA02_data.tz,AA03_data.tx,AA03_data.ty,AA03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz
916,3.529685945,0.6896606726,-0.7234313504,3.566450776,0.7373053068,-0.4670426587,3.327291961,0.8175389493,-0.4193702739,2.030946886,0.5980069722,0.5897357039,2.003806259,0.7050093869,0.848641156,1.878759063,0.508124894,0.9392920367,1.916774934,-0.3886114689,1.68723553,3.390954682,1.205469895,-0.0656041409,2.947327686,0.5816869874,0.6684457998,2.367654085,0.9867216891,-0.3960877746,0.3409701403,0.4646972148,1.120695456,3.807240168,0.8403908151,0.3622793719,1.242004366,0.4327223516,1.094681922,2.474149164,0.6971560777,0.01083087622,0.2316176467,0.5272088639,1.206321509,2.44482025,0.7283331123,0.5091823047,1.664622348,0.4431441809,1.53259357,4.470056546,1.292044334,-0.103407395,NaN,NaN,NaN,2.366546813,-0.5423223698,1.183140699
917,3.527882713,0.6883815418,-0.7204490777,3.555117935,0.7373514514,-0.4633163633,3.313694289,0.8144068311,-0.4235801649,2.027228992,0.5988981674,0.587705101,2.002931275,0.7048207269,0.8475926203,1.877302287,0.5087719343,0.9386009343,1.915784028,-0.3887766241,1.685508788,3.373163509,1.195679196,-0.06063002895,2.937188668,0.5866885855,0.6663259154,2.361591012,0.9686587417,-0.3992348249,0.3368354341,0.464254855,1.119465461,3.809706945,0.8527853147,0.3627796257,1.228020575,0.4338106878,1.097002059,2.462135221,0.6935408005,-0.00122543013,0.2284873491,0.5275665197,1.205637824,2.422895611,0.7135657172,0.5060342488,1.649864987,0.4460636511,1.538183764,4.472052374,1.303294002,-0.0998945304,NaN,NaN,NaN,2.366336988,-0.5422871779,1.182096282
918,3.526543683,0.6872287869,-0.7165234153,3.543193791,0.7372419432,-0.4585729831,3.299593294,0.8113002718,-0.4274851805,2.023771411,0.6002081682,0.5856382085,2.002121636,0.704767491,0.8465104955,1.876273123,0.5094508929,0.9377850059,1.914507985,-0.3889274475,1.683920681,3.355469454,1.185078352,-0.05569874266,2.926583974,0.5917061625,0.6642467532,2.355491343,0.9497596211,-0.4024068368,0.3337339257,0.4633429102,1.117977873,3.811658684,0.8649579354,0.3638756956,1.213946485,0.4348469311,1.099442469,2.45003957,0.6895488631,-0.01265600326,0.2268786045,0.5275938201,1.205027732,2.4015992,0.6988746751,0.5029970765,1.635005775,0.4492410688,1.543815159,4.474095064,1.314447247,-0.09550172442,NaN,NaN,NaN,2.365921596,-0.5424192049,1.181252438
919,3.525293988,0.6862374668,-0.7125453675,3.531742367,0.7375138443,-0.454094783,3.286195698,0.808451226,-0.4314202546,2.020524279,0.6013817495,0.5836862319,2.001369499,0.7047380429,0.845411421,1.875291589,0.5101376154,0.9369905825,1.913234619,-0.3890159393,1.682424112,3.338236827,1.174548977,-0.05109670618,2.916006255,0.5966108333,0.6622489134,2.348301159,0.9310941903,-0.4058264169,0.3308325798,0.4623845648,1.116552974,3.813289232,0.8767267288,0.3650273484,1.20033654,0.4358005809,1.102028877,2.438114982,0.685391581,-0.0237911643,0.2253082084,0.5276171859,1.204393409,2.380707463,0.6849079094,0.4999618984,1.620348022,0.4524165407,1.549532823,4.476298469,1.325001889,-0.09082013407,NaN,NaN,NaN,2.365382069,-0.5425245462,1.180442699
920,3.523758463,0.6854399692,-0.7094057819,3.521826069,0.7387009387,-0.4511645731,3.274707793,0.8060907562,-0.4357209803,2.017438272,0.6018633374,0.5820015993,2.000667119,0.7046207162,0.8443121851,1.87397766,0.5108073656,0.9363646023,1.912251483,-0.388993706,1.68097171,3.321831088,1.16496805,-0.04711185151,2.905947091,0.6012725539,0.6603746098,2.338968405,0.9137296121,-0.409719253,0.3272980456,0.4618015702,1.115511623,3.814789606,0.8879096298,0.3656962941,1.187745286,0.4366384774,1.104788157,2.42661319,0.6812797465,-0.0349612313,0.2222922619,0.5279602744,1.203638389,2.35999863,0.6723086967,0.4968187919,1.606195405,0.4553263711,1.55538393,4.478774628,1.334454826,-0.08643873753,NaN,NaN,NaN,2.364799295,-0.54240932,1.179500277
921,3.522274676,0.6850928985,-0.7067859262,3.512993402,0.7409802056,-0.4494383809,3.264696071,0.8043964472,-0.4406272616,2.014913945,0.6019196582,0.5804248952,2.000336538,0.7045513001,0.8430390236,1.872891887,0.5115336608,0.9357647498,1.91180061,-0.388947019,1.679479151,3.305972887,1.155463501,-0.04369865997,2.896190895,0.6058312513,0.6586732159,2.327777735,0.8967353722,-0.4139121267,0.3241703268,0.4608527042,1.114644643,3.816050973,0.8986595256,0.3661402708,1.176161834,0.4371173836,1.107896848,2.415525228,0.6770512268,-0.04606527034,0.2191597758,0.528080358,1.202733625,2.340039688,0.6609292996,0.493471811,1.592556828,0.4579851828,1.561402707,4.48145977,1.343378074,-0.08187454883,NaN,NaN,NaN,2.364441982,-0.5422115697,1.178350072
922,3.521306702,0.6852851006,-0.7038303692,3.504096637,0.7439953285,-0.4477362711,3.254913861,0.8032572823,-0.4460619444,2.013216929,0.6021451483,0.5787176154,2.000568292,0.7046998018,0.8414516477,1.872661775,0.5123835556,0.9349724122,1.911775732,-0.3889664307,1.677919362,3.290188741,1.144773779,-0.04063424838,2.886197898,0.61045064,0.6571088969,2.315706347,0.8786749986,-0.4181398292,0.3227347622,0.4587878642,1.113579089,3.816835698,0.9091628174,0.3669003798,1.165125128,0.4371303694,1.111441968,2.404613602,0.6724291673,-0.05680424492,0.2178886239,0.5274315206,1.201744596,2.321338723,0.6501595652,0.4899282308,1.579189455,0.4606183947,1.567565064,4.484214638,1.352453049,-0.07642207379,NaN,NaN,NaN,2.36437333,-0.5421813612,1.177059699
923,3.520691434,0.6858130849,-0.700575857,3.495170614,0.7474984399,-0.4460395087,3.245363826,0.802487715,-0.4518415659,2.012098452,0.6024780769,0.5769385585,2.001154136,0.705008952,0.8396407727,1.873005541,0.5133240158,0.934042694,1.911939092,-0.3890044873,1.676357257,3.274556274,1.133209551,-0.03789805265,2.875974629,0.6150518721,0.6556351535,2.302753096,0.8598587011,-0.4224623654,0.3225204681,0.4559963883,1.112387116,3.817143759,0.9193129702,0.3679162521,1.154510129,0.4368428236,1.115327295,2.393797585,0.6674578841,-0.06718076988,0.2179603516,0.526311349,1.200712153,2.303587408,0.6399556095,0.4862626881,1.566007956,0.4632800122,1.573849284,4.487042316,1.361372685,-0.07027408666,NaN,NaN,NaN,2.364373256,-0.5422836432,1.175710909
924,3.520367951,0.686647452,-0.697089218,3.486349575,0.7514052242,-0.4443577621,3.236143723,0.8020470213,-0.4578073653,2.011423499,0.602867815,0.575118807,2.001993141,0.7054207739,0.8376737663,1.873763087,0.5143081107,0.9329998705,1.912242981,-0.3890551605,1.674789653,3.259222208,1.121213684,-0.03548020866,2.865641197,0.6196289821,0.6541736944,2.289003608,0.8406720754,-0.4269564613,0.3231822105,0.4527331589,1.111113852,3.817066138,0.9291550074,0.369104437,1.144319053,0.4363492111,1.119424613,2.383102152,0.6622478438,-0.07722406853,0.2189778462,0.5248715664,1.199653365,2.286586068,0.6303123732,0.482523126,1.553054652,0.4659652285,1.580200759,4.490002566,1.37004834,-0.06363047424,NaN,NaN,NaN,2.364420801,-0.5424711321,1.174309259
925,3.520275173,0.6877585841,-0.6934372282,3.477767741,0.7556312916,-0.4427012537,3.227351882,0.8018943281,-0.4638011163,2.011057263,0.6032633555,0.5732895392,2.002984645,0.7058770718,0.8356181398,1.874774444,0.5152885379,0.9318683966,1.912639739,-0.3891126076,1.673213347,3.244332614,1.109228801,-0.0333719028,2.855317518,0.62417578,0.6526455641,2.274543407,0.8215003426,-0.4316994754,0.3243744319,0.4492522927,1.109804622,3.816693227,0.9387340536,0.3703812439,1.134553603,0.4357435291,1.123605104,2.37255264,0.656908992,-0.08696390773,0.2205437857,0.5232630169,1.198585625,2.27013562,0.6212237116,0.4787570698,1.540371448,0.4686688461,1.58656417,4.493154521,1.378391454,-0.05669114396,NaN,NaN,NaN,2.364494974,-0.5426966696,1.172860232
926,3.520351807,0.6891166835,-0.6896865872,3.469559276,0.7600921909,-0.4410807805,3.219087208,0.801988633,-0.4696651176,2.010865146,0.6036133529,0.5714820839,2.004028266,0.7063194494,0.8335415772,1.875879779,0.5162176584,0.930672961,1.913081756,-0.3891711551,1.671625145,3.230032993,1.097697299,-0.03156532848,2.845123304,0.628685851,0.6509711183,2.259457956,0.8027282849,-0.4367694679,0.3257513049,0.4458072136,1.108505093,3.816114824,0.948095315,0.3716627028,1.125214959,0.4351193575,1.1277394,2.362174731,0.6515507792,-0.09643057937,0.2222606719,0.5216357476,1.197526803,2.254037536,0.6126824584,0.4750117049,1.527999828,0.4713853023,1.592883502,4.496556636,1.386313589,-0.04965601443,NaN,NaN,NaN,2.364574758,-0.5429132161,1.17136925
927,3.52053631,0.6906917947,-0.6859039048,3.461858273,0.7647034418,-0.4395077022,3.211449168,0.8022888477,-0.4752421609,2.010712769,0.6038661393,0.5697279482,2.005023913,0.7066893126,0.8315119456,1.876919411,0.5170475037,0.9294385086,1.913521474,-0.389225294,1.67002186,3.216468267,1.087061392,-0.03005363734,2.83517808,0.6331525659,0.6490700234,2.243832651,0.7847401886,-0.4422452745,0.3269667351,0.4426506682,1.107261337,3.815420147,0.9572840671,0.3728645406,1.116303766,0.434569899,1.131697628,2.351994426,0.646282187,-0.1056548836,0.2237308336,0.5201390224,1.196495307,2.238093805,0.6046804563,0.4713339125,1.515980846,0.4741086968,1.599102072,4.500266689,1.393726465,-0.04272498836,NaN,NaN,NaN,2.36463912,-0.5430738506,1.169841675
928,3.520766865,0.6924538088,-0.6821556993,3.45479875,0.7693805853,-0.437993896,3.204537741,0.8027538642,-0.4803754753,2.010465973,0.6039697166,0.5680588191,2.00587179,0.7069278564,0.8295972868,1.877733828,0.5177297541,0.9281902317,1.913911391,-0.389269686,1.668400309,3.203782695,1.077763172,-0.02883088489,2.825601203,0.6375691054,0.6468612801,2.227752772,0.7679197939,-0.4482065846,0.3276743114,0.4400346826,1.106119809,3.81469785,0.9663456495,0.3739021737,1.107820143,0.4341880089,1.135349449,2.342038002,0.6412117537,-0.1146681134,0.2245564031,0.5189212676,1.195510051,2.222106878,0.5972085547,0.4677702645,1.50435514,0.4768328192,1.605162561,4.504341846,1.40054199,-0.03609790795,NaN,NaN,NaN,2.364667008,-0.5431317764,1.1682828
929,3.520981389,0.6943724509,-0.6785084061,3.448514666,0.7740392544,-0.4365516795,3.198453353,0.8033426435,-0.484908649,2.009990832,0.6038717256,0.5665065392,2.006472404,0.7069760367,0.8278657911,1.878163705,0.5182156897,0.9269535282,1.914204056,-0.389299182,1.666757296,3.192119724,1.070244696,-0.02789197021,2.816511915,0.6419284963,0.644263272,2.211303375,0.7526502524,-0.4547340229,0.3275272054,0.4382104619,1.105127227,3.814036055,0.9753254676,0.374690716,1.099763695,0.4340662159,1.138564094,2.332331958,0.6364476001,-0.1235020407,0.2243392629,0.5181299495,1.194590333,2.205879615,0.5902565733,0.4643669768,1.493162955,0.479551178,1.61100705,4.508838774,1.40667228,-0.02997449331,NaN,NaN,NaN,2.364637332,-0.5430403348,1.166697829
930,3.521325519,0.6965784844,-0.6747393135,3.442955732,0.7794054496,-0.4354647408,3.193404839,0.8042742424,-0.4893256348,2.009742321,0.6035049741,0.5652689916,2.007060629,0.7069328029,0.8263064094,1.878532531,0.5185778904,0.9257767973,1.914545338,-0.3893254673,1.665212511,3.181204754,1.063424678,-0.02775006862,2.8077116,0.6461443205,0.6418365028,2.193327831,0.7385873992,-0.4616492888,0.3269097079,0.4370293157,1.104216938,3.812961884,0.9839548778,0.3756940491,1.092480945,0.433837618,1.141714734,2.323065173,0.6314711779,-0.1321741273,0.2235333218,0.5175795928,1.19364825,2.190127438,0.5843614452,0.4608569497,1.482370878,0.482303191,1.616949664,4.513480744,1.412158842,-0.02344277803,NaN,NaN,NaN,2.36452922,-0.542822354,1.165096422
931,3.521996825,0.6991815628,-0.6706277944,3.437988954,0.7858717751,-0.4347542919,3.189388578,0.805706092,-0.493936818,2.010154739,0.6029220076,0.564470921,2.007952991,0.7069159471,0.8249219603,1.87927867,0.5189052291,0.9247451466,1.915224514,-0.3893335433,1.663934684,3.170810646,1.056364862,-0.02853684635,2.799073985,0.6502304307,0.6399588204,2.173401114,0.7250588269,-0.4686871927,0.3265390416,0.4360347077,1.103444073,3.81128384,0.9921526273,0.37722703,1.086209066,0.4332201881,1.145225028,2.314344932,0.6259566688,-0.1405605353,0.2229479352,0.516940799,1.192773013,2.175445317,0.5797146804,0.4571769434,1.472039417,0.4851094466,1.623288748,4.518146804,1.417230131,-0.01591031446,NaN,NaN,NaN,2.364527467,-0.5425180012,1.163594796
932,3.522935994,0.7020897501,-0.666307591,3.433546719,0.7928203378,-0.4341025513,3.186110831,0.8074843648,-0.4983957244,2.010945717,0.6022537305,0.5639218355,2.009052415,0.706890963,0.8236917022,1.880282999,0.5191726623,0.9238197008,1.916211069,-0.3893027293,1.662847978,3.161073472,1.049688513,-0.0297378177,2.790708239,0.6542938006,0.6381875133,2.152625733,0.7119822283,-0.4759003867,0.3264263301,0.4350837981,1.102869104,3.809417338,1.000169889,0.3789339342,1.080640424,0.4324636159,1.148894571,2.305979496,0.6203108088,-0.1485828066,0.222577818,0.5162149175,1.192080027,2.161341535,0.5757847523,0.4535730666,1.462194993,0.4879324806,1.629810696,4.52306591,1.421982313,-0.008068973516,NaN,NaN,NaN,2.36472916,-0.542137103,1.162220681
933,3.524017432,0.7051871914,-0.661942834,3.429489644,0.799606913,-0.4332229129,3.183208089,0.8094411094,-0.5023989844,2.011701216,0.6016348973,0.5633242178,2.010122633,0.7068200146,0.8224908847,1.881274182,0.5193543012,0.9228456571,1.917246609,-0.3892367991,1.661734827,3.15204488,1.043993152,-0.03087638931,2.78259039,0.6584105382,0.6360126977,2.13202764,0.6993090565,-0.4834389509,0.3264184626,0.4340952816,1.102358142,3.807672429,1.008191099,0.3804513238,1.075299695,0.4318442793,1.152365732,2.297679909,0.6149539998,-0.1562545481,0.2222523129,0.5154666238,1.191487667,2.147198689,0.5720413579,0.4501923579,1.452676338,0.4907314655,1.636165205,4.528399159,1.42642456,-0.0005708748226,NaN,NaN,NaN,2.365021518,-0.5417177915,1.160877225
934,3.52511584,0.708356585,-0.6576977327,3.425681814,0.8055875649,-0.4318283802,3.180318379,0.8114083676,-0.5056434458,2.012006403,0.601198439,0.5623803184,2.01092748,0.7066641584,0.8211945744,1.881980951,0.5194230075,0.9216680979,1.91807263,-0.3891407682,1.660377488,3.143774088,1.039878516,-0.03147880913,2.774696569,0.6626576721,0.6329235124,2.112631106,0.6869979994,-0.49145796,0.3263623241,0.4329872185,1.10177705,3.806359484,1.016401174,0.3814152104,1.069709868,0.4316372043,1.155280144,2.289155606,0.6103078798,-0.1635913868,0.2218004176,0.5147600068,1.19091397,2.132400775,0.5679550812,0.4471807239,1.443321858,0.4934656065,1.642001134,4.534307108,1.430563941,0.005931804063,NaN,NaN,NaN,2.36529197,-0.5412987376,1.159467183
935,3.526313724,0.7118775212,-0.6533264553,3.422114555,0.8112835322,-0.4301476902,3.177696755,0.8133791688,-0.5083994285,2.0119689,0.6007901737,0.5611414089,2.011354692,0.7063306304,0.8197727806,1.882356261,0.5192323379,0.920160911,1.918536226,-0.3889966781,1.658630691,3.136316661,1.037358388,-0.03235336114,2.766944557,0.6667723996,0.6289891851,2.093024864,0.675885084,-0.5004122971,0.3261111041,0.4319567111,1.100960127,3.804858619,1.024440181,0.3820854949,1.064187366,0.4318785995,1.15759187,2.280707078,0.6059337984,-0.1705995315,0.2209639438,0.5142158045,1.19020997,2.117278657,0.5643284962,0.4442388208,1.434010729,0.4961883148,1.647331292,4.540558653,1.434016015,0.01198979763,NaN,NaN,NaN,2.365273523,-0.5409384093,1.157747102
936,3.527818776,0.7160199288,-0.6485803189,3.418965377,0.8175031959,-0.4284952603,3.175811584,0.8155513822,-0.5110155892,2.012038537,0.6002274721,0.5598687283,2.011611582,0.7058026114,0.8183076339,1.882661924,0.5187344248,0.9183947837,1.918863436,-0.388837102,1.656595416,3.129688198,1.035941813,-0.03418038539,2.759365531,0.6706104712,0.6246905996,2.071886019,0.666311315,-0.5103437937,0.3257833995,0.4310652714,1.099908392,3.802720254,1.032079907,0.3828970229,1.059302095,0.4322818678,1.159551153,2.272772297,0.6013173065,-0.1772821261,0.2198357401,0.5137308097,1.189335014,2.10253991,0.5618939114,0.441109997,1.424870607,0.4988982683,1.652426657,4.546964744,1.436735385,0.01842406449,NaN,NaN,NaN,2.365046925,-0.5406353504,1.155680345
937,3.529600712,0.7205668344,-0.643649848,3.416296449,0.8239581614,-0.426742795,3.174536745,0.8179991998,-0.5133318075,2.012239368,0.599614999,0.558581442,2.011878111,0.7051755693,0.816842149,1.883019265,0.5180787978,0.9165161256,1.919263026,-0.388701064,1.654446741,3.123814022,1.035418949,-0.03632440125,2.752035588,0.6744049153,0.6201191815,2.050283131,0.6574862913,-0.5207917201,0.3255533209,0.430138547,1.098777239,3.800452145,1.039626001,0.3837045275,1.05488619,0.4327106383,1.161268482,2.265177624,0.5967521931,-0.1836545308,0.2187059589,0.5131513287,1.188409333,2.088058825,0.5600214514,0.438005185,1.416055029,0.5015374105,1.657338764,4.55370443,1.439116012,0.024921717,NaN,NaN,NaN,2.364902374,-0.5403283558,1.153497061
938,3.5314508,0.7251738714,-0.638832386,3.414002478,0.8302425245,-0.4248678586,3.173576882,0.8207039247,-0.515293136,2.012405626,0.5990779404,0.5571943727,2.012155814,0.7045644209,0.8153155398,1.883351985,0.5174468578,0.9145666624,1.919654843,-0.3886041308,1.652249542,3.118475143,1.035489283,-0.03825279426,2.744848168,0.6783317822,0.6152611152,2.029102455,0.6486424983,-0.5313977115,0.3253887674,0.4291931356,1.097619957,3.798416469,1.047223299,0.3842567106,1.050566293,0.4331428171,1.162751347,2.257557546,0.5925291563,-0.1898360856,0.2176670657,0.5125252847,1.187451678,2.073517964,0.5580920834,0.435032144,1.407519914,0.5041223591,1.662015745,4.560852724,1.441316783,0.03106497999,NaN,NaN,NaN,2.364824538,-0.5399753072,1.151315326
939,3.533162344,0.7294961821,-0.6344248822,3.411980623,0.8359508334,-0.422847471,3.172636894,0.8236461713,-0.5168439263,2.012370914,0.5987410062,0.5556230217,2.012445623,0.7040841226,0.813667631,1.88358298,0.5170197919,0.9125887522,1.919958677,-0.3885620578,1.650069462,3.113453441,1.035852803,-0.03943163844,2.73769648,0.6825678981,0.6101034585,2.009230662,0.6390183875,-0.5418008879,0.3252573677,0.4282457124,1.096490505,3.796976141,1.055018368,0.3843023704,1.045969307,0.4335562128,1.164008287,2.249544332,0.5889386722,-0.19594463,0.2168112129,0.5119012256,1.186481431,2.058601337,0.5554881746,0.4323006487,1.399221865,0.5066716424,1.666406817,4.568484824,1.443496259,0.03643607064,NaN,NaN,NaN,2.364797881,-0.5395339626,1.149253987
940,3.534828167,0.7339074246,-0.6300347373,3.410194392,0.8411242581,-0.4205283251,3.171904048,0.8266719782,-0.5179088606,2.012053233,0.5985091417,0.5538364709,2.012536795,0.7036054436,0.8119241815,1.883576844,0.5166247137,0.9104524236,1.920035698,-0.3884804966,1.647821471,3.109044081,1.037486075,-0.04040646936,2.730630801,0.6870140565,0.6040661612,1.989606595,0.6296161465,-0.5526859094,0.3250514802,0.4274996405,1.095393826,3.795579091,1.06261923,0.3841799689,1.04115782,0.4343394423,1.165056702,2.241208753,0.5859574055,-0.2017111435,0.2158644533,0.5114499291,1.185588667,2.043413716,0.5529659148,0.4297699026,1.391028505,0.5092916946,1.670600879,4.576401308,1.445201446,0.04130906469,NaN,NaN,NaN,2.364623083,-0.5390110118,1.147204617
941,3.536688357,0.7388625317,-0.6253260452,3.408741948,0.8461462881,-0.4179375802,3.171726386,0.8297548324,-0.5185760455,2.011583088,0.5982085611,0.5518085402,2.012362041,0.702947287,0.8100608047,1.88336375,0.5160027261,0.9079829791,1.919904961,-0.3883789933,1.645296241,3.105558888,1.040998161,-0.04189396047,2.723774477,0.6914521556,0.5968848655,1.969105732,0.6214701036,-0.5646991073,0.3247635754,0.426965584,1.094167271,3.793722878,1.069749583,0.384181561,1.036487742,0.4356040328,1.165783628,2.232923147,0.5833148134,-0.2070281508,0.2146571137,0.5111335956,1.184670504,2.028286634,0.5513103396,0.4272440862,1.382933715,0.5119407105,1.674571992,4.584488155,1.446138927,0.04611683473,NaN,NaN,NaN,2.364255651,-0.5384930265,1.144904518
942,3.538708604,0.7440939823,-0.6206045812,3.407679071,0.8510920633,-0.4152492407,3.172003555,0.8330326917,-0.5189563094,2.011082566,0.5978780905,0.5495714288,2.012113546,0.7021907326,0.8080471681,1.883089699,0.5152560664,0.90527118,1.919697653,-0.3883628248,1.642527029,3.102773561,1.04552584,-0.04354551539,2.717102568,0.6959037621,0.5891129992,1.9484744,0.6138561734,-0.5773149233,0.3244891153,0.4264542707,1.092761562,3.791817889,1.076727303,0.3840434569,1.032005402,0.4369855014,1.166136925,2.224727616,0.5809255607,-0.2121504133,0.2134182742,0.5107771998,1.183603367,2.013214143,0.5499723631,0.4247111264,1.375072568,0.5145051177,1.678222294,4.592921497,1.446675739,0.05070607332,NaN,NaN,NaN,2.363874896,-0.5380048398,1.142393333
943,3.540726096,0.749216373,-0.6161144476,3.406946158,0.8559402726,-0.4125779676,3.172514937,0.8365540509,-0.5190911019,2.010579818,0.5976078749,0.5472858527,2.01190533,0.7014854984,0.8059746054,1.882814974,0.514569624,0.9025466641,1.919433494,-0.3884082069,1.639744622,3.100376987,1.050151617,-0.04495410382,2.710503734,0.7004015371,0.581399584,1.928327644,0.6060306021,-0.589879729,0.32423961,0.425964144,1.091330726,3.790201818,1.08380511,0.3835322573,1.027677089,0.4382690603,1.16624055,2.216539621,0.5786911983,-0.2172117791,0.2123013353,0.5104063445,1.182465538,1.998090709,0.5484436114,0.4222899015,1.367522941,0.5170342493,1.681612077,4.601815107,1.447044384,0.05489947774,NaN,NaN,NaN,2.363520942,-0.537501814,1.13990126
