frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz
217,0.6608072482,-0.3467368382,1.721778651,0.6063992005,-0.3892782762,1.511747422,0.6414874234,-0.4278970001,1.49562215,-0.005433464407,0.1109566069,-1.541513567,0.3278435489,-0.07798688572,-1.883740709,2.320593488,0.4546743102,-0.1081280241,-0.33692415,-0.02587007687,-1.356391495,-0.03065561503,-0.01419780879,-1.590640212,1.34598995,-0.5407808354,-1.232673839,0.3649046627,0.1778440531,-1.770096465,1.104815581,-0.3534742024,-1.254384289,-0.2895552616,-1.164159303,-2.392056031,-0.4902595695,-0.3739400326,-1.187152431,0.05702923639,-0.3451005461,-2.156447502,0.01443711901,-0.1855371179,-1.598385303,-0.004364192109,-0.231307015,-1.542661215
218,0.6651713152,-0.3491504193,1.7246144,0.6121436351,-0.3906383347,1.512625191,0.646078106,-0.4277672006,1.497271028,-0.004352710083,0.1086805984,-1.53703008,0.3270437107,-0.07742804588,-1.879370124,2.336693802,0.4508061596,-0.06424149641,-0.3368719449,-0.03005926148,-1.355238438,-0.03267700185,-0.01492414801,-1.586887037,1.335965055,-0.5414657074,-1.230686595,0.3639415294,0.1777494314,-1.767724983,1.104435198,-0.3613816628,-1.228188425,-0.2934899138,-1.168366453,-2.387186762,-0.4922392374,-0.3737446867,-1.183671688,0.05608988986,-0.3487728494,-2.151028607,0.01389676403,-0.1867858714,-1.593971156,-0.004560123694,-0.2302322841,-1.540191435
219,0.6691425766,-0.3520577321,1.726057053,0.6169072594,-0.3914522518,1.513532691,0.6508910791,-0.4288765412,1.498165311,-0.0035555778,0.1063753301,-1.536832968,0.3279580119,-0.07948747962,-1.876728194,2.352910121,0.445583766,-0.01510747936,-0.3373586098,-0.03375258565,-1.354834855,-0.03432555433,-0.0160715972,-1.585005737,1.328653952,-0.5447192413,-1.22851217,0.3637376432,0.1775315739,-1.765449042,1.103320418,-0.3675848906,-1.205650376,-0.2973067887,-1.171789904,-2.383693344,-0.4925026208,-0.3758294363,-1.182306213,0.05575165008,-0.3529161234,-2.146854641,0.01440570979,-0.1887453539,-1.592452077,-0.005237962102,-0.2289362822,-1.538690994
220,0.6731178856,-0.3546536927,1.725021315,0.621279878,-0.3916944511,1.512713308,0.6564062742,-0.4307738778,1.496630107,-0.001903307938,0.1052297063,-1.540370508,0.3298683921,-0.0817906107,-1.87661764,2.365604654,0.4432452547,0.03513875204,-0.3376189919,-0.03571716508,-1.357209837,-0.03440450169,-0.01808225789,-1.5842795,1.324187387,-0.5488733931,-1.228945089,0.3654191449,0.1783280772,-1.762472489,1.098666235,-0.3722254236,-1.18688404,-0.2990548658,-1.175533112,-2.383456261,-0.4895561383,-0.3800252351,-1.185428654,0.05708462147,-0.3539382496,-2.149034386,0.01331617127,-0.1886682084,-1.593334442,-0.007195109832,-0.2281861396,-1.538474146
221,0.6769555612,-0.3564141148,1.723137445,0.6254082296,-0.3916553605,1.511542223,0.6619378218,-0.4326033238,1.494622842,4.375737861e-05,0.1044415679,-1.544285489,0.331903227,-0.08427017957,-1.877193296,2.375426709,0.4436875408,0.08384206783,-0.3374795642,-0.03696727049,-1.359580601,-0.03354069133,-0.02035057168,-1.583971032,1.320932162,-0.5531196718,-1.231387198,0.3677822626,0.1790003673,-1.759241109,1.09360052,-0.3763830143,-1.169709584,-0.2988194513,-1.178590634,-2.384348097,-0.4860459201,-0.3844067857,-1.189228298,0.05959115223,-0.3532099401,-2.153314764,0.01211068693,-0.188195249,-1.59497565,-0.008629682765,-0.2282147815,-1.538727644
222,0.6815272975,-0.3565038484,1.721144513,0.6302706111,-0.3908939722,1.510694584,0.6681725939,-0.4332680461,1.4931592,0.002861271688,0.1043378184,-1.546100933,0.3333036919,-0.08576610114,-1.877869441,2.380529573,0.4488937473,0.1266836559,-0.3360558133,-0.03724445906,-1.360686741,-0.03098715482,-0.02247117734,-1.582962524,1.31927034,-0.5563192644,-1.236799033,0.3716030861,0.1786602524,-1.755353052,1.088693317,-0.3805261773,-1.151875232,-0.294604323,-1.181311776,-2.386023013,-0.482667692,-0.3873730952,-1.191338348,0.0646735638,-0.3485984127,-2.160053851,0.0105624194,-0.1873166042,-1.597893036,-0.00745865921,-0.2303820046,-1.539389901
223,0.683863817,-0.3545336165,1.72013567,0.6334787517,-0.3897090207,1.510421961,0.6723622208,-0.4328137035,1.492585775,0.004831929423,0.1045801691,-1.543808126,0.3332036047,-0.08646967464,-1.876454452,2.382267726,0.4618312441,0.1616403335,-0.3338317067,-0.03745498107,-1.35844252,-0.02806674555,-0.02409477721,-1.582149646,1.315781175,-0.5575838548,-1.243424036,0.3739743558,0.1772336903,-1.751790327,1.08418935,-0.3848313937,-1.133636017,-0.2867051711,-1.178619684,-2.387114086,-0.4817841799,-0.3882103497,-1.190653736,0.06982784178,-0.3435847162,-2.166065525,0.009686127497,-0.1859929672,-1.596896107,-0.005350343201,-0.2325460486,-1.538672813
224,0.6852253136,-0.3516628685,1.719770784,0.6357553977,-0.3885011674,1.510525378,0.6753520471,-0.431875025,1.492589584,0.006076371452,0.1046395103,-1.540244212,0.3320161385,-0.0869139204,-1.873794053,2.38137538,0.4785408578,0.1921720367,-0.3318990071,-0.03759784043,-1.354567553,-0.02557161658,-0.02545316747,-1.581249675,1.310620478,-0.5577773244,-1.251085629,0.3749530464,0.1754678785,-1.748343953,1.079926658,-0.3896699349,-1.115815734,-0.2785032892,-1.174814956,-2.387571579,-0.4820152575,-0.3884040102,-1.188590879,0.07409705912,-0.3387538975,-2.170928249,0.009035007792,-0.1854092906,-1.594303022,-0.003446441842,-0.2349368433,-1.537125799
225,0.6848081777,-0.3474639617,1.721294531,0.6366557313,-0.3880766616,1.512046846,0.6760608878,-0.4305000421,1.494538662,0.005565853746,0.1032522504,-1.535178674,0.3294939425,-0.08829367786,-1.868558426,2.38005362,0.5005384411,0.2193542053,-0.331358328,-0.03819508478,-1.347156597,-0.02440746764,-0.02699805776,-1.580175279,1.302111619,-0.5570740598,-1.259567487,0.3718351703,0.174345455,-1.744634071,1.07834493,-0.3961737775,-1.098793105,-0.2710589665,-1.169390112,-2.386266207,-0.4849091149,-0.3874895437,-1.18368436,0.07518474453,-0.3364941319,-2.171090765,0.009712893912,-0.187720953,-1.587741128,-0.002149825583,-0.2377490315,-1.533575008
226,0.6842545806,-0.344674309,1.722890627,0.6367322097,-0.3879627539,1.513216196,0.6759907526,-0.4294028248,1.4961366,0.002686590978,0.1017959072,-1.533938107,0.3260830773,-0.08929425764,-1.862678159,2.376814887,0.5208820378,0.2427513261,-0.3319367714,-0.03945946212,-1.34076629,-0.02528277049,-0.02711126586,-1.579561204,1.290903868,-0.5559493861,-1.26724278,0.3674764554,0.172378404,-1.743050929,1.076708966,-0.4024354627,-1.08174657,-0.2695817274,-1.167827218,-2.383377121,-0.4877612583,-0.3873124827,-1.17874056,0.07387446214,-0.3361715635,-2.16764073,0.01063847046,-0.1934108585,-1.583752887,-0.002693779557,-0.2406844144,-1.530380935
227,0.6840094342,-0.3427022475,1.723825436,0.6365586588,-0.3881831421,1.513648179,0.6756107565,-0.4286086078,1.496994348,-0.0009030059219,0.1006179688,-1.533922427,0.3223679415,-0.08981151633,-1.857555408,2.370031981,0.5393498054,0.26232269,-0.3332932478,-0.04077996558,-1.335854562,-0.02712868891,-0.02656896526,-1.579295261,1.278285101,-0.554050166,-1.275282043,0.3629011572,0.1702815546,-1.742793618,1.074741492,-0.4082915222,-1.065491857,-0.2705899929,-1.167302639,-2.380206801,-0.4907601032,-0.3871017253,-1.17427535,0.071765816,-0.3364932404,-2.163384734,0.01132957795,-0.1995905821,-1.581318273,-0.004263629391,-0.243483771,-1.527741032
228,0.6862801421,-0.3433261009,1.721973051,0.6371728672,-0.3890179856,1.511213506,0.6769431287,-0.4295163997,1.494477011,-0.003967395937,0.1005737725,-1.535843548,0.3178968637,-0.08833886031,-1.85617413,2.355633922,0.5503778267,0.2769293345,-0.3367330215,-0.04132122042,-1.336366253,-0.03082855734,-0.02505335514,-1.578946534,1.264540567,-0.5511547572,-1.285043233,0.3595112367,0.1686704193,-1.74478036,1.068962752,-0.4140989503,-1.051491089,-0.2769970233,-1.170325305,-2.377714748,-0.4926568394,-0.3876421238,-1.173324115,0.06984034185,-0.3355154248,-2.161748574,0.009525340457,-0.2033516638,-1.583464718,-0.009059117164,-0.2459977149,-1.527153189
229,0.6891870067,-0.3447093849,1.719227656,0.6380980297,-0.3903885137,1.50794727,0.6780588428,-0.4305461632,1.49128836,-0.006166275892,0.10052159,-1.537473294,0.3140474678,-0.08668047359,-1.856061039,2.337576223,0.5577176896,0.2893963051,-0.3398819538,-0.0418857742,-1.338536911,-0.03455441192,-0.02339190067,-1.578832339,1.250282376,-0.547326323,-1.295229908,0.3568332617,0.1671013036,-1.74742881,1.063159034,-0.4190575453,-1.038603803,-0.2836598304,-1.173891327,-2.376015052,-0.4942098954,-0.3880903682,-1.173312578,0.06784088432,-0.3350709644,-2.160877564,0.007217517997,-0.2060444117,-1.586893045,-0.01400538593,-0.2477851096,-1.527251509
230,0.6929124732,-0.3465619662,1.715115225,0.639739309,-0.3925864689,1.503812754,0.6787403445,-0.4315406838,1.48759246,-0.005556751878,0.1004240224,-1.536261533,0.3125844006,-0.08536255412,-1.858456674,2.315553365,0.5595900766,0.3002034732,-0.3407038432,-0.04272316839,-1.343224465,-0.03683617186,-0.02164729595,-1.579300894,1.236832698,-0.5428433444,-1.305623648,0.3567368284,0.1649804194,-1.751114827,1.05921657,-0.4209507247,-1.027664299,-0.2862649984,-1.17525812,-2.37728031,-0.4960788426,-0.386575904,-1.174329287,0.06716800347,-0.3352644758,-2.162026122,0.005402116007,-0.2065641107,-1.592011564,-0.01690589202,-0.2475743102,-1.529124389
231,0.6954981226,-0.347603279,1.711043585,0.6418234921,-0.3949413925,1.500657889,0.6765730268,-0.4297432337,1.486143933,-0.004329788225,0.09979834833,-1.534134546,0.3139105771,-0.08591327841,-1.86077543,2.292371966,0.5613966201,0.3118424477,-0.3391471122,-0.0441155927,-1.34676267,-0.03704457692,-0.02104863289,-1.581685885,1.224233478,-0.5371426952,-1.314952911,0.3573842343,0.1635609084,-1.753256489,1.058571659,-0.4210581502,-1.014721885,-0.2837537335,-1.173108822,-2.37921715,-0.4969706316,-0.3859305464,-1.174492401,0.06641911692,-0.3371622559,-2.16501446,0.003829789462,-0.2052708002,-1.595409789,-0.01685896698,-0.2471909993,-1.530524628
232,0.6980252674,-0.3484893734,1.707220566,0.644201191,-0.397220895,1.497807019,0.6743605036,-0.4275472951,1.48514946,-0.002918081592,0.09894742728,-1.532307451,0.3160219084,-0.08711034084,-1.8625931,2.268233103,0.5609837434,0.323606287,-0.3369399062,-0.04580985251,-1.349435803,-0.03614802651,-0.0213689208,-1.58421062,1.21232609,-0.5308043549,-1.323984503,0.3588682903,0.1620544211,-1.754445658,1.058935895,-0.4209406377,-1.001576256,-0.2802171444,-1.17161633,-2.380669948,-0.4971306657,-0.3859478144,-1.174102861,0.06627993421,-0.3402195787,-2.167049355,0.002687527964,-0.2039006534,-1.598459288,-0.01523940074,-0.2470364466,-1.531308167
233,0.7005587618,-0.3483334629,1.705913135,0.6471675282,-0.3986971515,1.496842067,0.6726280712,-0.4240328009,1.48627276,-0.001806206872,0.09687735831,-1.531090638,0.3177431739,-0.08970968923,-1.860019058,2.246208332,0.5583332232,0.3382410971,-0.3343088671,-0.04827909691,-1.347619425,-0.03367280353,-0.02371407226,-1.585678376,1.201158407,-0.5247513274,-1.332486674,0.3607114782,0.159921795,-1.751851557,1.061195214,-0.4229667418,-0.9860534742,-0.2772371697,-1.175536897,-2.378878027,-0.4962219246,-0.3880306725,-1.170557795,0.06674217985,-0.345501161,-2.165248891,0.00216350074,-0.2046201359,-1.599870999,-0.01053255169,-0.2493099796,-1.529266773
234,0.7036018117,-0.3490474626,1.704047485,0.649958887,-0.3998507623,1.494751914,0.6740056788,-0.4235463614,1.484863272,-0.002293104292,0.09530415911,-1.53369944,0.3178680939,-0.09000289392,-1.857424105,2.223168658,0.5532333874,0.3527521293,-0.3321927448,-0.05086539709,-1.345876561,-0.03067209794,-0.02717225954,-1.586462415,1.191635103,-0.518666791,-1.342011937,0.3639723063,0.1567489716,-1.750199019,1.061684442,-0.4257085145,-0.9734081567,-0.2770805843,-1.183714696,-2.376215783,-0.492858095,-0.3925379947,-1.169229835,0.06876204794,-0.3511886066,-2.159475696,0.002524936214,-0.206728934,-1.603472968,-0.005923819256,-0.2509552536,-1.526528137
235,0.7062077786,-0.35016534,1.701631323,0.6520915177,-0.4009148401,1.492108645,0.6761851567,-0.4245161265,1.482255083,-0.003134069377,0.0941161324,-1.537387983,0.3177567121,-0.08991455302,-1.855355453,2.198955206,0.545937145,0.3666047798,-0.3310085446,-0.05282647479,-1.344291508,-0.02792159594,-0.03064719517,-1.587116457,1.182442966,-0.5110766126,-1.351736304,0.3671220542,0.1539807559,-1.749140504,1.060327098,-0.4284074529,-0.963123395,-0.2780552305,-1.19219356,-2.373684068,-0.4891048538,-0.3972243456,-1.168916277,0.07090076567,-0.3561184776,-2.152455732,0.003274928149,-0.2086353708,-1.606667806,-0.001843740102,-0.2517379844,-1.524288866
236,0.7078975935,-0.3525632187,1.697167727,0.6529111009,-0.4020620031,1.487574032,0.6808246666,-0.4294976687,1.476102336,-0.003924252013,0.09411353888,-1.542256162,0.317462487,-0.08948709897,-1.856273771,2.172190002,0.5363617065,0.3773187751,-0.3335839096,-0.0527767494,-1.344264908,-0.02674327289,-0.03325201495,-1.58810758,1.173557746,-0.5003376803,-1.362997356,0.3688946149,0.1532009203,-1.750530928,1.053712162,-0.4305881833,-0.9597358403,-0.2815609344,-1.198784566,-2.372728028,-0.4857556661,-0.4009739423,-1.171430586,0.07274424426,-0.3583112793,-2.143497518,0.005249291846,-0.2100250923,-1.609143176,-0.0007137207376,-0.2500404511,-1.524233661
237,0.7070361515,-0.3544184288,1.692630605,0.650439111,-0.4036587302,1.483035494,0.6824834205,-0.4354553863,1.469736008,-0.00449260392,0.09509160243,-1.544675705,0.3170117498,-0.08907632566,-1.858009114,2.143216091,0.5249033614,0.3870725953,-0.3366018056,-0.0514143748,-1.345662518,-0.02805007865,-0.03371284841,-1.587357737,1.162068509,-0.4857973367,-1.372103864,0.3685619492,0.1539938627,-1.752920387,1.042054418,-0.4322381425,-0.9587090499,-0.2858585637,-1.199882621,-2.373024406,-0.4862724726,-0.3997755289,-1.173744987,0.07206719855,-0.3591577033,-2.135073501,0.005486622039,-0.2077524805,-1.606479539,-0.003571705499,-0.2442847197,-1.525447306
238,0.7056931601,-0.3561881342,1.688291591,0.6471325367,-0.4049009364,1.47886716,0.6832044846,-0.4410994586,1.463726409,-0.005002841575,0.09627727026,-1.546245856,0.3166524819,-0.08874833214,-1.860079322,2.113854655,0.5126258686,0.3972713141,-0.3395324627,-0.04981179346,-1.347516637,-0.02989969443,-0.0335139184,-1.58616953,1.149745296,-0.4699895301,-1.379185406,0.3678518194,0.1547552183,-1.755338858,1.030347364,-0.4336378248,-0.9570611276,-0.2894224699,-1.199115598,-2.373634285,-0.487582517,-0.3972948698,-1.175616734,0.07083241726,-0.3589447531,-2.128878136,0.005212539842,-0.2048140647,-1.602484716,-0.006914158232,-0.23854556,-1.527178308
239,0.7053307288,-0.3574898852,1.68524232,0.6447131714,-0.4048630954,1.477060688,0.6817034345,-0.4425601624,1.461311566,-0.005418953337,0.097079691,-1.54628805,0.3175996245,-0.08986750946,-1.861713563,2.085818914,0.5013986556,0.4108665472,-0.3407867942,-0.0488310333,-1.348935323,-0.03108261802,-0.03265977033,-1.585971812,1.136580271,-0.4544165885,-1.382114417,0.368053767,0.153878189,-1.755743529,1.024062891,-0.434975594,-0.9483264825,-0.2891676054,-1.19671207,-2.373036218,-0.4895308608,-0.3937844406,-1.173666154,0.07027852739,-0.3563774759,-2.131033138,0.0036369255,-0.2017658438,-1.597592477,-0.006295953072,-0.2394097052,-1.530060986
240,0.7051730241,-0.3587647035,1.682515416,0.6424825757,-0.4043016885,1.47568097,0.6795223206,-0.442536636,1.459725027,-0.0059626924,0.0976329889,-1.545957717,0.3189613293,-0.09159731233,-1.863381177,2.058502466,0.4891552702,0.4246111184,-0.3412560621,-0.04834143542,-1.35051758,-0.03203251976,-0.03181407134,-1.585685178,1.123080679,-0.4387296131,-1.382736945,0.3683713834,0.1524795033,-1.755908436,1.020200835,-0.4363192021,-0.9365210658,-0.2877006943,-1.19381459,-2.372523167,-0.490786722,-0.3910747575,-1.171388503,0.06939863714,-0.3535224283,-2.135900791,0.001987602656,-0.1995767788,-1.59347806,-0.005316307908,-0.2408415663,-1.532626925
241,0.7062514102,-0.3598852285,1.680972149,0.6410160184,-0.4028069589,1.474814382,0.6777809972,-0.4406974848,1.459006497,-0.007767471911,0.09772960746,-1.546438388,0.3206611495,-0.09437209581,-1.864416001,2.034518092,0.4746675,0.438706986,-0.339862593,-0.0497901494,-1.352122966,-0.03168327226,-0.03235228744,-1.584445682,1.109722298,-0.4245609517,-1.38017127,0.3703708272,0.1486011666,-1.755376077,1.021764492,-0.4385664055,-0.917736979,-0.2848813592,-1.192764297,-2.371129718,-0.4893369302,-0.3919040169,-1.168893039,0.0680256429,-0.3525911314,-2.143396045,0.0008906591176,-0.2017681526,-1.593761906,-0.003449690965,-0.2422436453,-1.5324609
242,0.7069348154,-0.3610989417,1.678776148,0.6402246821,-0.4010330955,1.472742929,0.6763358939,-0.4382219726,1.457220859,-0.008447108094,0.09638651832,-1.54629104,0.3208003443,-0.09485372477,-1.865047215,2.008651221,0.4612663152,0.4519683455,-0.3374626304,-0.0521476347,-1.353976591,-0.03121292791,-0.03339826126,-1.582201239,1.097258274,-0.4107714277,-1.376729631,0.370391767,0.1461085354,-1.755708687,1.024739752,-0.4390918646,-0.9003129895,-0.2815001716,-1.192164893,-2.372164755,-0.4847182778,-0.3964275202,-1.170173127,0.0660557595,-0.3531511185,-2.148907485,0.00120075561,-0.2051089385,-1.595780873,-0.005013660426,-0.2387176491,-1.530103913
243,0.7074589146,-0.3628128116,1.676270349,0.639639149,-0.3995091393,1.470042881,0.6750026983,-0.4359174172,1.45483665,-0.00865216988,0.0948892725,-1.546125966,0.320722614,-0.09504965067,-1.865642094,1.982927256,0.44615534,0.4636156334,-0.3350408621,-0.05453083388,-1.355986166,-0.03070617794,-0.03461638632,-1.579973254,1.084633755,-0.3976599398,-1.37223988,0.3698356515,0.1442036546,-1.756875657,1.028414673,-0.4400004336,-0.8836599224,-0.2779743898,-1.192100036,-2.374136489,-0.479672833,-0.4014488879,-1.172609434,0.06421766288,-0.3539550588,-2.153991232,0.001654663041,-0.2080256057,-1.598327645,-0.007255845318,-0.2343939926,-1.527652542
244,0.7067691392,-0.3658475275,1.672129417,0.638675229,-0.399398159,1.465397818,0.6731865898,-0.4352115447,1.450435305,-0.007563753249,0.09391649314,-1.545827749,0.3205732236,-0.09550143022,-1.866894342,1.955787714,0.4269204857,0.4704480767,-0.3339869886,-0.05582719623,-1.358735829,-0.03087761098,-0.03529414641,-1.578742021,1.071372817,-0.3843089195,-1.368118199,0.3674219476,0.1445773947,-1.761790205,1.02977654,-0.4417115155,-0.8717384989,-0.275215776,-1.192029825,-2.378577881,-0.4760216985,-0.4050806838,-1.17714,0.06223827801,-0.3538327302,-2.156870543,0.002436510211,-0.2081357718,-1.599395924,-0.01089555508,-0.2286988608,-1.527094267
245,0.7053604571,-0.3692885226,1.668210206,0.6366182839,-0.4001322797,1.460422545,0.6713186671,-0.4360816379,1.445396055,-0.007296616929,0.09433551048,-1.547315513,0.320747783,-0.09657966267,-1.868020346,1.930233311,0.4028382002,0.4744986205,-0.3350943124,-0.05541721137,-1.361150951,-0.03182905301,-0.03614456949,-1.576758344,1.055530171,-0.372213622,-1.363252064,0.3659726947,0.1459367815,-1.765178743,1.028864165,-0.4465840322,-0.8614227537,-0.2755329506,-1.193237326,-2.381320867,-0.4760591901,-0.404512584,-1.180402401,0.06200793367,-0.3540009536,-2.156762035,0.0009377523021,-0.2036278098,-1.599471214,-0.01449943254,-0.2247495289,-1.528398061
246,0.7038936112,-0.3727413828,1.664580349,0.63459082,-0.4012164355,1.455601769,0.6696984029,-0.4374061874,1.440464288,-0.007212490166,0.09512099122,-1.549134266,0.3208406659,-0.09752293325,-1.86879085,1.905424241,0.3770334539,0.4771321857,-0.3364790821,-0.05434585711,-1.363029482,-0.0328039804,-0.03674792997,-1.575420523,1.039967149,-0.3612348065,-1.357125083,0.3643795411,0.1479948819,-1.76761296,1.027403631,-0.4525289727,-0.8520087622,-0.2768361095,-1.194756746,-2.38324632,-0.4771885973,-0.4024832375,-1.183264241,0.06261994583,-0.3539170907,-2.15627318,-0.001454392131,-0.1979349083,-1.599824535,-0.01773653738,-0.2219355142,-1.530045249
247,0.7036070229,-0.376163463,1.661696486,0.6338932132,-0.4025654877,1.45123149,0.6699115395,-0.4391866907,1.435882345,-0.007347130714,0.09649286639,-1.551605905,0.3215271761,-0.09798105746,-1.869398161,1.88410793,0.3493225225,0.480414587,-0.3377177091,-0.05195990194,-1.363606477,-0.032790332,-0.03670180182,-1.576985031,1.025995845,-0.3520897661,-1.350061998,0.3647015557,0.149634828,-1.767269865,1.027000082,-0.4593013881,-0.8433630366,-0.2788376364,-1.197194534,-2.383037571,-0.4787800604,-0.3989138763,-1.185199847,0.06622824724,-0.3518346538,-2.159105977,-0.005798753849,-0.1913738318,-1.602666399,-0.01793929394,-0.2233150536,-1.532470033
