frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz
459,1.106608036,0.4130214693,-0.2346676666,1.326482858,0.5291137784,-0.1687181566,1.203709114,0.4324361758,-0.06350104441,0.5887505946,0.5140934578,1.273205817,0.396170229,0.3525138665,0.8866135075,0.1466104409,0.8905770474,1.370058144,0.9591801443,0.7569113039,-1.770344828,3.914774316,0.79572764,-0.2805224115,4.054067865,0.8831862165,-0.1242122658,0.08002063456,0.4972270881,-1.067366433,7.208511736,0.6266246578,0.1573023952,0.4747101702,0.3585735992,-0.9591981564,6.815347686,0.5087469831,-0.2532589387,7.239658126,0.5856573463,0.2879908773,7.244010353,0.8966835515,-0.5299925446
460,1.105195779,0.4123933374,-0.2340410344,1.325398317,0.5281888339,-0.1686698324,1.202468846,0.4318051476,-0.06278301197,0.5880483078,0.5144164931,1.274625622,0.3951991186,0.3527191877,0.8873324393,0.1469021814,0.8913823335,1.37040642,0.9585090806,0.7559066078,-1.770328587,3.913702699,0.7825429516,-0.2868611728,4.051733276,0.8714306417,-0.1350459779,0.07871419086,0.4989684535,-1.067111527,7.203372113,0.6201026336,0.1649771395,0.4740357638,0.3588867262,-0.9596603697,6.809974273,0.5027859912,-0.2462424643,7.234673854,0.5791216451,0.2953760087,7.240526914,0.8890610824,-0.5201617013
461,1.103725802,0.4113041474,-0.2336471468,1.324177323,0.5270421348,-0.1689279256,1.201111722,0.4309227764,-0.06241434707,0.5871552024,0.5145911778,1.275934891,0.394183097,0.3528905199,0.8878398826,0.1471392885,0.8921418606,1.370662874,0.9579508579,0.7546372653,-1.770526468,3.910512676,0.7692255469,-0.2937123164,4.047718641,0.8587145947,-0.1467207696,0.07711163969,0.5009425299,-1.066846193,7.198036443,0.6131534724,0.1726201866,0.4733274415,0.3590348461,-0.9602898321,6.804477476,0.4959413502,-0.2397089881,7.229461754,0.5721905796,0.3026591045,7.237022317,0.8806430138,-0.5104889769
462,1.102150771,0.409792402,-0.2333960049,1.322781545,0.5256765896,-0.1693927882,1.199602114,0.4297997834,-0.06229278025,0.5860644413,0.5146383626,1.27720797,0.393093135,0.3530238672,0.8882438255,0.1473041712,0.8928743316,1.370903424,0.9575157032,0.7532137369,-1.770835146,3.905312837,0.7557323181,-0.3010224786,4.042122907,0.8451403133,-0.1590704585,0.07530156663,0.5031007537,-1.066554616,7.19244817,0.6057475879,0.1803230375,0.4725891744,0.359062494,-0.9610162675,6.798734919,0.4883320583,-0.2334517019,7.223962662,0.5648274253,0.3099400139,7.233376311,0.8714774696,-0.5007710511
463,1.100409197,0.4078890799,-0.2332785679,1.321158913,0.5240903687,-0.1700524588,1.197894273,0.4284417936,-0.06239977019,0.5847921902,0.5145792138,1.278449171,0.3919150312,0.3531101835,0.8885887845,0.147401159,0.8935952313,1.371141238,0.957157955,0.7517242232,-1.771230354,3.898191901,0.7420408466,-0.3088926909,4.035027529,0.8308331059,-0.1720875004,0.07333745041,0.5053696751,-1.066275987,7.186542039,0.5979123362,0.1879407259,0.4717935315,0.3589941061,-0.9618332179,6.792606069,0.4801263953,-0.2274889207,7.218112333,0.5570538255,0.3170816076,7.229439638,0.8616638781,-0.4910441694
464,1.098439512,0.4056251425,-0.2332860629,1.319257257,0.5222816251,-0.1708952708,1.195942332,0.4268543864,-0.06271703705,0.5833546074,0.5144348308,1.279662796,0.3906343896,0.3531402875,0.8889190842,0.1474345315,0.894319978,1.371389396,0.9568319561,0.7502568386,-1.771687946,3.889239076,0.7281290559,-0.3174235361,4.026513965,0.815918291,-0.1857636767,0.07127283233,0.507675805,-1.066049507,7.180253548,0.5896752587,0.1953280022,0.4709130416,0.3588540686,-0.9627343938,6.785950723,0.4714926816,-0.2218392672,7.21184724,0.5488915997,0.3239464644,7.225063459,0.8513018007,-0.4813450607
465,1.096180103,0.4030315518,-0.2334099611,1.317024321,0.5202485044,-0.1719098276,1.193700316,0.4250431046,-0.06322653963,0.5817678577,0.5142262314,1.280853143,0.3892366232,0.3531048702,0.8892788701,0.1474085272,0.8950639221,1.371660903,0.9564920943,0.7488996378,-1.772183899,3.878544027,0.7139750498,-0.3267150889,4.016663746,0.8005210708,-0.2000900518,0.06916127217,0.5099455832,-1.065914383,7.173518965,0.5810640802,0.2023393652,0.4699202067,0.3586667274,-0.9637136618,6.778629093,0.4625993123,-0.2165216328,7.205104573,0.5403627397,0.3303969042,7.220099433,0.8404909759,-0.471710896
466,1.093569344,0.4001392817,-0.2336419495,1.314407772,0.51798915,-0.1730849739,1.191122158,0.4230134601,-0.06391044903,0.5800481237,0.5139743402,1.282024519,0.387706962,0.3529945018,0.8897121236,0.1473273506,0.8958423451,1.371968692,0.9560928334,0.7477406377,-1.7726943,3.866196841,0.6995569595,-0.3368668619,4.005558537,0.784766416,-0.2150569392,0.06705631025,0.5121053532,-1.065909826,7.166275319,0.572106699,0.2088291001,0.468787513,0.3584563966,-0.9647650318,6.770501881,0.453614774,-0.2115551319,7.197822236,0.5314893977,0.3362950274,7.214399768,0.829331345,-0.4621792382
467,1.090545619,0.3969793218,-0.2339738988,1.311355207,0.5155017019,-0.1744097622,1.188161707,0.4207709335,-0.06475111893,0.5782116155,0.5136999794,1.283181248,0.3860304652,0.3527996372,0.8902626782,0.1471951791,0.896670461,1.372325629,0.9555887364,0.7468678349,-1.773195343,3.85228799,0.6848528011,-0.3479777547,3.99328018,0.7687789602,-0.2306538733,0.06501143568,0.5140813428,-1.066075042,7.158460384,0.5628311658,0.2146513207,0.4674874393,0.358247363,-0.9658826417,6.761430324,0.444707646,-0.2069590492,7.189938827,0.5222938642,0.3415027584,7.20781727,0.8179230605,-0.4527879832
468,1.087047348,0.3935826751,-0.2343978275,1.307814166,0.5127842902,-0.1758734164,1.184772747,0.4183209698,-0.06573105251,0.5762745779,0.5134238619,1.284327674,0.3841920367,0.3525106223,0.8909742371,0.1470161684,0.8975634169,1.372744524,0.9549344791,0.7463692186,-1.77366332,3.83690828,0.6698403419,-0.3601460083,3.979910725,0.752682906,-0.2468695898,0.06308006074,0.5157996513,-1.066449238,7.150012656,0.5532656543,0.2196600172,0.465992463,0.3580638878,-0.9670607407,6.751276221,0.4360465847,-0.2027527816,7.181393615,0.5127985365,0.3458818951,7.200205376,0.8063664766,-0.4435752923
469,1.083013008,0.3899803483,-0.2349058624,1.303732144,0.5098350226,-0.1774652905,1.180909006,0.4156689689,-0.06683286582,0.5742532953,0.5131665869,1.285468172,0.3821764457,0.3521176978,0.8918903932,0.1467944572,0.8985362966,1.373238133,0.9540848554,0.7463327786,-1.774074609,3.820148809,0.6544969778,-0.3734691627,3.965532444,0.7366019415,-0.2636920119,0.06131550153,0.5171862414,-1.067071618,7.140871305,0.5434384223,0.2237091082,0.4642750637,0.357930206,-0.9682936708,6.739901947,0.4278002927,-0.1989557721,7.172126491,0.5030258795,0.3492941623,7.191418169,0.794762122,-0.4345795167
470,1.07838115,0.386203335,-0.2354901944,1.299056603,0.5066519665,-0.1791748235,1.176524172,0.4128202714,-0.06803924779,0.5721640948,0.5129486376,1.28660715,0.3799683499,0.3516110039,0.89305465,0.1465341712,0.8996041237,1.373819167,0.9529947739,0.7468465089,-1.774405665,3.802100908,0.6387996196,-0.3880440196,3.950227835,0.7206591678,-0.2811082452,0.05977096491,0.5181669387,-1.067981384,7.130976129,0.5333777638,0.2266524983,0.4623077244,0.357870523,-0.9695758466,6.727170428,0.4201374711,-0.1955874394,7.162077926,0.4929983764,0.3516012708,7.181310382,0.7832106559,-0.4258391128
471,1.073332304,0.3818225671,-0.2362241494,1.293816564,0.5033638333,-0.1811662103,1.171785019,0.4097312112,-0.06947805593,0.5703817029,0.5125159887,1.287614122,0.3780906084,0.3507238026,0.8942259471,0.1462335695,0.9007856098,1.37452467,0.951951197,0.7476753672,-1.774804633,3.781394697,0.6227015167,-0.4043738801,3.932761877,0.7043163873,-0.2999652504,0.05849949779,0.5185856472,-1.069244503,7.120420912,0.5229970302,0.228723232,0.4604051169,0.3577069935,-0.9708506205,6.715532357,0.4115504631,-0.1931960931,7.151323169,0.4826604141,0.3529375438,7.17021461,0.7715488119,-0.4173857331
472,1.068031523,0.3765158265,-0.2372275297,1.288071095,0.5000458855,-0.1836151174,1.166831076,0.4063532173,-0.07130780265,0.5691118666,0.5116195267,1.288336701,0.3768834979,0.3492470894,0.8951216878,0.1458582679,0.9020209758,1.375311762,0.951188095,0.7486146073,-1.775450497,3.757003326,0.6061743638,-0.4227274999,3.912203774,0.6870469895,-0.3208761085,0.0574661896,0.5184490698,-1.07092643,7.109315011,0.5121263951,0.2302259509,0.4587972531,0.3573171735,-0.9721552181,6.706785255,0.4007889421,-0.1921421739,7.139958368,0.4718646527,0.3535338667,7.158503839,0.7594943536,-0.4092031402
473,1.062409236,0.3704817017,-0.2385077264,1.281826909,0.4966262647,-0.186478227,1.161590712,0.4026968617,-0.07350403258,0.5681403077,0.5103332841,1.288799521,0.3760794121,0.3472916829,0.8957817002,0.1453846134,0.9032531852,1.376118287,0.9505852851,0.7497611255,-1.776319858,3.729543533,0.5892438948,-0.4428165731,3.889103256,0.6690164248,-0.3434470076,0.05660218301,0.5179046288,-1.07300834,7.097636362,0.5007281373,0.2311379352,0.4573412034,0.3567913373,-0.9735656427,6.699825553,0.3884529871,-0.1921438249,7.127970916,0.4605584341,0.3534136953,7.146102639,0.7470099398,-0.4012492481
474,1.056424246,0.3639291958,-0.2400165422,1.275117078,0.493049264,-0.189664526,1.156021827,0.398791494,-0.07598946954,0.5672976232,0.5087952013,1.289081471,0.3754535919,0.345013183,0.896309355,0.1448287544,0.9044852781,1.376925747,0.9500260093,0.7511577216,-1.777346423,3.699651667,0.5719836235,-0.4643377426,3.864029441,0.6504444736,-0.3672744863,0.05585491226,0.5170591798,-1.07540861,7.085391257,0.4888955617,0.2314120934,0.4559142546,0.3561901864,-0.975093637,6.693575068,0.3752510724,-0.1929362338,7.115378569,0.4488256063,0.3525773136,7.132951715,0.7341639817,-0.393516798
475,1.050035559,0.3570670739,-0.2417052826,1.267974242,0.4892586336,-0.1930828559,1.150082096,0.3946661218,-0.07868677625,0.5664144188,0.5071432666,1.289261102,0.3747812576,0.3425673136,0.8968075894,0.1442068967,0.9057201951,1.377715498,0.9493934103,0.7528470842,-1.778464325,3.66796306,0.5544640495,-0.4869844007,3.83755042,0.631547637,-0.3919518313,0.0551716956,0.5160192858,-1.078045714,7.072586239,0.4767217049,0.2310019932,0.4543938114,0.3555744308,-0.976751279,6.686956139,0.3618928388,-0.1942560685,7.102199161,0.4367495917,0.3510256817,7.118991963,0.7210250663,-0.3859979826
476,1.043202442,0.3501038388,-0.2435246384,1.260430616,0.4851975187,-0.1966419084,1.143728994,0.3903493752,-0.08151850699,0.5653213605,0.5055155316,1.289416707,0.373837673,0.3401099552,0.897379021,0.1435353005,0.9069607881,1.378468743,0.9485705508,0.7548717986,-1.779608145,3.635112086,0.536752229,-0.5104467526,3.810233382,0.6125387438,-0.4170690819,0.05449977712,0.5148911822,-1.080838159,7.059228102,0.4642992659,0.2298619179,0.4526574063,0.355004813,-0.978550943,6.678891854,0.3490892238,-0.195841022,7.088450618,0.4244132967,0.3487604864,7.10416449,0.7076619561,-0.3786843849
477,1.035884487,0.343247721,-0.2454246289,1.252518001,0.4808084294,-0.200250201,1.136919816,0.3858694948,-0.08440706399,0.5638492245,0.5040501471,1.289626376,0.372398208,0.3377972028,0.8981260258,0.1428302765,0.9082098261,1.379166515,0.9474404335,0.757274373,-1.780712938,3.601732224,0.5189114683,-0.5344119249,3.782644742,0.5936267095,-0.4422131233,0.05378636827,0.5137807651,-1.083704453,7.04532389,0.4517205262,0.2279469004,0.4505827072,0.3545421262,-0.9805052718,6.668306257,0.3375526395,-0.1974295272,7.074150963,0.4118990248,0.345784174,7.088410634,0.6941435942,-0.3715669277
478,1.028041659,0.336706685,-0.2473546069,1.244267796,0.4760332422,-0.2038160322,1.129611711,0.3812543453,-0.08727465734,0.5618289466,0.502885418,1.289968022,0.3702384012,0.33578545,0.8991507794,0.1421081809,0.9094699972,1.379789674,0.9458860241,0.7600972826,-1.781714263,3.568456142,0.5010011402,-0.5585641182,3.75535028,0.5750164483,-0.4669678678,0.05297868946,0.5127936055,-1.086563099,7.030880889,0.439077259,0.2252127376,0.448047522,0.354247225,-0.9826271599,6.654124555,0.3279971997,-0.1987606402,7.059318319,0.3992883951,0.342099964,7.071671978,0.680539114,-0.3646358325
479,1.019634341,0.3306884502,-0.2492633237,1.235711027,0.4708132335,-0.2072474156,1.121761708,0.3765314531,-0.0900432681,0.5590916701,0.5021598798,1.290519361,0.3671340229,0.3342314987,0.9005552614,0.141385409,0.9107439064,1.380318889,0.9437902751,0.7633830323,-1.782548215,3.535915775,0.4830766253,-0.5825848027,3.728915296,0.5569089385,-0.4909145223,0.0520240118,0.5120349873,-1.089332619,7.015906613,0.4264606297,0.2216159822,0.4449298009,0.3541810287,-0.9849297468,6.635273306,0.3211389976,-0.1995740917,7.043970912,0.386662268,0.337711845,7.053890366,0.6669178536,-0.3578805897
480,1.010623384,0.3254005307,-0.251099056,1.226878371,0.4650891448,-0.2104519938,1.113326752,0.3717280696,-0.0926346145,0.555468795,0.5020123943,1.291357871,0.3628611383,0.3332926953,0.9024412242,0.1406783882,0.9120340681,1.380734638,0.9410361521,0.7671742374,-1.783151471,3.504742435,0.4651893781,-0.6061529552,3.703904772,0.5395014428,-0.5136319394,0.05086969945,0.5116099721,-1.091931606,7.000408781,0.4139610871,0.2171139146,0.441107636,0.3544045186,-0.9874264218,6.610680606,0.3176964365,-0.1996105062,7.028127067,0.3741006755,0.3326245521,7.035007919,0.653349378,-0.3512899384
481,1.00097014,0.3210502905,-0.2528097921,1.217800191,0.45880128,-0.2133369296,1.104263739,0.3668712588,-0.09497012093,0.5507920247,0.5025822667,1.292560712,0.3571961708,0.3331270933,0.904910125,0.1400035691,0.9133428951,1.381017195,0.9375066619,0.7715137218,-1.783461329,3.475566917,0.4473871184,-0.6289453352,3.680883555,0.5229878838,-0.534697053,0.04946325257,0.511623488,-1.094278806,6.984395298,0.401668247,0.2116644939,0.4364592584,0.3549787285,-0.9901308386,6.579276262,0.3183906125,-0.1986117892,7.011805203,0.3616827605,0.3268435262,7.014967041,0.6399035063,-0.344851859
482,0.990484624,0.3175701064,-0.2540832756,1.208326428,0.451749128,-0.2157680526,1.094457999,0.3620308951,-0.09675090436,0.5452006718,0.5037884889,1.294083794,0.3504172352,0.3332482581,0.9078391983,0.1393606562,0.9148498447,1.381124741,0.9332009531,0.7766240283,-1.783557485,3.446266597,0.4288798265,-0.6522211217,3.65814168,0.5067313675,-0.5552410738,0.04799785362,0.5116825181,-1.096431342,6.967601183,0.389185032,0.2049813957,0.4314404728,0.355653887,-0.9930450751,6.544497234,0.3234240014,-0.1966591532,6.994786982,0.3490524769,0.3201124965,6.995017879,0.6252222273,-0.3387104217
483,0.9790306433,0.3146575061,-0.2547566644,1.19826637,0.4438374184,-0.2177445879,1.083824357,0.3571950264,-0.09785459404,0.538900281,0.5054061975,1.295824607,0.3428826159,0.3331426154,0.9110505268,0.1386717334,0.9166510362,1.381059014,0.9282100085,0.7825790303,-1.783544728,3.41467311,0.4090355775,-0.6771375407,3.633861861,0.4900427924,-0.5764434117,0.04661049308,0.511390114,-1.098512482,6.949783161,0.3760716096,0.1969754059,0.4264270617,0.3561780471,-0.9961454267,6.509712853,0.3320834586,-0.1940255878,6.976847261,0.3358095055,0.3123097624,6.976030903,0.6082415107,-0.332915239
484,0.9666948012,0.3121908777,-0.2550225793,1.187632877,0.4351887395,-0.2193944836,1.072408663,0.3522915394,-0.09848806105,0.5318730574,0.5073750296,1.297755059,0.3345394724,0.3329438491,0.914545786,0.1378855057,0.918636546,1.380851522,0.9225880739,0.7892259595,-1.78341689,3.38138952,0.3881765358,-0.7032497864,3.608489211,0.473076693,-0.5979861071,0.04520345966,0.5108652334,-1.100555135,6.93102719,0.3624112329,0.1878495131,0.4212176449,0.3566312895,-0.999424515,6.473796605,0.3437789704,-0.1907934704,6.958040597,0.3220243195,0.3035916856,6.957420984,0.5895333094,-0.3273632381
485,0.9536353067,0.3100838086,-0.2550530125,1.176509705,0.425964055,-0.2208293973,1.060329575,0.3472873764,-0.09883930938,0.5241864979,0.509690482,1.299869027,0.3254186201,0.3328331074,0.918353534,0.1370321612,0.9207492717,1.380552962,0.9164400482,0.7964214048,-1.783153861,3.347084682,0.3666793681,-0.7301183988,3.582534748,0.4560465385,-0.619560496,0.04374033325,0.5102382106,-1.102565182,6.911493523,0.3483947119,0.1777653851,0.4156746466,0.3571112046,-1.002849406,6.435692353,0.3580203968,-0.1870833492,6.938497511,0.3078772842,0.2940736185,6.93867063,0.5697698643,-0.3219977056
486,0.9400104829,0.3082495189,-0.2550196293,1.164981256,0.4163241983,-0.222160721,1.047706004,0.3421492464,-0.09909600936,0.5159081734,0.5123479462,1.302160623,0.3155514446,0.3329915415,0.9225025313,0.1361416393,0.9229320676,1.38021413,0.9098704271,0.804021791,-1.782735182,3.312427666,0.3449192773,-0.7573028586,3.556509641,0.4391649067,-0.6408572797,0.04218504614,0.5096395862,-1.104548524,6.891342581,0.3342124366,0.1668850417,0.4096606616,0.3577158542,-1.006387244,6.394343098,0.3743206659,-0.1830168163,6.918348764,0.2935484533,0.2838712191,6.91926425,0.5496246406,-0.3167626215
487,0.9259786877,0.3066006987,-0.2550937158,1.1531326,0.4064297655,-0.223499703,1.034657058,0.3368434613,-0.09944549319,0.5071057176,0.515342659,1.304624227,0.304969953,0.333600269,0.9270216748,0.1352436269,0.9251277698,1.379885962,0.9029832633,0.8118833423,-1.782139945,3.278087969,0.3232701045,-0.7843619899,3.530925347,0.4226435176,-0.6615667646,0.04050191294,0.5092001068,-1.106511134,6.870735029,0.3200544647,0.1553707307,0.403038482,0.358543818,-1.010005236,6.348690779,0.3921958413,-0.1787156715,6.897725413,0.2792176298,0.2731003409,6.898688346,0.5297724703,-0.3116028892
488,0.9116982298,0.3050493767,-0.2554461475,1.141049481,0.3964410253,-0.2249575553,1.021301976,0.3313358023,-0.1000747622,0.4978468163,0.5186696563,1.307254516,0.293706816,0.3348403335,0.9319399536,0.1343675602,0.9272792157,1.379619568,0.895882136,0.8198620494,-1.781346705,3.24473573,0.3021044094,-0.8108543477,3.506293755,0.4066932533,-0.6813791018,0.0386556523,0.5090507237,-1.108459088,6.849831852,0.3061105933,0.1433848177,0.3956711199,0.3596942266,-1.013670623,6.297676082,0.4111651392,-0.1743011026,6.876758878,0.2650644149,0.2618769354,6.876431663,0.5108896522,-0.3064644538
489,0.897327282,0.3035068198,-0.2562473785,1.128818306,0.3865178476,-0.2266455438,1.007760054,0.3255914176,-0.1011705063,0.4881991961,0.522323731,1.310046491,0.2817953999,0.3368926615,0.9372864261,0.133542633,0.9293292572,1.379466255,0.8886701301,0.8278136384,-1.780333434,3.213041945,0.2817935304,-0.8363385909,3.483127335,0.391524165,-0.6999845243,0.03661140042,0.5093225878,-1.110398586,6.828794417,0.2925704153,0.13108969,0.3874218257,0.3612667796,-1.017350626,6.240238281,0.4307508956,-0.1698928843,6.855580986,0.2512682454,0.2503169703,6.851985309,0.493654008,-0.3012943085
490,0.8830237903,0.3018834643,-0.2576674521,1.11652612,0.3768196505,-0.2286750635,0.994150565,0.3195747503,-0.1029191344,0.4782306136,0.5262993941,1.312995495,0.2692697895,0.3399380155,0.9430902183,0.1327978102,0.9312207679,1.379477539,0.8814498255,0.8355935421,-1.779077488,3.18367868,0.2627076225,-0.8603738396,3.461939283,0.3773454666,-0.7170735846,0.03433471623,0.5101470428,-1.11233594,6.807784545,0.2796233591,0.1186476752,0.3781541017,0.3633617509,-1.021012378,6.1753151,0.4504784834,-0.1656085927,6.834324022,0.2380084197,0.2385363607,6.824842825,0.4787448963,-0.2960403908
491,0.8689453814,0.3000888777,-0.2598760313,1.104260567,0.3675053657,-0.2311576985,0.980592672,0.3132494977,-0.1055068175,0.4680088436,0.5305908402,1.316097228,0.2561648009,0.3441569448,0.9493805438,0.1321618484,0.9328966445,1.379705151,0.8743232955,0.8430568738,-1.777555603,3.157319288,0.2452156753,-0.8825200188,3.443243675,0.3643655159,-0.7323373904,0.0317915781,0.511655616,-1.114277562,6.786964566,0.2674587136,0.1062209729,0.3677317115,0.36607998,-1.024622835,6.101842591,0.4698761785,-0.1615628374,6.813120773,0.2254641129,0.2266509151,6.794500224,0.4668431847,-0.2906513669
492,0.8552492658,0.2980317526,-0.2630424506,1.092109834,0.3587334229,-0.2342052653,0.9672053325,0.3065786017,-0.1091195429,0.4576016689,0.5351919164,1.319347756,0.242515984,0.3497297334,0.9561867442,0.1316633214,0.9342998019,1.380201031,0.8673921167,0.8500584023,-1.775743921,3.134638616,0.2296855106,-0.9023381856,3.427555622,0.352791783,-0.7454678392,0.02894837222,0.5139800065,-1.116229917,6.766497386,0.2562656375,0.09397160135,0.3560186843,0.3695228494,-1.028148672,6.018755041,0.4884749746,-0.1578665099,6.792104564,0.2138143807,0.2147762952,6.760455988,0.4586311808,-0.2850763075
493,0.8414521933,0.2961330188,-0.2672258469,1.079759559,0.3499746243,-0.2377365306,0.9534393179,0.2993964764,-0.1137601003,0.4462309934,0.5405797454,1.322957116,0.2273723479,0.3571184692,0.963891566,0.1313955408,0.9355559938,1.380711586,0.8603473275,0.8571240318,-1.773647171,3.114626324,0.2155288504,-0.9206547214,3.414101213,0.3426371863,-0.7569835719,0.02577539329,0.51737115,-1.118279955,6.746010056,0.245548409,0.08103581678,0.3425006467,0.3739880434,-1.031919557,5.921150376,0.5100015543,-0.1535174847,6.770943781,0.2026622127,0.2023012807,6.726274728,0.4531940698,-0.2791945769
