inf_data.tx,inf_data.ty,inf_data.tz,inf_data.rx,inf_data.ry,inf_data.rz
3.74325856,0.168435507,0.8940997886,0.104502098,16.09191367,33.27251799
3.742334562,0.1676523359,0.8927380576,0.1005316888,16.03852406,33.48668005
3.741393204,0.1668426325,0.8914031606,0.09779302943,15.98560611,33.70095892
3.740441927,0.1660167617,0.8900732295,0.09690492845,15.9328933,33.91508225
3.739488007,0.1651846981,0.8887261049,0.09848844563,15.88011001,34.12877646
3.738538577,0.1643560603,0.8873393203,0.1031669111,15.82697174,34.34176699
3.73760065,0.1635401505,0.8858900823,0.1115659625,15.77318551,34.55377837
3.736681138,0.1627460006,0.8843552452,0.1243136018,15.71845026,34.76453442
3.73578687,0.1619824247,0.8827112813,0.1420402744,15.66245758,34.97375831
3.734924618,0.161258078,0.8809342454,0.1653789705,15.60489239,35.18117262
3.734082343,0.1605692223,0.8789551652,0.1955099757,15.54526664,35.38850535
3.733244265,0.1599030424,0.8767526958,0.2324185783,15.483532,35.59722562
3.732411623,0.1592546648,0.8743733221,0.2749536143,15.42003844,35.80667023
3.731585809,0.1586193809,0.8718626675,0.3219723494,15.35514913,36.01618007
3.730768366,0.1579925847,0.869265539,0.3723404013,15.28924065,36.22510025
3.729960975,0.1573697226,0.8666259717,0.4249316413,15.2227029,36.43278013
3.729165451,0.156746253,0.8639872701,0.478628071,15.15593899,36.63857338
3.72838372,0.1561176151,0.8613920493,0.5323196715,15.08936499,36.8418378
3.727617818,0.155479208,0.8588822736,0.5849042199,15.02340947,37.04193529
3.726869862,0.1548263781,0.856499294,0.6352870716,14.95851306,37.23823151
3.726142041,0.154154414,0.8542838847,0.6823809043,14.89512777,37.4300956
3.725412688,0.1535025206,0.8521303218,0.7282188279,14.83218242,37.61972574
3.724665696,0.1529022443,0.84991818,0.7754675772,14.76844919,37.80935907
3.723911664,0.1523373716,0.8476652754,0.8239986014,14.7041543,37.99842621
3.723161235,0.1517917256,0.845388779,0.8736873055,14.63952556,38.18635849
3.722425098,0.1512491677,0.8431052366,0.9244129634,14.57479236,38.37258795
3.721713987,0.1506935956,0.8408305933,0.9760586294,14.51018562,38.55654722
3.721038676,0.1501089401,0.838580221,1.028511045,14.44593782,38.73766952
3.720409981,0.1494791595,0.8363689499,1.081660541,14.38228296,38.91538852
3.719838747,0.1487882312,0.8342111034,1.135400938,14.31945648,39.08913834
3.719335847,0.1480201409,0.8321205369,1.189629434,14.25769524,39.25835344
3.718912169,0.14715887,0.8301106795,1.244246496,14.19723742,39.42246857
3.718557083,0.1461759592,0.8280832273,1.299580812,14.13660147,39.58824462
3.718250791,0.1450729479,0.8259613172,1.355880453,14.07459839,39.76076937
3.717990394,0.1438783083,0.8237881034,1.412950839,14.0119098,39.93697529
3.717772927,0.1426198069,0.8216037127,1.470630816,13.94922162,40.11380449
3.717595363,0.1413244753,0.819445163,1.52879407,13.88722368,40.28820871
3.717454615,0.1400186145,0.8173464377,1.5873491,13.82660952,40.45714881
3.717347537,0.1387278303,0.8153387167,1.646237744,13.76807667,40.6175939
3.717270928,0.1374770959,0.8134507645,1.705432253,13.71232715,40.76652001
3.717221523,0.1362908409,0.811709475,1.7649309,13.66006839,40.90090828
3.717195987,0.1351930636,0.8101405753,1.824752122,13.61201456,41.01774265
3.717190898,0.1342074651,0.8087694862,1.884927188,13.56888828,41.11400697
3.717236582,0.1332548084,0.807564633,1.949292204,13.52822809,41.20262469
3.717357427,0.132254643,0.8064667203,2.020491952,13.48747933,41.29565197
3.71754097,0.13122821,0.8054586772,2.09679599,13.44724521,41.38877297
3.717774648,0.1301959663,0.8045217119,2.176502968,13.40814887,41.47767535
3.718045746,0.1291775206,0.8036355543,2.257939873,13.37083589,41.55804864
3.718341354,0.1281916494,0.802779019,2.339458336,13.33597548,41.6255819
3.718648312,0.1272563865,0.8019308908,2.419427916,13.30426032,41.67596048
3.718953165,0.1263891846,0.8010711342,2.49622634,13.27640503,41.70486194
3.719242108,0.1256071463,0.8001824278,2.568226646,13.25314344,41.70795112
3.719500942,0.1249273288,0.7992520257,2.633781206,13.23522441,41.68087434
3.719715023,0.1243671266,0.7982739457,2.691202618,13.22340635,41.61925302
3.719921469,0.1239665447,0.7976178182,2.738868688,13.22018845,41.53328376
3.720159787,0.1237332634,0.7975550378,2.777497759,13.22653598,41.43448863
3.720418386,0.1236381218,0.7979409855,2.808860979,13.24091954,41.32043902
3.720685391,0.1236537487,0.7986344902,2.834711214,13.26182514,41.18868518
3.720948581,0.1237545542,0.7994984078,2.856776504,13.28775786,41.03675364
3.721195331,0.1239168332,0.8004000584,2.876754213,13.31724647,40.86214231
3.721412546,0.1241189799,0.8012115247,2.89630582,13.34884916,40.66231352
3.721586612,0.1243418077,0.8018098149,2.917052261,13.38116031,40.43468527
3.721703355,0.1245689711,0.8020768948,2.940569718,13.41281862,40.17662054
3.72174803,0.1247874825,0.8018995943,2.968385755,13.44251649,39.88541525
3.721705338,0.1249883171,0.8011693955,3.001975626,13.46901096,39.55828493
3.721569185,0.1253600166,0.8005401474,3.034689274,13.49602702,39.19088219
3.721354906,0.1260555155,0.8006460331,3.059823529,13.52765467,38.7832241
3.721078527,0.1270157077,0.8013506478,3.078743202,13.56325014,38.33898833
3.720755306,0.1281809517,0.8025141204,3.092837495,13.60216544,37.86182291
3.720399503,0.1294905531,0.8039917884,3.103531472,13.64374961,37.35533608
3.720024128,0.1308823433,0.8056330913,3.112295987,13.68734976,36.82308674
3.719640676,0.132292355,0.8072806796,3.120656134,13.7323118,36.26857555
3.719258851,0.1336545981,0.8087697371,3.130198309,13.77798086,35.69523671
3.718886283,0.1349009401,0.80992751,3.142576043,13.82370131,35.10643048
3.718528234,0.1359610957,0.8105730405,3.159514769,13.86881628,34.50543643
3.71818731,0.1367627299,0.8105170958,3.182815747,13.91266664,33.8954476
3.717867307,0.1375216889,0.8104167452,3.208597001,13.95712954,33.25785396
3.717571379,0.1384921983,0.8110167978,3.231479774,14.00461827,32.57616148
3.717298623,0.1396538955,0.8122430135,3.251175708,14.05521725,31.85670299
3.717046924,0.1409800589,0.8140057321,3.267544896,14.10892098,31.1058455
3.716812009,0.1424368448,0.816198303,3.280616554,14.16562157,30.32997399
3.716586483,0.1439827891,0.8186958335,3.290605077,14.2251002,29.53547321
3.716358865,0.1455685612,0.8213542504,3.297921548,14.28702242,28.72870885
3.716112706,0.147136961,0.8240096633,3.30318087,14.35093694,27.91600963
3.715825811,0.1486231412,0.8264780131,3.307204812,14.41627786,27.10365166
3.715469637,0.1499550357,0.8285549834,3.31102143,14.48236962,26.29784677
3.715008905,0.1510539743,0.8300161465,3.315861379,14.54843442,25.50473602
3.714408848,0.1519059522,0.8310583227,3.321508134,14.61358238,24.69943611
3.713685694,0.1526051149,0.832147979,3.325672965,14.67828456,23.85785957
3.712876085,0.153223278,0.8334284891,3.326799449,14.74363379,22.98744811
3.712016748,0.153821782,0.8350121367,3.323581864,14.81058082,22.09586212
3.711143475,0.1544508053,0.8369780294,3.314986641,14.87992582,21.19097587
3.710290013,0.1551490706,0.839370608,3.300268371,14.95231392,20.2808622
3.709486927,0.1559439199,0.8421987778,3.278979707,15.02823534,19.37376924
3.708760537,0.1568517207,0.8454356755,3.250974659,15.10803036,18.47809186
3.708131984,0.1578785657,0.8490190846,3.216405026,15.19189921,17.60234065
3.707616524,0.1590212202,0.852852496,3.175709981,15.27991694,16.75511135
3.707223108,0.1602682747,0.8568068103,3.129599026,15.37205307,15.94505724
3.706773711,0.1614651942,0.8604392409,3.083525116,15.46645873,15.14429259
3.706131227,0.1625165668,0.8635955301,3.040462192,15.56178995,14.32418478
3.705361048,0.1634874561,0.8665304314,2.997819313,15.65859455,13.49250951
3.704527835,0.1644331747,0.8694626288,2.953325117,15.75726694,12.6573344
3.703694727,0.1653989569,0.8725733757,2.905041027,15.85805,11.82701596
3.702922507,0.1664201173,0.8760059657,2.851367203,15.96104209,11.01018412
3.702268838,0.1675226437,0.8798660711,2.791040095,16.06620914,10.21571638
3.701787667,0.1687241712,0.8842229676,2.723120682,16.17340238,9.45270411
3.701528887,0.1700352834,0.8891116616,2.646972765,16.28238128,8.730413198
3.701538335,0.1714610903,0.8945359202,2.562230999,16.39284177,8.058241111
3.701858192,0.1730030446,0.9004722,2.468758634,16.50444928,7.445672092
3.702335473,0.1744669254,0.9060958559,2.371672034,16.61682883,6.881299875
3.702794634,0.1756892404,0.910756778,2.275575748,16.72966338,6.347340436
3.703244188,0.176716336,0.9146700478,2.179726479,16.84271326,5.843821047
3.703695713,0.1775948639,0.9180441248,2.083404819,16.95575047,5.370854129
3.704163606,0.178371669,0.9210817616,1.985911083,17.06855899,4.928623921
3.704664841,0.1790937714,0.9239809627,1.886560601,17.18093506,4.517373197
3.705218739,0.1798084426,0.9269359848,1.784678458,17.29268759,4.137389961
3.705846755,0.1805633725,0.9301383793,1.679593694,17.40363867,3.788994044
3.706572299,0.181406929,0.933778074,1.570632992,17.51362404,3.472523569
3.707420582,0.1823885078,0.9380444937,1.45711389,17.6224936,3.188321234
3.708418488,0.1835589733,0.9431277137,1.338337579,17.73011184,2.936720392
3.709537744,0.1848577958,0.9485236053,1.212423234,17.83925468,2.724105028
3.710722845,0.186180941,0.9535969833,1.079531082,17.95206056,2.554419161
3.711963089,0.1875168205,0.9583484912,0.941950726,18.0674937,2.424317201
3.713249841,0.1888552994,0.9627873359,0.8019004059,18.1845529,2.330446822
3.714575813,0.190187299,0.9669318861,0.6615317905,18.30224361,2.269446446
3.715934464,0.1915044999,0.9708100548,0.5229347497,18.41955423,2.237943082
3.717319535,0.1927991193,0.9744594629,0.3881421195,18.53543645,2.232550801
3.718724702,0.1940637435,0.9779273799,0.2591345117,18.64878989,2.249870006
3.720143341,0.1952911948,0.9812704386,0.1378452432,18.7584508,2.286487566
3.721568403,0.1964744241,0.9845541205,0.02616547045,18.86318499,2.338977763
3.722992364,0.1976064145,0.987852009,-0.07405037744,18.96168487,2.403903997
3.724514597,0.1987569279,0.9911511645,-0.1657387387,19.05853452,2.493110624
3.726214569,0.1999847248,0.9943553031,-0.2529797087,19.15845348,2.618260794
3.728054958,0.2012670473,0.9974241936,-0.3356913554,19.26025582,2.775635277
3.729998652,0.202581771,1.000324414,-0.4138292436,19.36271598,2.9615141
3.732008385,0.2039069111,1.003028386,-0.4873787774,19.46456489,3.172181908
3.734046429,0.2052201643,1.00551341,-0.5563478925,19.56448722,3.403932926
3.736074326,0.2064984851,1.007760703,-0.6207600499,19.66111982,3.653075561
3.738052676,0.207717701,1.00975444,-0.6806474862,19.75305115,3.915936585
3.739940959,0.2088521699,1.01148078,-0.7360446824,19.8388216,4.188864807
3.741697414,0.2098744826,1.012926894,-0.7869820195,19.91692458,4.468234113
3.74327895,0.2107552192,1.014079978,-0.8334795924,19.98580831,4.750445693
3.744802648,0.211581624,1.015155248,-0.8754607273,20.04743589,5.051243637
3.746405473,0.2124555801,1.01635274,-0.9131381987,20.10497073,5.385152942
3.748071448,0.213366809,1.017635806,-0.9469399688,20.1585865,5.746770931
3.749781969,0.2143028946,1.018965242,-0.9772582187,20.2083983,6.130708746
3.751515456,0.2152486458,1.02029717,-1.00443203,20.25446118,6.531602736
3.753247121,0.2161855341,1.021581227,-1.028733067,20.2967697,6.944125349
3.754948874,0.2170912176,1.022759076,-1.050354273,20.33525868,7.362995117
3.756589341,0.2179391702,1.023763227,-1.069401587,20.36980483,7.782985256
3.75813398,0.2186984304,1.024516164,-1.085888678,20.40022945,8.198930336
3.759545291,0.219333487,1.024929791,-1.099734667,20.42630195,8.605730482
3.76078309,0.2198043152,1.024905172,-1.110764811,20.44774426,8.998352572
3.761853946,0.220157853,1.024596206,-1.11830771,20.46248329,9.398629682
3.762814805,0.2204811889,1.024271351,-1.122584585,20.46953417,9.826291526
3.763695549,0.220787758,1.023984061,-1.124593578,20.47016306,10.27322082
3.764520814,0.2210857488,1.023770078,-1.125181514,20.4655588,10.73134056
3.765309833,0.2213774956,1.02364485,-1.125023924,20.45683048,11.19262788
3.766076589,0.2216590702,1.023601783,-1.124613184,20.44500737,11.64912686
3.766830219,0.2219201038,1.023611349,-1.124254918,20.43104143,12.09295889
3.767575624,0.2221438665,1.023621042,-1.124072707,20.41581255,12.51632936
3.768314218,0.2223076268,1.02355619,-1.12402112,20.40013679,12.9115293
3.769044772,0.2223833094,1.023321634,-1.123906958,20.38477774,13.27093102
3.769700551,0.2222572239,1.022667464,-1.118485146,20.36546056,13.61325519
3.770227648,0.2218696685,1.021522193,-1.104164818,20.33821352,13.95919189
3.770641501,0.2212688349,1.020033956,-1.083076575,20.30423368,14.30412989
3.770956107,0.2205012099,1.018336605,-1.057264543,20.26473472,14.64347125
3.771184149,0.2196116266,1.016549496,-1.028686181,20.22095014,14.97263464
3.771337197,0.21864341,1.014777644,-0.9992146957,20.17413481,15.28705792
3.771425951,0.2176386046,1.013112252,-0.9706442093,20.12556516,15.58219953
3.771460533,0.2166382711,1.011631609,-0.9446977952,20.07653801,15.85353859
3.771450807,0.2156828371,1.010402376,-0.9230384806,20.02836825,16.0965734
3.771406713,0.2148124894,1.009481246,-0.9072832677,19.98238549,16.30681835
3.771338627,0.2140675965,1.008916995,-0.8990201962,19.93992968,16.47979907
3.771153081,0.2132912805,1.00843515,-0.8974224883,19.89735051,16.6056543
3.770769321,0.2123206212,1.007730532,-0.8998644226,19.85071684,16.68301178
3.770219567,0.2111911845,1.006812384,-0.9053103089,19.80097458,16.720085
3.769538462,0.2099427672,1.005703399,-0.9128157203,19.74909279,16.72503199
3.7687625,0.2086184078,1.004438327,-0.9215043079,19.69605628,16.70596884
3.767929597,0.2072635941,1.003062819,-0.9305492586,19.64285955,16.67098109
3.767078783,0.2059256743,1.001632539,-0.9391594184,19.5905022,16.62813266
3.766249996,0.2046534754,1.000212504,-0.9465700667,19.53998567,16.5854719
3.765483995,0.2034971285,0.9988766901,-0.9520383101,19.49231156,16.55103482
3.764822366,0.2025081009,0.9977078847,-0.9548430584,19.44848146,16.53284558
3.764307632,0.2017394334,0.9967977905,-0.9542895492,19.40949853,16.53891408
3.763842338,0.2012001671,0.9961981123,-0.9505895507,19.37376147,16.53604654
3.763315855,0.2008393136,0.9958209456,-0.9446028121,19.33904313,16.49338303
3.762752297,0.2006222878,0.9955672581,-0.9366797206,19.30542379,16.4223957
3.762175623,0.2005146449,0.9953516836,-0.9272070859,19.27298014,16.33453474
3.761608857,0.2004810346,0.9951006321,-0.916582759,19.24176641,16.24123893
3.761073687,0.2004846777,0.9947512314,-0.9052020381,19.21180458,16.15394176
3.760590435,0.2004873611,0.9942511044,-0.8934558529,19.18308379,16.08407314
3.760178415,0.2004499407,0.9935589816,-0.8817407313,19.15556905,16.04305715
3.759856698,0.2003333475,0.9926461519,-0.8704805596,19.1292192,16.04230607
3.759645258,0.2001000998,0.9914987534,-0.8601601624,19.1040144,16.09321045
3.759566487,0.1997163398,0.9901209084,-0.8513707327,19.07999302,16.20712458
3.759680621,0.1992849085,0.9888112944,-0.8450565837,19.05994186,16.37725116
3.760008992,0.1989213498,0.9878212679,-0.8413994517,19.04582471,16.58641402
3.760518504,0.1986149878,0.987096723,-0.8399547838,19.03652022,16.83036313
3.761175727,0.1983545005,0.9865795384,-0.8402671112,19.03090239,17.10485787
3.761946557,0.1981273109,0.9862075806,-0.8418647165,19.02782929,17.40567346
3.762795951,0.1979190326,0.9859146583,-0.8442545775,19.02613352,17.72860699
3.763687737,0.1977129725,0.9856304274,-0.8469175847,19.0246144,18.06948325
3.764584502,0.1974896942,0.9852802458,-0.8493040219,19.02203194,18.42416002
3.765447548,0.1972266496,0.9847849763,-0.8508292889,19.01710242,18.78853289
3.766236917,0.1968978836,0.9840607354,-0.8508698435,19.00849558,19.15853925
3.76691148,0.1964738218,0.9830185828,-0.8487593275,18.99483329,19.53016125
3.767575292,0.1959925749,0.9818769743,-0.8481245669,18.97860742,19.9253195
3.768350397,0.1955312019,0.9809434503,-0.852667856,18.96321523,20.3627116
3.769219693,0.1951126052,0.9802469911,-0.8617262401,18.94854781,20.83354167
3.770162768,0.1947541519,0.9797989244,-0.8745128233,18.93440378,21.32905945
3.771155643,0.1944662345,0.9795908272,-0.8900931607,18.92046758,21.84058108
3.772170806,0.1942511444,0.9795929922,-0.9073683631,18.90629477,22.35950943
3.773177525,0.1941022979,0.9797534612,-0.9250648434,18.89130441,22.87735216
3.77414234,0.1940038627,0.979997619,-0.9417305375,18.87477839,23.38573587
3.775029682,0.1939308265,0.9802283395,-0.9557373376,18.85586749,23.87641462
3.77580255,0.1938495501,0.9803266681,-0.9652894063,18.83360389,24.34127083
3.77642317,0.1937188385,0.9801530254,-0.9684370027,18.80691993,24.77230718
3.776928492,0.1935410023,0.9797086178,-0.9659779524,18.774457,25.18296524
3.777380862,0.1933475973,0.9791284943,-0.9603199024,18.73628038,25.59126845
3.777780358,0.1931365219,0.9784546526,-0.9517980571,18.69340025,25.99616831
3.778127023,0.1929056954,0.9777229218,-0.9407148284,18.64683051,26.39661125
3.778420875,0.1926531169,0.9769630972,-0.9273409783,18.5975887,26.79153921
3.778661923,0.1923769173,0.9761991017,-0.9119168247,18.54669579,27.17989033
3.778850184,0.1920754044,0.975449178,-0.89465352,18.49517596,27.56059956
3.778985708,0.1917470971,0.9747261083,-0.875734411,18.44405626,27.93259933
3.779068589,0.1913907488,0.9740374645,-0.855316485,18.39436624,28.29482014
3.779098991,0.1910053562,0.9733858866,-0.8335319096,18.34713766,28.64619116
3.779077152,0.1905901544,0.9727693919,-0.8104896655,18.30340412,28.98564083
3.778959959,0.1900522813,0.9719536941,-0.7816401104,18.26115384,29.31277071
3.778719356,0.1893251753,0.9707544635,-0.7436738999,18.21777008,29.62876349
3.778377915,0.1884483109,0.9692437654,-0.6985572437,18.17341378,29.9348976
3.777957821,0.1874617313,0.9674967005,-0.6482733463,18.12828798,30.23242445
3.777480905,0.1864057696,0.9655912461,-0.5948217723,18.08263477,30.52257008
3.776968666,0.1853208319,0.9636081116,-0.5402178192,18.03673271,30.80653679
3.776442281,0.1842472417,0.9616306087,-0.4864918703,17.99089482,31.08550438
3.775922609,0.1832251504,0.9597445356,-0.4356887037,17.94546697,31.36063114
3.775430176,0.1822945152,0.9580380746,-0.3898667367,17.90082668,31.63305448
3.774985141,0.1814951452,0.9566017034,-0.351097187,17.85738233,31.90389123
3.774607254,0.1808668198,0.9555281187,-0.3214631327,17.81557276,32.17423745
3.774285946,0.1803603787,0.954719475,-0.2994097835,17.77677991,32.44239509
3.773990282,0.179894784,0.9539902628,-0.2814340115,17.74139775,32.70602841
3.773708872,0.1794617948,0.9533045608,-0.266720682,17.70839262,32.96524856
3.773430053,0.1790528366,0.9526279848,-0.2544749811,17.67671414,33.22015183
3.773141958,0.1786590549,0.9519275431,-0.243921267,17.64529653,33.47082156
3.772832554,0.1782713562,0.9511715157,-0.2343020926,17.61305973,33.71732941
