frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz
446,0.2014671288,-0.4071906795,-0.836201192,0.2999576215,-0.3183442991,-1.02069426,0.2999576215,-0.3183442991,-1.02069426,-0.1946245875,-0.5415436041,-0.8315186723,-0.4096011494,-0.08399390246,1.125428245,1.55312867,-0.3526670979,-0.6477136052,0.1630465705,0.1365551045,1.618887737,-0.2788538413,-0.416382127,0.8863720404,1.28670684,-0.436669833,-2.096077971,-0.3378654165,-0.5483678067,0.5446070265,0.3415206297,-0.5069604482,0.1578448838,-0.2312659271,-0.543722491,0.485966667,-0.1184404903,-0.5241182348,0.8408696446
447,0.189679437,-0.4045884117,-0.8412352162,0.2909831351,-0.3203953162,-1.026077264,0.2909831351,-0.3203953162,-1.026077264,-0.1967230637,-0.5412056491,-0.8329387452,-0.4076057888,-0.0861093758,1.124395777,1.537292088,-0.3582639934,-0.6423289963,0.1617085503,0.1358837046,1.619344087,-0.2882194974,-0.4125332837,0.8910712772,1.278143742,-0.4397300795,-2.096470105,-0.3368154021,-0.5476806296,0.5445558031,0.3392585147,-0.5046389038,0.1581090719,-0.2305930473,-0.5428442718,0.4871734532,-0.1256986865,-0.5190079492,0.8427846056
448,0.1775393016,-0.40326246,-0.8450174834,0.2824138656,-0.3213876792,-1.029330946,0.2824138656,-0.3213876792,-1.029330946,-0.1968397294,-0.5408192153,-0.8304086949,-0.4069104809,-0.08859610916,1.124017686,1.522176688,-0.3631748637,-0.6377625814,0.1603034255,0.1359738947,1.62077165,-0.2974254786,-0.4107593956,0.8988510047,1.272871419,-0.4421632974,-2.096145331,-0.3351976975,-0.5483476369,0.5451522796,0.3402128814,-0.5024362099,0.1603957899,-0.2295983897,-0.5419711851,0.490240342,-0.1312336545,-0.5127053093,0.8481805858
449,0.1654205131,-0.4021679394,-0.8485975156,0.2745130536,-0.3219646709,-1.031643592,0.2745130536,-0.3219646709,-1.031643592,-0.1965804627,-0.5401053315,-0.8271024841,-0.4068056316,-0.09107897602,1.123808576,1.507416658,-0.3679820166,-0.6334656449,0.1589779729,0.1360382103,1.622361008,-0.3061646305,-0.4095119496,0.907042884,1.268251353,-0.4444107804,-2.095922394,-0.3337024032,-0.5493178993,0.5457607949,0.3417635222,-0.5004610242,0.1628490617,-0.2286501972,-0.5410491568,0.4933554061,-0.1361588609,-0.5054641957,0.8543669133
450,0.1534097623,-0.4005840677,-0.8539264568,0.2666630377,-0.3201583378,-1.034482072,0.2666630377,-0.3201583378,-1.034482072,-0.1948734651,-0.5373304505,-0.8229275223,-0.4079301076,-0.09361874019,1.122443281,1.493280963,-0.3720829421,-0.6303791015,0.1579287622,0.1351852496,1.623041009,-0.314616766,-0.4081308359,0.9137143801,1.266093536,-0.445077117,-2.097584678,-0.3328188134,-0.5510104371,0.5446586981,0.3429926607,-0.4977566018,0.1636950805,-0.2275390738,-0.5400997949,0.4947674504,-0.1422692948,-0.4969548473,0.8614715606
451,0.1415564466,-0.3989450742,-0.8594763449,0.2594546996,-0.3179144732,-1.036897953,0.2594546996,-0.3179144732,-1.036897953,-0.1932148458,-0.5341262567,-0.8190935507,-0.4096135029,-0.0958883656,1.120967466,1.479376885,-0.3760369209,-0.6277988814,0.1570597318,0.1339199416,1.623389629,-0.3227737276,-0.4067538024,0.9198222081,1.264519365,-0.4451599973,-2.099688838,-0.3324055623,-0.5526844909,0.5432010044,0.3440863143,-0.4951371754,0.1640457645,-0.226651693,-0.5390066844,0.4956762734,-0.1486212393,-0.4880478421,0.868554399
452,0.1301374491,-0.3967750296,-0.8655000663,0.2527755788,-0.31498049,-1.039295719,0.2527755788,-0.31498049,-1.039295719,-0.1920043438,-0.5305999758,-0.8172242901,-0.4116674444,-0.09743700897,1.119428538,1.465175526,-0.3804260182,-0.6245995432,0.1572268023,0.1310512538,1.622834724,-0.3304496653,-0.4041191648,0.923267549,1.263823677,-0.4441766403,-2.102699751,-0.3337652353,-0.5536364605,0.5410973778,0.3432693499,-0.4932952592,0.1625619107,-0.2267969218,-0.537637505,0.4942994066,-0.1561157928,-0.479254296,0.8750000737
453,0.1191582003,-0.3945188209,-0.8716737594,0.246926694,-0.3120100206,-1.041291337,0.246926694,-0.3120100206,-1.041291337,-0.1912738745,-0.5270731119,-0.8164542832,-0.4138378759,-0.09862704289,1.117872521,1.451197141,-0.3847120676,-0.6218185648,0.1575800301,0.1277481423,1.621877032,-0.3379109597,-0.4011671652,0.9259042871,1.26355211,-0.4427440321,-2.106028546,-0.3353843906,-0.5540995115,0.538778312,0.34189626,-0.4915431385,0.1604935118,-0.2271805651,-0.5361219484,0.4923540628,-0.1642521519,-0.4705710121,0.8809228538
454,0.1085284879,-0.3920055997,-0.8782095112,0.2424775102,-0.3099588429,-1.043220888,0.2424775102,-0.3099588429,-1.043220888,-0.1927754916,-0.5245669777,-0.8200012022,-0.4156392367,-0.09883416602,1.116834318,1.437610586,-0.3895042478,-0.6178368801,0.157648554,0.1246459239,1.619906385,-0.3450846882,-0.3976831761,0.9264861487,1.26182862,-0.4409520996,-2.109700342,-0.3360304274,-0.5530301355,0.536287992,0.339442854,-0.4901155391,0.1571674729,-0.2279111442,-0.5342005143,0.4901260885,-0.1728558721,-0.4619992691,0.8839756281
455,0.09846031114,-0.3895447324,-0.8845392052,0.2389312253,-0.308291505,-1.044427171,0.2389312253,-0.308291505,-1.044427171,-0.1949177523,-0.5222243998,-0.8244231958,-0.417501422,-0.09877231887,1.115955269,1.424326185,-0.3941530213,-0.6142152642,0.1578202281,0.1212994325,1.617831796,-0.3520897599,-0.3938983616,0.9267066501,1.260005688,-0.4391471766,-2.113307761,-0.3365926087,-0.5514062361,0.5339815841,0.3367448724,-0.4887004535,0.1537718783,-0.2287145794,-0.5322516662,0.4876731917,-0.1823732538,-0.4540906568,0.8867999594
456,0.08883338528,-0.3871444138,-0.8904990343,0.2362980738,-0.3076922308,-1.04441431,0.2362980738,-0.3076922308,-1.04441431,-0.1998917153,-0.5200509603,-0.8310348972,-0.4201069944,-0.09832868627,1.114898313,1.411125299,-0.3985521374,-0.6126319923,0.1574087022,0.1175587822,1.615876363,-0.3594832186,-0.3892171142,0.9272973959,1.257107964,-0.4372737648,-2.116409837,-0.3366160485,-0.5484428732,0.5321572437,0.3339399818,-0.4867523401,0.1508124315,-0.2296878111,-0.5300738908,0.4858868236,-0.1955651274,-0.4485350602,0.8887196379
457,0.07995861985,-0.3849681775,-0.896001832,0.2344945606,-0.3076716305,-1.043633658,0.2344945606,-0.3076716305,-1.043633658,-0.2050508793,-0.5180170021,-0.8376420106,-0.422548074,-0.0977168508,1.113981007,1.398355306,-0.402461603,-0.611976401,0.1572089339,0.1137091489,1.614008031,-0.3667388612,-0.3843621174,0.9279995128,1.253850944,-0.4357702481,-2.119177773,-0.3367165344,-0.5452364621,0.5307466946,0.3313976546,-0.4848714742,0.1482833077,-0.2304946658,-0.5280791253,0.48414956,-0.2090316726,-0.4438138897,0.8908180296
458,0.07241188206,-0.3836425538,-0.9007015581,0.2344002352,-0.3091763261,-1.041702269,0.2344002352,-0.3091763261,-1.041702269,-0.2091116261,-0.5163840896,-0.8425701231,-0.4238094263,-0.09749478722,1.112829229,1.385850854,-0.4051699808,-0.6151967885,0.1584142518,0.1087479799,1.612419539,-0.3741941612,-0.3799077788,0.9302294715,1.251578756,-0.4353571368,-2.121362058,-0.3377641138,-0.5423835585,0.5301385066,0.3298321194,-0.4827708524,0.1474875501,-0.2305825033,-0.5270547089,0.4820382749,-0.222956051,-0.4411115844,0.894453309
459,0.06576655862,-0.3826081558,-0.9046244207,0.2348579577,-0.3111016791,-1.039037089,0.2348579577,-0.3111016791,-1.039037089,-0.2125215652,-0.5148975824,-0.8463876371,-0.4246873457,-0.09724409511,1.111999438,1.373897492,-0.4071580956,-0.6188618072,0.1596878359,0.1041908171,1.611248407,-0.3814498368,-0.3755526501,0.9329408229,1.249150854,-0.4354215624,-2.122923761,-0.3389931439,-0.5396315084,0.530094404,0.3286244849,-0.4807169862,0.1473564091,-0.2304170651,-0.5262240886,0.4802794592,-0.2361218214,-0.438903608,0.8986151173
460,0.06073544694,-0.3823750835,-0.907015053,0.2355006406,-0.3131818634,-1.034870648,0.2355006406,-0.3131818634,-1.034870648,-0.2132161885,-0.5137807184,-0.8460788586,-0.4243291156,-0.09745796723,1.112312406,1.363192031,-0.4085165926,-0.6209751776,0.1610487349,0.1014427319,1.611558773,-0.388192348,-0.3719550687,0.9372130487,1.245443845,-0.4375618544,-2.122908865,-0.3398185425,-0.5378141514,0.5315517914,0.3290502033,-0.4789500511,0.1489451513,-0.2290806948,-0.5264515702,0.4792725955,-0.2466388843,-0.4364695086,0.9057488886
461,0.05656434623,-0.3822939885,-0.9085982521,0.2363528394,-0.3152734327,-1.030218557,0.2363528394,-0.3152734327,-1.030218557,-0.2127912223,-0.5126655563,-0.844133882,-0.4237448954,-0.09769982958,1.112989552,1.353200958,-0.4090649298,-0.6227711809,0.1622163194,0.09939591929,1.612329548,-0.3945581066,-0.3684450232,0.94181303,1.242106574,-0.4399953945,-2.122360711,-0.3405286668,-0.5362311776,0.5334296805,0.3296712103,-0.477240047,0.1509814078,-0.2275353509,-0.5265830785,0.4788339809,-0.2556841664,-0.4341125307,0.9134219359
462,0.0527655709,-0.3817837607,-0.9088021463,0.2362630357,-0.3164864615,-1.025374712,0.2362630357,-0.3164864615,-1.025374712,-0.2104368791,-0.5106548527,-0.8387366186,-0.4239065627,-0.09770710648,1.114622931,1.34437549,-0.4082795792,-0.6215691142,0.1624873953,0.09921802385,1.614020925,-0.4001070151,-0.3647138032,0.9459534592,1.238678375,-0.442204867,-2.121182347,-0.3418563838,-0.5352652527,0.5358548209,0.3301130526,-0.4758970839,0.1529644789,-0.2262565227,-0.5254245721,0.4803627099,-0.260659955,-0.4307659253,0.9216788769
463,0.04978869266,-0.3813976629,-0.9077870285,0.2360991376,-0.3175788877,-1.019717909,0.2360991376,-0.3175788877,-1.019717909,-0.2064262407,-0.508296841,-0.8304406745,-0.4240750361,-0.09771997538,1.117012382,1.336534459,-0.4064773284,-0.6190377269,0.1626002449,0.1002116246,1.616594164,-0.4051186567,-0.3610530702,0.9503903241,1.234774037,-0.4450620287,-2.119183481,-0.3435658289,-0.5348107875,0.5391191591,0.3310809863,-0.4748088565,0.15561641,-0.2247334281,-0.524045489,0.4829186741,-0.2631721827,-0.4272855215,0.9312621696
464,0.04728612969,-0.3808242757,-0.9071254329,0.2361148129,-0.3183691673,-1.015159115,0.2361148129,-0.3183691673,-1.015159115,-0.2024361873,-0.5061293794,-0.8238165177,-0.4243473086,-0.0975053675,1.118567708,1.328660683,-0.4039758237,-0.6179993039,0.1623688466,0.1006797884,1.61820884,-0.4097418146,-0.3574088637,0.9542379441,1.233239624,-0.4466469123,-2.117783906,-0.344455181,-0.534160806,0.5412141446,0.331178136,-0.4737955611,0.1574594983,-0.2237608908,-0.5224263687,0.4843297238,-0.2649017721,-0.4234922647,0.9385479165
465,0.04562172673,-0.379913192,-0.9069654003,0.2363622528,-0.3186693686,-1.012320193,0.2363622528,-0.3186693686,-1.012320193,-0.1971983733,-0.5042789843,-0.818807248,-0.4253407601,-0.0962380973,1.118882127,1.321852591,-0.3993032613,-0.6165837349,0.1608472367,0.1018291435,1.618345242,-0.4138207665,-0.3541411077,0.9567308332,1.236138913,-0.4461235658,-2.117137771,-0.3436375342,-0.5333455561,0.5414757493,0.3294023048,-0.4735648151,0.1570742461,-0.2235450148,-0.5198002015,0.484417568,-0.2634762218,-0.4189664515,0.9416509081
466,0.04441124658,-0.3788957151,-0.9066810164,0.2366290231,-0.3187535506,-1.009987455,0.2366290231,-0.3187535506,-1.009987455,-0.1919362172,-0.5025244624,-0.8143220806,-0.426085592,-0.09500823622,1.11899496,1.314974304,-0.3943415588,-0.6163530051,0.1591430856,0.1027709143,1.618165271,-0.4175624477,-0.3507427991,0.9590554293,1.23989789,-0.4449863591,-2.116626359,-0.3426063981,-0.5325143227,0.5413154153,0.3274274245,-0.4732259052,0.156667482,-0.2235680823,-0.5171145604,0.484309127,-0.2612773115,-0.4141569479,0.9437617722
467,0.04355452549,-0.3777999694,-0.9062677564,0.2369359053,-0.3186305576,-1.008083212,0.2369359053,-0.3186305576,-1.008083212,-0.1877642314,-0.5008678238,-0.8113510584,-0.42627408,-0.09459774201,1.118847582,1.306629908,-0.3898855612,-0.6201705124,0.1570658322,0.1020646288,1.617808726,-0.4208007349,-0.3465674289,0.9617173343,1.247105105,-0.4419941886,-2.116634095,-0.3421619648,-0.5305630683,0.5405075108,0.3242050953,-0.4720952539,0.1569826563,-0.224094949,-0.5148723229,0.4836406968,-0.261311174,-0.4089533193,0.9449843576
468,0.04291169656,-0.376562574,-0.9058558069,0.2372178152,-0.3182755769,-1.006577852,0.2372178152,-0.3182755769,-1.006577852,-0.1842264453,-0.4992502437,-0.8092094344,-0.4261492398,-0.0944215625,1.118507334,1.297936665,-0.385700292,-0.6254635818,0.1552128006,0.100775269,1.617193351,-0.423872783,-0.3422669331,0.9643851807,1.2539204,-0.4388859072,-2.1167732,-0.34144216,-0.5287162703,0.5393985352,0.3212125868,-0.4705248842,0.1575129601,-0.2248665457,-0.512636205,0.4827710105,-0.2614479012,-0.4037869505,0.9457065035
469,0.04179547585,-0.3749278268,-0.9063274064,0.2375597765,-0.3178112457,-1.00595141,0.2375597765,-0.3178112457,-1.00595141,-0.1827439127,-0.4974830624,-0.8091124092,-0.4249036802,-0.09524403089,1.117350833,1.287755726,-0.3828860269,-0.6358706217,0.1551783057,0.09694617483,1.615320853,-0.4271549254,-0.3376059799,0.9666975501,1.256282604,-0.436679959,-2.117509193,-0.3406643681,-0.5279192561,0.5376770008,0.3207099406,-0.4673341511,0.1593136264,-0.2262662846,-0.5109887485,0.4804387976,-0.2633764207,-0.3991250202,0.9468588295
470,0.0409285618,-0.3733568336,-0.9067282443,0.2379981879,-0.3172731666,-1.005496418,0.2379981879,-0.3172731666,-1.005496418,-0.1818088721,-0.49587927,-0.8096969426,-0.4233211686,-0.09616682513,1.116164412,1.277468474,-0.3805726434,-0.6470330671,0.1557768416,0.0925617197,1.613403866,-0.4303563579,-0.332961703,0.9692272818,1.257365876,-0.4350455496,-2.118244946,-0.3394749364,-0.527462869,0.5359712389,0.320855445,-0.4641081034,0.1613425933,-0.2275413746,-0.509543374,0.478030165,-0.265136533,-0.3947637812,0.9479697847
471,0.04051625771,-0.3723063602,-0.9065044853,0.2381445359,-0.3166964257,-1.004770891,0.2381445359,-0.3166964257,-1.004770891,-0.1814148533,-0.4949457474,-0.810561867,-0.4198944053,-0.09684486728,1.11605843,1.267345257,-0.3795738608,-0.6567580963,0.1578714378,0.08823181729,1.612313898,-0.4340379676,-0.3287126033,0.9731029769,1.251308523,-0.436772434,-2.117844507,-0.3370365154,-0.5284098232,0.5352495059,0.3230038266,-0.4619387621,0.1637780354,-0.228323019,-0.5087315565,0.4760550211,-0.265882795,-0.3902810146,0.9497217577
472,0.04035007258,-0.3713748926,-0.9059691457,0.2383373471,-0.3160891736,-1.003915238,0.2383373471,-0.3160891736,-1.003915238,-0.1815531565,-0.4941154802,-0.8117135004,-0.4165593646,-0.09749488528,1.116176193,1.257348775,-0.3791752103,-0.6661327372,0.1602898734,0.08406759125,1.611574831,-0.4375135367,-0.3246392122,0.9772931809,1.244569763,-0.4388952193,-2.117261528,-0.3345678988,-0.5294446398,0.5349037821,0.3256475463,-0.4597727541,0.166478672,-0.2286494268,-0.5081665736,0.4747016243,-0.2660337139,-0.386248999,0.9516941584
473,0.04064293993,-0.3709074255,-0.9034653144,0.2386945807,-0.3156291172,-1.001352423,0.2386945807,-0.3156291172,-1.001352423,-0.1819395747,-0.4936876457,-0.810879486,-0.4143535108,-0.09779188428,1.11805481,1.248554687,-0.3794576048,-0.6712029015,0.1631845835,0.08133104684,1.612917556,-0.4409393281,-0.3208102538,0.9834739875,1.237602367,-0.4418008412,-2.115366222,-0.3318720084,-0.5301121001,0.5366658758,0.3285050309,-0.4568865565,0.1697972718,-0.2272956795,-0.5069622375,0.4777168754,-0.264784497,-0.3833390512,0.9555448835
474,0.04100918519,-0.3703502471,-0.9009743698,0.2390818939,-0.3150761183,-0.9988429675,0.2390818939,-0.3150761183,-0.9988429675,-0.1828620863,-0.4931014366,-0.8104967766,-0.4128253617,-0.097996226,1.119794381,1.239997754,-0.3802178208,-0.6757925697,0.1658360171,0.07913195858,1.614452527,-0.4439682567,-0.3171190704,0.9892720833,1.231400691,-0.4443954931,-2.113654561,-0.3295300808,-0.5305933638,0.5385334832,0.3313226516,-0.4541191384,0.1730413716,-0.2255260193,-0.5057874476,0.4813380304,-0.2628501169,-0.3810385847,0.95935095
475,0.04154413005,-0.3692569969,-0.9000355549,0.2401544451,-0.3140186238,-0.9978964281,0.2401544451,-0.3140186238,-0.9978964281,-0.1845243896,-0.4917431816,-0.8124900625,-0.4138341482,-0.09726305382,1.119371661,1.232803593,-0.3805518625,-0.6799152528,0.1673135089,0.07792633056,1.614928863,-0.4453195185,-0.3142670191,0.9921276695,1.231711231,-0.4444249662,-2.113995651,-0.3277663482,-0.5299972704,0.5390830555,0.3336920526,-0.4514081374,0.1746062245,-0.2227051927,-0.5047215706,0.4852421393,-0.2591340484,-0.3803641652,0.9617064268
476,0.04201975735,-0.3680312727,-0.8994236899,0.2411876575,-0.3129448501,-0.9970520115,0.2411876575,-0.3129448501,-0.9970520115,-0.1863879443,-0.4900723799,-0.8149477472,-0.4157566037,-0.09663968699,1.118521348,1.225645306,-0.3811719971,-0.6838399271,0.1682251272,0.07720895902,1.615329978,-0.4463877866,-0.3115411025,0.9942876955,1.233647234,-0.4438877486,-2.11474008,-0.3264815752,-0.5292031309,0.5393902348,0.3354733909,-0.4492699799,0.1758913356,-0.2199265291,-0.5037049442,0.4884669798,-0.2549070667,-0.3802594426,0.9635852795
477,0.04210988134,-0.3666527242,-0.8994084331,0.2418090129,-0.3123627713,-0.995765262,0.2418090129,-0.3123627713,-0.995765262,-0.1877203109,-0.4877023834,-0.8176787529,-0.4192047613,-0.09699722612,1.117069643,1.217671456,-0.3824390163,-0.6885657981,0.1670698099,0.07745243778,1.615814191,-0.4470011552,-0.3087765936,0.9954934975,1.239253297,-0.441842135,-2.11581957,-0.3275802263,-0.5282133615,0.5390396872,0.334843169,-0.450156393,0.1766959495,-0.2181179452,-0.5034832052,0.4880368728,-0.250271054,-0.3802377863,0.9645096833
478,0.04222224613,-0.3652112094,-0.8997091375,0.2424736585,-0.3119550041,-0.9943516033,0.2424736585,-0.3119550041,-0.9943516033,-0.189010231,-0.4849191068,-0.8209075848,-0.4241709792,-0.09751877862,1.115076586,1.209817021,-0.3841284102,-0.6929900943,0.1647490304,0.07859592603,1.616450332,-0.4469054557,-0.3062643266,0.9959245883,1.248251812,-0.4386318041,-2.117327997,-0.3299544621,-0.5268345815,0.5383995699,0.3330118425,-0.4526085567,0.1769169694,-0.216164539,-0.5037569107,0.4865477877,-0.2446754246,-0.3808235488,0.9649256396
479,0.04203342613,-0.3637288978,-0.8999712369,0.2427176459,-0.3115146695,-0.9929745662,0.2427176459,-0.3115146695,-0.9929745662,-0.1904939144,-0.4821402531,-0.8238312831,-0.4283688064,-0.09833277011,1.113319576,1.200738747,-0.3859477292,-0.6987500616,0.1627201811,0.07923690547,1.616692436,-0.4478271349,-0.3029399448,0.9963210216,1.256098496,-0.4357605457,-2.118877198,-0.3318780708,-0.5253132285,0.5378010531,0.3309223385,-0.4538881431,0.1781216935,-0.2151727316,-0.5035777094,0.4845020761,-0.2405234006,-0.3811009994,0.9650763475
480,0.0407199734,-0.361501011,-0.9005729261,0.2417519543,-0.310763589,-0.99146659,0.2417519543,-0.310763589,-0.99146659,-0.1927405047,-0.4787329934,-0.8266001329,-0.4328391704,-0.1001326536,1.111635978,1.188655538,-0.3887509229,-0.7079163859,0.160095312,0.07967207855,1.616347772,-0.4499103685,-0.2970192139,0.9953299277,1.263510782,-0.4326111919,-2.120589304,-0.3347736692,-0.5233953046,0.5371725743,0.3279314048,-0.4535987657,0.1805382023,-0.2167322728,-0.5027378774,0.4802783251,-0.2385414437,-0.3803117024,0.9646380708
481,0.0393033077,-0.3592590354,-0.9014153795,0.2406610182,-0.3100301423,-0.9902744203,0.2406610182,-0.3100301423,-0.9902744203,-0.1952277708,-0.475274112,-0.8296131399,-0.4368627386,-0.1021159635,1.109789276,1.176189751,-0.3915159445,-0.7177933215,0.1575078029,0.07987292899,1.615588778,-0.4524022089,-0.2912004049,0.9940960307,1.270565195,-0.4293591033,-2.122634687,-0.3375043609,-0.5213454586,0.5362840478,0.3247394907,-0.452803078,0.1834596632,-0.2186036889,-0.5017019043,0.4756604868,-0.2371740096,-0.3797537723,0.9637575573
482,0.03833556909,-0.3576130437,-0.9027692619,0.239859656,-0.309399852,-0.9905859162,0.239859656,-0.309399852,-0.9905859162,-0.1975125997,-0.472411775,-0.8333603757,-0.4387042063,-0.1040763373,1.107523138,1.163744605,-0.3932425528,-0.7276109412,0.1556301558,0.07909049107,1.613620129,-0.4562014438,-0.2868849954,0.992744439,1.275393697,-0.4269090175,-2.125617295,-0.3375329717,-0.5195674956,0.5345194851,0.3223473293,-0.4511471682,0.1872449052,-0.2208697916,-0.5001285446,0.4684556494,-0.237023168,-0.3799740385,0.961796608
483,0.03746992071,-0.3561665976,-0.9040163948,0.2390959217,-0.3088935678,-0.9908464983,0.2390959217,-0.3088935678,-0.9908464983,-0.1997052633,-0.4696909487,-0.8368753432,-0.4397069319,-0.1059297264,1.105397616,1.151562288,-0.3947450817,-0.7371891293,0.1542727655,0.07796624568,1.611560455,-0.4604504523,-0.2829878714,0.9920773751,1.279004837,-0.4249333991,-2.128487906,-0.3368567955,-0.5179663946,0.5327609689,0.3198037746,-0.4492813498,0.1913115292,-0.2228823026,-0.4983707921,0.4621421542,-0.2372579775,-0.3804898006,0.9597904884
484,0.03749785319,-0.3559269827,-0.90380851,0.2391050724,-0.3091289572,-0.9896666754,0.2391050724,-0.3091289572,-0.9896666754,-0.2020698512,-0.4679056557,-0.8390199945,-0.4388058255,-0.1070205921,1.104597143,1.140845692,-0.3956703152,-0.7446092986,0.1550630974,0.0762162419,1.610196289,-0.4649959367,-0.2813573768,0.9944585078,1.281217889,-0.4241482147,-2.130213533,-0.3351450748,-0.5161331676,0.5321083773,0.3170182314,-0.4450999674,0.1960862979,-0.2222520732,-0.4966197718,0.461906279,-0.2368446272,-0.3823512004,0.9589778037
