frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz,F15_data.tx,F15_data.ty,F15_data.tz,F16_data.tx,F16_data.ty,F16_data.tz
391,0.8554069395,-0.1925604062,-1.933501288,0.6797749262,-0.2708475347,-1.731085557,0.6797749262,-0.2708475347,-1.731085557,1.98947956,-0.6223444875,-1.643681269,0.2988877579,0.1381462702,-1.783018962,1.09431424,-0.392443637,-0.9981465474,0.07486777563,-0.02788170013,-1.595826949,-0.4202428243,-0.40769614,1.025357966,-0.383471065,-0.09377953272,-1.371680653,-0.4475591093,-0.1411551899,1.106029707,-0.3821943164,-0.2075866708,-1.42930026,-0.0806934021,-0.5863613132,-1.232246607,-0.2630624285,-0.5521694621,-1.028078592,-0.2128775564,-0.4969955433,-1.25930648,-0.2866775007,-0.4091691929,-1.361315501,-0.05393844639,-0.08538117658,-1.587742397,-0.02520387579,0.02520564652,-1.609413601,0.287358001,-0.04684304419,-1.893393616,-0.3972789506,-0.3154103583,-1.394132835
392,0.8555819727,-0.1924493554,-1.934412535,0.6812489731,-0.2713365231,-1.731616258,0.6812489731,-0.2713365231,-1.731616258,1.991405146,-0.6188129894,-1.646834258,0.3006338595,0.1376674101,-1.782418547,1.080854596,-0.4025889189,-1.004590357,0.07594933319,-0.028009481,-1.587668757,-0.4175770087,-0.4074169047,1.027765887,-0.3915654876,-0.1003416964,-1.377159901,-0.4471683063,-0.1411343216,1.104234775,-0.3802506271,-0.2112790789,-1.427156586,-0.08177897449,-0.5853760112,-1.235990322,-0.2678530366,-0.5533428108,-1.032625392,-0.2099038785,-0.500607753,-1.25913532,-0.2848517975,-0.4122762919,-1.362123453,-0.05360476633,-0.08674029334,-1.587393156,-0.02562532308,0.02305442559,-1.611932138,0.2872125001,-0.0464841366,-1.8932601,-0.3960423978,-0.3177640816,-1.394271781
393,0.8558773901,-0.1924106286,-1.935188703,0.6824144457,-0.2716806715,-1.73197327,0.6824144457,-0.2716806715,-1.73197327,1.993219161,-0.6157766282,-1.64953384,0.3031223554,0.1376752847,-1.781442633,1.067591873,-0.4130605755,-1.010780373,0.0770502848,-0.02846906525,-1.580808071,-0.4145307566,-0.4073951505,1.030218192,-0.3971877607,-0.1058539602,-1.380843141,-0.4468625717,-0.1419718915,1.104692411,-0.3784785898,-0.2142264442,-1.425284894,-0.0824367755,-0.5841129594,-1.238935208,-0.2722360097,-0.5546346253,-1.035923015,-0.2069786037,-0.5034923216,-1.259547019,-0.2844877863,-0.4134065795,-1.361673485,-0.05350615635,-0.08800537354,-1.586609601,-0.02628814634,0.02062669572,-1.613254563,0.2875362167,-0.04636939838,-1.893100232,-0.3947580661,-0.3198875035,-1.39404659
394,0.8564252521,-0.1924443655,-1.935939865,0.6828142048,-0.2716249223,-1.73213611,0.6828142048,-0.2716249223,-1.73213611,1.994484501,-0.6140511314,-1.651343985,0.3067706889,0.1385026177,-1.780008961,1.054368061,-0.4240880478,-1.017177401,0.07854642908,-0.02946571965,-1.575815134,-0.4102449268,-0.4075499587,1.033096806,-0.3983124223,-0.1095763697,-1.381729029,-0.4466281287,-0.1443980385,1.109190395,-0.3767948448,-0.2158455362,-1.424020207,-0.08322549023,-0.5826120083,-1.240402646,-0.2759543818,-0.5556369128,-1.037652451,-0.2038298744,-0.5046996734,-1.261493485,-0.2872088723,-0.4105775107,-1.358995592,-0.05383208675,-0.08914756264,-1.585176545,-0.02727364455,0.01743325276,-1.612999008,0.2886973183,-0.04655038548,-1.893003885,-0.3928064241,-0.321637004,-1.39303049
395,0.8571944845,-0.1925406592,-1.936671146,0.682907348,-0.2712846914,-1.73212762,0.682907348,-0.2712846914,-1.73212762,1.996267504,-0.6123376402,-1.653209267,0.3108703882,0.1396974801,-1.778230312,1.041205895,-0.4354273455,-1.023851364,0.08061504713,-0.03065687513,-1.571333501,-0.4050832975,-0.4077965194,1.036352078,-0.397243562,-0.1124714004,-1.381251628,-0.4463992918,-0.1478468706,1.116054268,-0.3749253123,-0.2168852598,-1.423103806,-0.08353730433,-0.5806265041,-1.240792684,-0.2793286999,-0.5566104791,-1.038348512,-0.2003251538,-0.5049961762,-1.264472873,-0.2921160755,-0.4048612097,-1.355019829,-0.05426916105,-0.09025475533,-1.583470971,-0.02840993843,0.01360462903,-1.611578949,0.2905131884,-0.04691199348,-1.893069148,-0.3902903302,-0.3232342365,-1.391406477
396,0.8581395772,-0.1924719578,-1.937059431,0.6834556024,-0.270804543,-1.732102057,0.6834556024,-0.270804543,-1.732102057,1.997952843,-0.6108980835,-1.654747877,0.3129347829,0.1400269,-1.77721912,1.028447064,-0.4464821913,-1.030169199,0.08222039199,-0.03171387441,-1.568516546,-0.401258581,-0.4087813323,1.038694081,-0.3960017327,-0.1146505797,-1.379513267,-0.4457907587,-0.1508166223,1.121051616,-0.3734474056,-0.2181050915,-1.422138799,-0.08275414745,-0.5793539755,-1.241301465,-0.2822860696,-0.5575285718,-1.039298723,-0.1971534135,-0.5059232772,-1.266581766,-0.2954151537,-0.4005167883,-1.351655843,-0.05440035691,-0.09112511245,-1.582440679,-0.02872341029,0.01089259465,-1.609397198,0.292542133,-0.04778413108,-1.893374229,-0.3885109563,-0.3249899376,-1.389750247
397,0.8592599134,-0.1920718066,-1.936895687,0.6846731682,-0.2699495153,-1.732162985,0.6846731682,-0.2699495153,-1.732162985,1.999592813,-0.609886978,-1.655814014,0.3115156792,0.1390367211,-1.777316409,1.016325101,-0.457104294,-1.035134823,0.08269541797,-0.03246556104,-1.568855768,-0.3997387524,-0.4108575146,1.039544496,-0.3953575211,-0.1161736126,-1.376126794,-0.444513611,-0.1525680127,1.12241237,-0.3728337441,-0.2197542045,-1.421301042,-0.08028946003,-0.5794080288,-1.242144454,-0.2848576514,-0.5587675789,-1.040293107,-0.1946783258,-0.5080590465,-1.267189751,-0.2958114635,-0.3988409119,-1.349454072,-0.05410286258,-0.09136261676,-1.582591899,-0.02786565625,0.01053676248,-1.606612019,0.2945956799,-0.0493889127,-1.893949005,-0.3881823642,-0.3269882493,-1.388328624
398,0.8606546432,-0.1914929599,-1.936471429,0.6862944136,-0.2688565857,-1.73226361,0.6862944136,-0.2688565857,-1.73226361,2.00136264,-0.6089557034,-1.656590417,0.3088084391,0.137648147,-1.777897216,1.004727007,-0.4674689461,-1.039437356,0.08267593402,-0.03315702959,-1.570993075,-0.3990798129,-0.4136215784,1.039407755,-0.394424973,-0.1171754045,-1.371499079,-0.4428090629,-0.1538925598,1.122114318,-0.3726962713,-0.2214885167,-1.420608388,-0.07658280192,-0.5800764322,-1.242904769,-0.2869369095,-0.5602358533,-1.041055761,-0.1924794385,-0.5107854828,-1.267054721,-0.2948473595,-0.3980740785,-1.34766609,-0.0533820916,-0.09139385755,-1.583233711,-0.02634798696,0.01113302772,-1.603097111,0.2969078302,-0.05142091596,-1.894693435,-0.3885554,-0.3290685724,-1.387080913
399,0.8622584381,-0.1909823185,-1.936234185,0.6881894088,-0.2682151642,-1.732352421,0.6881894088,-0.2682151642,-1.732352421,2.00264373,-0.607653797,-1.657204875,0.3076357546,0.1367191024,-1.778646494,0.9932914851,-0.4774634396,-1.044992157,0.08292063387,-0.03404419086,-1.571828208,-0.398055594,-0.4165167773,1.038598517,-0.3929066732,-0.117823521,-1.366942106,-0.4412578333,-0.1555159752,1.121524451,-0.3724895412,-0.2231185858,-1.419446793,-0.07274181984,-0.5805227241,-1.243847953,-0.2884320677,-0.5611499637,-1.042795384,-0.190248646,-0.5137969997,-1.266373507,-0.2931608124,-0.3978354333,-1.346272872,-0.05217724284,-0.09220663014,-1.583538882,-0.02464634648,0.01051005643,-1.598850007,0.2995074062,-0.05339080894,-1.895511259,-0.3889112789,-0.3311164567,-1.386110706
400,0.8638962382,-0.1906152269,-1.936139601,0.6905936846,-0.2684304197,-1.732415984,0.6905936846,-0.2684304197,-1.732415984,2.002626495,-0.6060450083,-1.657475231,0.3094606415,0.1371845049,-1.779481724,0.9817965178,-0.4869871416,-1.052206127,0.08358498073,-0.03508673818,-1.57012492,-0.3965379113,-0.4193267785,1.036951283,-0.3905782468,-0.1177697528,-1.362088085,-0.4399566279,-0.1575105385,1.119985953,-0.3722023417,-0.224387432,-1.41723703,-0.06881535943,-0.579940507,-1.2455775,-0.2896676942,-0.5608320816,-1.045920521,-0.188085984,-0.5175427225,-1.264706655,-0.2903060584,-0.3988598601,-1.345706409,-0.050343773,-0.09431062587,-1.583444162,-0.02277654882,0.00758827491,-1.593139795,0.3025749575,-0.05552831919,-1.896449346,-0.3899833348,-0.332956212,-1.385586841
401,0.8656415432,-0.1902978149,-1.936036031,0.6935082403,-0.2691330807,-1.732475424,0.6935082403,-0.2691330807,-1.732475424,2.001959032,-0.604363066,-1.657457102,0.312464675,0.138020829,-1.780562953,0.9705346919,-0.4962155746,-1.060257656,0.08436341958,-0.03621388303,-1.567773512,-0.395158752,-0.4223626763,1.034587556,-0.3875233459,-0.1171713687,-1.356802762,-0.4387700353,-0.1598296842,1.118038082,-0.3717956401,-0.2255295438,-1.414405405,-0.06434815323,-0.5789474765,-1.2477829,-0.2905633782,-0.5598125122,-1.04979524,-0.1859384089,-0.5217569024,-1.262413873,-0.2861102084,-0.4012391575,-1.345772233,-0.0480711975,-0.09714886723,-1.583158661,-0.02059558135,0.003613687152,-1.586445176,0.3059319058,-0.05779078069,-1.897479895,-0.3914734068,-0.3346589872,-1.385257894
402,0.8677438361,-0.1900565403,-1.936158165,0.6963933195,-0.2698787264,-1.73247687,0.6963933195,-0.2698787264,-1.73247687,2.00214542,-0.6024517956,-1.657574832,0.3144956595,0.1371253052,-1.781894356,0.9598523688,-0.5054689491,-1.069161449,0.08526924051,-0.03765156055,-1.566316467,-0.3938952367,-0.4258196036,1.03230459,-0.3839665726,-0.1169647553,-1.352699307,-0.4379851932,-0.1629794218,1.11889267,-0.370740583,-0.2271018458,-1.411796698,-0.05975258223,-0.5788542011,-1.249298866,-0.2904832338,-0.5591236758,-1.054005315,-0.1833332393,-0.5250710342,-1.260836249,-0.2816808552,-0.4036381564,-1.345456566,-0.04585437927,-0.1001252995,-1.582214168,-0.01839781315,-0.0001156690054,-1.580529596,0.3090115026,-0.05930700598,-1.898346393,-0.3911742992,-0.3364869331,-1.384547931
403,0.8703175988,-0.1899560719,-1.936783061,0.6986967359,-0.2705275036,-1.732180722,0.6986967359,-0.2705275036,-1.732180722,2.003682705,-0.6001892492,-1.657768758,0.3142860299,0.1329938984,-1.783981892,0.9499023059,-0.5146620365,-1.080760311,0.08605999996,-0.03952924433,-1.566549976,-0.3932935039,-0.4303841557,1.029643404,-0.3791691327,-0.116931252,-1.350775885,-0.4382002898,-0.1675562553,1.125029201,-0.3687438323,-0.2295533537,-1.40965767,-0.05487910722,-0.5802045339,-1.249812519,-0.2889037361,-0.5593567497,-1.058795387,-0.1800516266,-0.5267883862,-1.260396587,-0.277361718,-0.4055515514,-1.344201416,-0.04371839182,-0.103421006,-1.579989923,-0.01623427217,-0.003641502677,-1.57509435,0.3116251547,-0.0595482966,-1.899030196,-0.3869802768,-0.3383721904,-1.38333603
404,0.873384881,-0.1898884106,-1.937768723,0.7009189236,-0.2711634996,-1.731815713,0.7009189236,-0.2711634996,-1.731815713,2.006074819,-0.597556313,-1.658110017,0.3130452019,0.1271383876,-1.786587556,0.9405943692,-0.5236931533,-1.094085744,0.08711979198,-0.0417281766,-1.567250437,-0.3927677648,-0.4357149086,1.026655309,-0.373605603,-0.1168527619,-1.350117259,-0.4386902054,-0.1730030209,1.133816191,-0.3660305091,-0.23257541,-1.407763937,-0.04979252208,-0.5824744147,-1.249628622,-0.2861233783,-0.5599675853,-1.064277343,-0.1762584862,-0.5276215878,-1.260512642,-0.2728680453,-0.4071752111,-1.342564351,-0.04138900354,-0.1070026869,-1.577157429,-0.0137955805,-0.007094945171,-1.570073265,0.3142148748,-0.05909014119,-1.899704461,-0.3804580794,-0.3404538525,-1.3818589
405,0.8769967079,-0.1897650124,-1.93850309,0.7040309305,-0.2718067452,-1.731812353,0.7040309305,-0.2718067452,-1.731812353,2.00926205,-0.5946919192,-1.658941798,0.3122763196,0.1218537244,-1.788418642,0.9318271638,-0.5329428883,-1.104693128,0.08933273253,-0.04421005863,-1.566746002,-0.3907467547,-0.440393466,1.02509783,-0.3693953691,-0.1177591587,-1.34928493,-0.4379095082,-0.1780213831,1.140975922,-0.3629271486,-0.2356824793,-1.406069053,-0.04530925944,-0.5854607255,-1.248289095,-0.282829135,-0.5603561501,-1.069628393,-0.1721431738,-0.5284028619,-1.26080823,-0.2684465111,-0.408317679,-1.34100495,-0.03898466901,-0.1100634044,-1.575001115,-0.0109115885,-0.009423991223,-1.567399786,0.317100869,-0.05885219877,-1.900206115,-0.3749857577,-0.3433983046,-1.379883561
406,0.8812368804,-0.1896618736,-1.938490746,0.7085782259,-0.272638968,-1.732212919,0.7085603234,-0.272631921,-1.732203079,2.013323746,-0.5918710749,-1.660164126,0.3113282476,0.116871671,-1.788984811,0.9235734312,-0.5429946939,-1.109462122,0.09314754315,-0.04727076342,-1.563828726,-0.3864284995,-0.4434459401,1.026631375,-0.3670614155,-0.12052544,-1.347410932,-0.4354754394,-0.1820929125,1.145249939,-0.359520467,-0.239124887,-1.404498416,-0.04206230264,-0.5899258992,-1.24449636,-0.2789043054,-0.5609797668,-1.074510524,-0.1674508114,-0.5289749038,-1.261576439,-0.2646762995,-0.4084927963,-1.339426584,-0.03635752592,-0.1124984853,-1.573899895,-0.007381385554,-0.0100338115,-1.568655815,0.3202401049,-0.05912647338,-1.900358315,-0.3718157156,-0.3480538681,-1.376942085
407,0.8858782014,-0.1897029603,-1.937904629,0.7139229149,-0.273761069,-1.732585511,0.7138763447,-0.273741165,-1.732559078,2.018189634,-0.58889029,-1.661369233,0.3104706903,0.1117409989,-1.788599283,0.9157480326,-0.5535659873,-1.110994545,0.09787637617,-0.05082724591,-1.559490336,-0.3806642135,-0.4454565543,1.030247316,-0.3655246599,-0.1245769891,-1.344997549,-0.4323270518,-0.1856907029,1.148602715,-0.3558880871,-0.2429166027,-1.402786934,-0.0395297775,-0.5954423863,-1.239025288,-0.2744133068,-0.5617800816,-1.078978846,-0.1625357439,-0.5294722049,-1.262302505,-0.2611474413,-0.408253731,-1.337597536,-0.03362656496,-0.1147938493,-1.573013552,-0.003652488848,-0.009876559848,-1.57179228,0.3234678362,-0.05970667348,-1.900092208,-0.3697114081,-0.3538276256,-1.373230104
408,0.8907247508,-0.1899290393,-1.937005091,0.7194873259,-0.2751337605,-1.732515851,0.7194388786,-0.2751075636,-1.732485501,2.023823209,-0.5851453043,-1.662306666,0.3127826049,0.1084012608,-1.787058214,0.9084116425,-0.5637660742,-1.113289282,0.1029107012,-0.05437014031,-1.555226645,-0.3741020533,-0.4473935304,1.033847306,-0.3642805932,-0.1288935547,-1.342520146,-0.4286623484,-0.1890553984,1.151730197,-0.3521176674,-0.2463410268,-1.400460229,-0.03655046265,-0.6001208754,-1.23437807,-0.2700660634,-0.5614920907,-1.082647858,-0.1582477569,-0.5312710746,-1.261245595,-0.2563830578,-0.4090814699,-1.335628273,-0.03109556479,-0.1171367212,-1.571661918,-0.0003147576202,-0.01032514037,-1.573162922,0.3271346963,-0.0608568485,-1.899275526,-0.3680849316,-0.3593525231,-1.369360918
409,0.8957043867,-0.1901838637,-1.935927244,0.7252155128,-0.2767779714,-1.732060708,0.7252093754,-0.2767206276,-1.73210302,2.031127076,-0.5794349974,-1.663326217,0.3198600727,0.1084230959,-1.783716616,0.9011237001,-0.5737577275,-1.117594224,0.1081492935,-0.0575308957,-1.551846587,-0.3664794728,-0.4495012812,1.037401421,-0.3646045596,-0.1333738348,-1.340693291,-0.4243691309,-0.1926702531,1.156032688,-0.3485300195,-0.2488282433,-1.397585738,-0.03293118645,-0.6034210965,-1.231462767,-0.2666025714,-0.558544279,-1.085106594,-0.1553466095,-0.5351710131,-1.257321538,-0.2492924873,-0.4119639366,-1.334015733,-0.02924877164,-0.1192984957,-1.569807568,0.00199312296,-0.01115210961,-1.571591754,0.3314067382,-0.06281629126,-1.897529221,-0.3678938411,-0.3646159529,-1.365906119
410,0.9009743786,-0.1905567271,-1.934654469,0.7312465438,-0.2785603987,-1.731390547,0.7313141361,-0.2784776177,-1.731562766,2.039427529,-0.572919802,-1.664397314,0.3296911694,0.1103014227,-1.779196359,0.8941669387,-0.5836864881,-1.12248594,0.1137407742,-0.0606047694,-1.548880348,-0.3580900571,-0.4516740911,1.041022332,-0.3661741427,-0.1382466457,-1.339255326,-0.419395237,-0.196343111,1.160650366,-0.344840283,-0.250733281,-1.394348125,-0.02917772556,-0.6061893151,-1.229052524,-0.2633918486,-0.5541006167,-1.086889534,-0.1530568731,-0.5401920215,-1.251852115,-0.2407532031,-0.416032636,-1.332563083,-0.02777921249,-0.1213249611,-1.567743429,0.003924085896,-0.01206682048,-1.568942728,0.3360781982,-0.0652715403,-1.895166349,-0.3687044438,-0.3697564412,-1.362355159
411,0.9067649897,-0.1913177399,-1.933428555,0.7373849671,-0.2800883637,-1.730470586,0.7375504112,-0.2800910445,-1.730724421,2.046427484,-0.5683972929,-1.664962674,0.3400239369,0.1114793372,-1.775366557,0.888792902,-0.592548817,-1.128193548,0.1195416593,-0.0639812189,-1.546081201,-0.3502381854,-0.4544355113,1.042642592,-0.3659907579,-0.1429019443,-1.337390113,-0.4138538077,-0.1993858546,1.162719696,-0.3401262639,-0.2526435388,-1.390624582,-0.02507034309,-0.608538422,-1.226657276,-0.2589680853,-0.5509353789,-1.089225548,-0.149816303,-0.5449634831,-1.246904989,-0.2321343347,-0.4199047709,-1.330527894,-0.02570893931,-0.1237149071,-1.565461361,0.006924382532,-0.01424443918,-1.566298489,0.3410206066,-0.06753275526,-1.893277273,-0.3677431835,-0.3735472768,-1.357886443
412,0.9128124162,-0.1928479375,-1.932622072,0.742949931,-0.2809941623,-1.729409091,0.7432568386,-0.2811227219,-1.729625309,2.05155435,-0.5661567005,-1.66468269,0.3512154268,0.1122101598,-1.772262587,0.8856139625,-0.6007746994,-1.137210485,0.1251960159,-0.06743263889,-1.543056418,-0.3436440194,-0.4579342308,1.041055839,-0.3638265771,-0.1471610498,-1.336426545,-0.4079642307,-0.2013325264,1.161969648,-0.3343932535,-0.2538016574,-1.38668424,-0.02088500676,-0.609678322,-1.225219146,-0.2531863906,-0.5492699605,-1.092835709,-0.145894331,-0.5499192599,-1.241849157,-0.2229891412,-0.4242525094,-1.327874327,-0.0232860928,-0.1263698993,-1.562745537,0.01060650435,-0.01783051655,-1.563784896,0.3452331303,-0.06876317491,-1.892318414,-0.3635200987,-0.374436276,-1.352095462
413,0.919225051,-0.1944859164,-1.931723084,0.7486966362,-0.2818697863,-1.728056441,0.7491751001,-0.282279739,-1.72821055,2.055766405,-0.5653210515,-1.664158932,0.362810501,0.1124292388,-1.769762977,0.8834639542,-0.6076528296,-1.14608374,0.1311360897,-0.07116654735,-1.540173453,-0.3374179797,-0.4617853389,1.038273883,-0.3600997883,-0.1512392589,-1.334512964,-0.4017084131,-0.2027526853,1.15890216,-0.327924558,-0.2553158543,-1.382259036,-0.01620478672,-0.61047262,-1.223893253,-0.2465628481,-0.5486139782,-1.096630721,-0.1413092288,-0.5543953738,-1.237435887,-0.2144184964,-0.4277495659,-1.324625469,-0.0203217048,-0.1292097818,-1.559955031,0.01516667717,-0.02240936648,-1.561028505,0.3500484829,-0.07021664292,-1.891643339,-0.3581536958,-0.3748309843,-1.345804429
414,0.9264068208,-0.1958897463,-1.93030318,0.7549031037,-0.2826691754,-1.72604241,0.7555987462,-0.2839428377,-1.726174037,2.057143388,-0.5681689912,-1.663521057,0.37363483,0.1118506323,-1.768639006,0.8820080419,-0.6119960488,-1.151046278,0.1374027618,-0.0755762817,-1.537368316,-0.3314939128,-0.4662058847,1.034692374,-0.3539846051,-0.1549759162,-1.329360624,-0.3947783001,-0.2031066175,1.1509375,-0.3202539331,-0.2584895222,-1.377010773,-0.01084686367,-0.6120381786,-1.22124369,-0.2383841429,-0.5503556303,-1.100437626,-0.1348096234,-0.5569596684,-1.236151952,-0.2086570348,-0.4280077516,-1.320296944,-0.01615258913,-0.1317271262,-1.557790222,0.02179675274,-0.02841646122,-1.558011256,0.3567324785,-0.07294612945,-1.891430205,-0.3524812371,-0.3760124624,-1.339203281
415,0.9340217485,-0.1973665239,-1.928679283,0.7612876241,-0.2834307373,-1.72370205,0.7622160515,-0.2858313379,-1.723814135,2.056460788,-0.5736168638,-1.662628329,0.384345136,0.1107457878,-1.768433122,0.8812952991,-0.6146367444,-1.154558956,0.1438031471,-0.08044791756,-1.534647222,-0.3261313796,-0.4711420222,1.029769044,-0.3463341673,-0.1584134043,-1.322542644,-0.3874999583,-0.2026859121,1.139362164,-0.3117901534,-0.2623558015,-1.371200271,-0.005313341026,-0.613747061,-1.217940519,-0.2290957664,-0.5536487959,-1.104511682,-0.1273014073,-0.5585424524,-1.236528013,-0.2043386046,-0.4266110041,-1.31525733,-0.01133779292,-0.1342817273,-1.555951363,0.02964370277,-0.03557038092,-1.554972593,0.3642914246,-0.0762701488,-1.891612281,-0.3463035889,-0.3769225451,-1.332186225
416,0.9421424098,-0.1986437032,-1.926773381,0.7693788191,-0.2853860325,-1.721555942,0.7704300038,-0.2884418122,-1.721643469,2.058201906,-0.5775725131,-1.661809963,0.3945905323,0.1067902552,-1.768816004,0.8809318814,-0.615912125,-1.15715002,0.1514094303,-0.08604225951,-1.532897743,-0.3202726916,-0.4760101145,1.024980863,-0.3372409699,-0.1620030965,-1.314155399,-0.3801731569,-0.2037087701,1.128390542,-0.3029280387,-0.2670720709,-1.364676036,0.001082103052,-0.6157063212,-1.213842261,-0.2195143348,-0.5570067386,-1.107878785,-0.1196526745,-0.5598226583,-1.23664931,-0.1993347671,-0.4253069065,-1.310009275,-0.005681649004,-0.1388453277,-1.553678014,0.03833858607,-0.04327066691,-1.552524616,0.3730913205,-0.08014338345,-1.891149291,-0.3402799492,-0.378948,-1.325202077
417,0.9504965329,-0.1993657942,-1.924501239,0.7800585655,-0.289514606,-1.720035645,0.7810712646,-0.2924689493,-1.720084106,2.064263208,-0.5786246826,-1.661634447,0.404699577,0.09880494391,-1.769836626,0.8806927522,-0.6148189986,-1.158219761,0.1604937153,-0.09249143029,-1.53295446,-0.3135955967,-0.480322623,1.021259038,-0.3258153924,-0.1655308055,-1.303204422,-0.3727490435,-0.2067383001,1.118905057,-0.2937924913,-0.2730449571,-1.357240221,0.008950824459,-0.6182995232,-1.208870539,-0.2096393886,-0.5603182039,-1.110327836,-0.1119186641,-0.5599580462,-1.237301676,-0.1933475331,-0.4243132335,-1.304714608,0.001114407181,-0.1463236338,-1.551053448,0.04768542711,-0.0512357226,-1.550933406,0.3831265536,-0.08496829116,-1.889504281,-0.3348240602,-0.3829257935,-1.318631099
418,0.959130371,-0.1997646878,-1.921966949,0.7922080195,-0.2947536499,-1.718689826,0.7930966943,-0.2972496604,-1.718697231,2.072600642,-0.5783219729,-1.661763707,0.4144801167,0.08804029181,-1.771492501,0.8808308565,-0.6119058709,-1.15818203,0.1706504236,-0.09958598094,-1.534177832,-0.3065486286,-0.4844304267,1.017738416,-0.3127500996,-0.169068639,-1.290497741,-0.365206531,-0.2108059389,1.109566103,-0.284296465,-0.2799208782,-1.349232074,0.01787012634,-0.6210970186,-1.203425174,-0.1995095218,-0.5638387536,-1.112167188,-0.1039546519,-0.559251135,-1.238359437,-0.1872341516,-0.4230808215,-1.299215501,0.008724139992,-0.1555452581,-1.54809509,0.05782017705,-0.05960947788,-1.549924193,0.3942047553,-0.0903222001,-1.887245133,-0.3292157953,-0.387885165,-1.312038385
