frame,A01_data.tx,A01_data.ty,A01_data.tz,AA01_data.tx,AA01_data.ty,AA01_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz
1122,-0.3478346935,1.012019746,-1.034975627,1.279380545,0.5207811907,-0.3135429022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.398156677,0.8802852414,0.3962118028,1.40895321,0.421319137,-0.1340838036,NaN,NaN,NaN,1.802238155,0.2579945486,-1.341140027
1123,-0.349018782,1.008442678,-1.032445727,1.243954148,0.5191851348,-0.3103981406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.372297797,0.8966009699,0.3918288391,1.378013865,0.4158281655,-0.121270912,NaN,NaN,NaN,1.735102791,0.2602112156,-1.37405849
1124,-0.3513871422,1.003685921,-1.028689066,1.209415231,0.5170809306,-0.3079177819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.346350411,0.911843925,0.3877100191,1.34760478,0.4097252982,-0.109202447,NaN,NaN,NaN,1.673062561,0.2671936073,-1.407610678
1125,-0.3548480698,0.9980454003,-1.023440731,1.17484415,0.5143884628,-0.3057993116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.319561855,0.9267633121,0.3845094538,1.317892259,0.4029730179,-0.09738514459,NaN,NaN,NaN,1.612404514,0.2789877674,-1.44393432
1126,-0.3590146743,0.9915960451,-1.017275453,1.14072788,0.5111985246,-0.3040844341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.292139758,0.9413435462,0.3818782759,1.288773562,0.3956209181,-0.08588582756,NaN,NaN,NaN,1.553587596,0.294524478,-1.481584086
1127,-0.3635020197,0.9844127737,-1.010769754,1.107553006,0.5076027799,-0.3028185304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.264291513,0.9555701589,0.3794672968,1.260144877,0.3877177126,-0.07477357003,NaN,NaN,NaN,1.497077431,0.3127398771,-1.519119615
1128,-0.3679273966,0.9765702557,-1.004502364,1.075805709,0.5036939001,-0.302050849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.236224134,0.9694296341,0.37692674,1.231901303,0.3793112347,-0.06411983092,NaN,NaN,NaN,1.443347112,0.3325759286,-1.555104129
1129,-0.3719104238,0.9681429768,-0.9990544673,1.045971778,0.4995656822,-0.3018344764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.208144209,0.9829094704,0.3739060658,1.203936842,0.3704485268,-0.05399855613,NaN,NaN,NaN,1.39287743,0.3529799861,-1.58810353
1130,-0.3750729808,0.9592056121,-0.9950097772,1.018536648,0.4953131494,-0.3022260914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.180257944,0.9959984647,0.3700538861,1.176144433,0.3611760238,-0.0444862516,NaN,NaN,NaN,1.346156544,0.3729034459,-1.616685962
1131,-0.3781461613,0.9486726132,-0.991647566,0.9934678269,0.4905562029,-0.3035617071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.152063653,1.008551353,0.3656976691,1.148790268,0.3511797051,-0.03581971305,NaN,NaN,NaN,1.303427423,0.3950862886,-1.641821471
1132,-0.381835077,0.9359976609,-0.9880930124,0.9702694691,0.4850284072,-0.3059693343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.123120097,1.020507403,0.3613376638,1.122084442,0.3402804418,-0.02805577519,NaN,NaN,NaN,1.264292811,0.4218164677,-1.665375753
1133,-0.3857258387,0.9220656226,-0.9847007302,0.9487319926,0.4789968852,-0.3091958447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.093724108,1.031984602,0.356879756,1.095834802,0.328727589,-0.02100273046,NaN,NaN,NaN,1.228287882,0.4513692366,-1.687263154
1134,-0.3894069196,0.907762681,-0.981825104,0.9286461075,0.4727293022,-0.3129875568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.064172704,1.043102571,0.3522282376,1.06984892,0.3167715076,-0.01446839081,NaN,NaN,NaN,1.194951178,0.4820198045,-1.707400234
1135,-0.3924692068,0.8939764928,-0.9798197594,0.9098028063,0.46649355,-0.3170899909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.034763055,1.053982646,0.3472859156,1.04393406,0.3046633972,-0.008259901513,NaN,NaN,NaN,1.163824706,0.5120431403,-1.725706613
1136,-0.394505844,0.8815962246,-0.979037104,0.8919933792,0.4605574994,-0.3212476837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.005792477,1.064747895,0.3419542295,1.017897183,0.2926551885,-0.002183608987,NaN,NaN,NaN,1.134453696,0.5397138706,-1.742105653
1137,-0.3951118655,0.8715124692,-0.9798279382,0.8750094555,0.4551888236,-0.3252040589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.977558465,1.075523054,0.3361333785,0.991544973,0.2809994944,0.003955017459,NaN,NaN,NaN,1.106386012,0.5633062682,-1.756524985
1138,-0.3940414671,0.8629017358,-0.982740928,0.859435213,0.4499492172,-0.3297270217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.949273673,1.08631215,0.3295791353,0.9647168074,0.2688144394,0.009641918398,NaN,NaN,NaN,1.08021863,0.5846446339,-1.768206225
1139,-0.3915724453,0.854506022,-0.987675032,0.8457399252,0.444383402,-0.335407286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.920288072,1.097005508,0.3222836968,0.9375400688,0.2554335608,0.01445743236,NaN,NaN,NaN,1.056686347,0.6062415666,-1.776865112
1140,-0.3880850087,0.84656385,-0.994002674,0.8335439875,0.4387315386,-0.3417187995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.89110524,1.107557205,0.3145002345,0.9102542589,0.2414329037,0.01874172726,NaN,NaN,NaN,1.035542887,0.6274021206,-1.783145676
1141,-0.3839579663,0.8393113561,-1.00109335,0.8224687118,0.4332309357,-0.3481319751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.862228533,1.117919124,0.3064809474,0.8831001629,0.2273877686,0.02284000535,NaN,NaN,NaN,1.016539307,0.6474306637,-1.787695033
1142,-0.3795690397,0.8329817814,-1.008314016,0.8121361994,0.4281158628,-0.3541139663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.834160991,1.128040643,0.2984771364,0.8563198221,0.2138723988,0.02710278835,NaN,NaN,NaN,0.9994244432,0.6656320159,-1.79116374
1143,-0.3752950045,0.8278054137,-1.015029512,0.8021693501,0.4236177517,-0.3591289617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.80740534,1.137868665,0.2907392005,0.830156525,0.2014600194,0.03188571855,NaN,NaN,NaN,0.9839452706,0.681312097,-1.79420547
1144,-0.3715116601,0.8240099814,-1.02060301,0.7921920104,0.4199657889,-0.3626384934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.782464082,1.147347998,0.2835165607,0.8048548161,0.1907232384,0.03754887621,NaN,NaN,NaN,0.969847158,0.6937780761,-1.797476042
1145,-0.3675491905,0.8223054965,-1.025902782,0.7823865559,0.4171789406,-0.3651092006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.758670952,1.156798948,0.2765105583,0.7801088777,0.1809626813,0.04359895047,NaN,NaN,NaN,0.9581976643,0.7023193179,-1.800115854
1146,-0.3627467428,0.8228034987,-1.031944097,0.7732088066,0.4150374427,-0.3672858233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.735224728,1.166423899,0.2693319266,0.7555293403,0.1713064961,0.04946186832,NaN,NaN,NaN,0.9497523481,0.7072895674,-1.801117265
1147,-0.357491625,0.8248315589,-1.038310064,0.7646939937,0.4134111585,-0.3690456831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.712425878,1.175989583,0.2620916673,0.7312365535,0.1620685893,0.0553794066,NaN,NaN,NaN,0.9437865149,0.7095938852,-1.800912438
1148,-0.3521695561,0.8277159062,-1.044584353,0.7568778257,0.4121698688,-0.3702667029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.690575518,1.1852627,0.2548985292,0.7073511286,0.1535629628,0.06159348801,NaN,NaN,NaN,0.9395740027,0.7101380891,-1.799930075
1149,-0.3471645616,0.8307814917,-1.050351117,0.7497964876,0.411183347,-0.3708273972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.669975432,1.194009948,0.2478590818,0.6839939547,0.146103784,0.06834604535,NaN,NaN,NaN,0.9363870123,0.7098287118,-1.798595148
1150,-0.3428589264,0.8333521495,-1.0551948,0.7434866243,0.4103214575,-0.3706068273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.650928072,1.201998065,0.2410778735,0.6612861922,0.1400055046,0.07587883005,NaN,NaN,NaN,0.9334960035,0.7095728732,-1.79732892
1151,-0.3396332058,0.8347508571,-1.058699829,0.7379853073,0.4094542758,-0.3694845222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.633736545,1.208993876,0.2346576785,0.6393492454,0.1355830286,0.08443316518,NaN,NaN,NaN,0.9301696535,0.7102780665,-1.796549241
1152,-0.3372543404,0.8357422628,-1.060597172,0.7337270175,0.409155213,-0.3665765257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.618473817,1.215431806,0.2285509876,0.6184622915,0.1331399385,0.09438608945,NaN,NaN,NaN,0.9286173257,0.7097617367,-1.795381697
1153,-0.335222817,0.837211259,-1.061349724,0.7307145533,0.4096494126,-0.361926718,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.604777892,1.221640571,0.2226149612,0.5985419209,0.1322992433,0.1054856797,NaN,NaN,NaN,0.9299919435,0.7066803562,-1.793215935
1154,-0.3335185165,0.8386601304,-1.061639638,0.7283350763,0.4102848027,-0.3568072038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.592303914,1.227235759,0.2168083941,0.5791623327,0.1323598755,0.1170247723,NaN,NaN,NaN,0.9319720223,0.7031976258,-1.790858364
1155,-0.3321217124,0.8395896034,-1.062149168,0.7259722864,0.4104065333,-0.3524900821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.580711858,1.231840677,0.2110899953,0.5598942209,0.1326246427,0.1282915884,NaN,NaN,NaN,0.9322284502,0.7014708201,-1.789110235
1156,-0.3315726886,0.8400588322,-1.062346374,0.7243972565,0.4103956374,-0.348048459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.570834465,1.235219588,0.2057182357,0.5405963397,0.1349940863,0.1399936168,NaN,NaN,NaN,0.9313745125,0.7011664486,-1.787730061
1157,-0.3319643342,0.8404344458,-1.061641371,0.724181869,0.4107916978,-0.3423958905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.563053446,1.237621369,0.2007857144,0.5215807785,0.1402831749,0.1527771028,NaN,NaN,NaN,0.931216067,0.7006378958,-1.786089433
1158,-0.3326076789,0.8406779934,-1.060631213,0.7244059077,0.4111757645,-0.3365636795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.556354696,1.239400873,0.1960036164,0.5030941248,0.1461694433,0.1658318603,NaN,NaN,NaN,0.9312077442,0.7000690388,-1.78440408
1159,-0.3328154856,0.8407515422,-1.059915001,0.7241457992,0.4111292555,-0.3315810892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.549723726,1.240912722,0.1910852193,0.4853797681,0.1503307585,0.1783431686,NaN,NaN,NaN,0.930803373,0.6996437589,-1.782888282
1160,-0.3328532434,0.8406083669,-1.059336023,0.7237914848,0.4106482065,-0.3273541534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.543552997,1.241745392,0.1858600141,0.468157217,0.1534790986,0.1905408049,NaN,NaN,NaN,0.9299863237,0.6994110336,-1.781641376
1161,-0.3333338512,0.8402526709,-1.058395948,0.7241859857,0.4100267848,-0.3231157515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.538747233,1.241450383,0.1804467739,0.4511091578,0.1575964303,0.2031129454,NaN,NaN,NaN,0.9291306137,0.6992726569,-1.780560387
1162,-0.3340926454,0.8397233363,-1.057183122,0.7250829519,0.4092943179,-0.3188833189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.535060112,1.24032589,0.1749949089,0.4344206933,0.1622652627,0.2159291223,NaN,NaN,NaN,0.9282757392,0.6991919836,-1.77955516
1163,-0.334965156,0.8390594681,-1.055786171,0.7262361315,0.4084808441,-0.3146735684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.532245586,1.238669143,0.1696547718,0.4182762407,0.1670675117,0.2288582137,NaN,NaN,NaN,0.9274614378,0.6991325076,-1.778535622
1164,-0.3357870193,0.8383003066,-1.054293937,0.7273994139,0.4076173136,-0.3105025569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.530058169,1.236776783,0.1645776703,0.4028592781,0.1715845569,0.2417683908,NaN,NaN,NaN,0.9267276406,0.6990578312,-1.777411809
1165,-0.3363939193,0.8374851856,-1.052795424,0.7283268552,0.406735649,-0.3063857145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.528253082,1.234945173,0.1599158201,0.3883523003,0.1753973367,0.2545272678,NaN,NaN,NaN,0.9261144495,0.6989316975,-1.776093843
1166,-0.3366215597,0.8366535363,-1.051379758,0.7287726841,0.4058686675,-0.3023378364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.526586239,1.233470656,0.1558222377,0.3749369873,0.178086479,0.2670022565,NaN,NaN,NaN,0.9256621388,0.6987180875,-1.77449185
1167,-0.336519035,0.8356625508,-1.04987048,0.7288761419,0.4049353172,-0.2983540176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.525334011,1.231873247,0.1524370945,0.3627637188,0.1798217843,0.2795902316,NaN,NaN,NaN,0.9253983954,0.6983537252,-1.772500035
1168,-0.3362750242,0.8344127825,-1.048099293,0.7289404842,0.4038676142,-0.2944131348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.524863286,1.229642367,0.1496642505,0.3517253268,0.1811066447,0.2925959043,NaN,NaN,NaN,0.9252984365,0.6978402309,-1.770158847
1169,-0.3359346869,0.8330085187,-1.04616759,0.7289662482,0.4027178049,-0.290505175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.525065858,1.227028813,0.1473030262,0.3416168111,0.1820201547,0.3057498587,NaN,NaN,NaN,0.925323848,0.6972387859,-1.767597576
1170,-0.3355432251,0.8315535805,-1.044176878,0.728954192,0.401537257,-0.2866202251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.525833169,1.224283518,0.1451526601,0.3322333239,0.1826388415,0.3187840176,NaN,NaN,NaN,0.9254361081,0.6966099177,-1.764945443
1171,-0.335145843,0.8301512608,-1.042228896,0.7289052962,0.4003765303,-0.2827485237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.527056405,1.221657402,0.1430119714,0.3233702292,0.1830365867,0.3314313255,NaN,NaN,NaN,0.9255966343,0.6960134238,-1.762331672
1172,-0.3347877359,0.8289043204,-1.040425632,0.7288207633,0.3992853995,-0.2788804614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.528626533,1.219401338,0.1406792684,0.3148230962,0.1832847328,0.3434255501,NaN,NaN,NaN,0.9257667979,0.6955083627,-1.759885504
1173,-0.3345141049,0.8279150428,-1.038869236,0.7287020159,0.3983128286,-0.2750065319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.530434283,1.217766219,0.1379525035,0.306387628,0.1834523767,0.3545011987,NaN,NaN,NaN,0.9259079038,0.6951531128,-1.757736142
1174,-0.3342774306,0.8269985971,-1.037332077,0.7286160921,0.397387627,-0.2709456824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.532541152,1.216561268,0.1351561072,0.2983040594,0.183133658,0.3651074472,NaN,NaN,NaN,0.9261179545,0.6947510111,-1.755590665
1175,-0.3340073915,0.8259683908,-1.035609955,0.728596888,0.3964331344,-0.2666246858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.535087771,1.215450204,0.1326436893,0.2908827946,0.1820863018,0.3757105823,NaN,NaN,NaN,0.926476846,0.6941682957,-1.75318678
1176,-0.3337151681,0.8249232541,-1.033840363,0.7285960731,0.3954884828,-0.2621958873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.538083071,1.214465746,0.1302567214,0.2840247503,0.1806215524,0.3860713645,NaN,NaN,NaN,0.9269184905,0.6935565815,-1.750699566
1177,-0.3334121612,0.8239612441,-1.032161122,0.7285650467,0.3945913778,-0.2578118057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.541535627,1.213640406,0.1278363784,0.2776306667,0.1790481632,0.3959502038,NaN,NaN,NaN,0.9273765735,0.693066453,-1.748304275
